query_id,total_us,t_search_including_retention,t_candidate_retention_intrusive,t_candidate_finalize,t_exact16,t_final_topk,candidates,refined,exact_evals,gap
0,179.58699999999999,179.119,8.3529999999999891,0.23499999999999999,0.014999999999999999,0.218,967,0,0,nan
1,196.23500000000001,195.77699999999999,10.016000000000005,0.26800000000000002,0.016,0.17399999999999999,1274,0,0,nan
2,191.88200000000001,191.34399999999999,9.6970000000000081,0.28899999999999998,0.014999999999999999,0.23400000000000001,1223,0,0,nan
3,181.417,180.93199999999999,8.7229999999999936,0.25800000000000001,0.014999999999999999,0.21199999999999999,1146,0,0,nan
4,163.97,163.50399999999999,7.8669999999999893,0.24299999999999999,0.014999999999999999,0.20799999999999999,837,0,0,nan
5,170.29400000000001,169.858,7.8619999999999806,0.251,0.016,0.16900000000000001,959,0,0,nan
6,175.62899999999999,175.16,8.0129999999999857,0.219,0.016,0.23400000000000001,1010,0,0,nan
7,168.995,168.553,7.9119999999999884,0.223,0.014999999999999999,0.20399999999999999,921,0,0,nan
8,190.31800000000001,189.654,9.1180000000000163,0.34999999999999998,0.014999999999999999,0.29899999999999999,1194,0,0,nan
9,168.65100000000001,168.20500000000001,8.2229999999999919,0.254,0.016,0.17599999999999999,931,0,0,nan
10,204.304,203.88300000000001,10.406000000000009,0.252,0.014999999999999999,0.154,1350,0,0,nan
11,199.285,198.821,11.185000000000024,0.27000000000000002,0.014999999999999999,0.17899999999999999,1283,0,0,nan
12,140.56800000000001,140.124,7.1019999999999861,0.23999999999999999,0.019,0.185,593,0,0,nan
13,161.90600000000001,161.47999999999999,7.1149999999999851,0.214,0.014999999999999999,0.19700000000000001,787,0,0,nan
14,163.51300000000001,162.97499999999999,7.4479999999999871,0.27100000000000002,0.021000000000000001,0.246,811,0,0,nan
15,155.61199999999999,155.143,7.029999999999986,0.23799999999999999,0.017999999999999999,0.21299999999999999,783,0,0,nan
16,200.14099999999999,199.69399999999999,10.608999999999995,0.248,0.014,0.185,1241,0,0,nan
17,174.41800000000001,173.928,8.5289999999999893,0.26700000000000002,0.014999999999999999,0.20799999999999999,991,0,0,nan
18,196.52000000000001,196.11000000000001,10.774000000000022,0.182,0.016,0.21199999999999999,1321,0,0,nan
19,182.114,181.56,8.786999999999999,0.25900000000000001,0.014,0.28100000000000003,1105,0,0,nan
20,128.785,128.34100000000001,5.7679999999999882,0.22700000000000001,0.019,0.19800000000000001,484,0,0,nan
21,182.988,182.523,8.4509999999999881,0.217,0.014999999999999999,0.23300000000000001,1164,0,0,nan
22,179.31,178.881,8.7919999999999927,0.23599999999999999,0.014999999999999999,0.17799999999999999,1064,0,0,nan
23,181.53299999999999,181.09399999999999,8.7449999999999903,0.23799999999999999,0.014999999999999999,0.186,1094,0,0,nan
24,190.142,189.75800000000001,9.4910000000000068,0.20300000000000001,0.014,0.16700000000000001,1178,0,0,nan
25,179.69300000000001,179.17599999999999,8.9159999999999986,0.27600000000000002,0.014999999999999999,0.22600000000000001,1126,0,0,nan
26,151.506,151.071,6.3539999999999894,0.23000000000000001,0.014999999999999999,0.19,694,0,0,nan
27,188.52500000000001,188.05699999999999,10.036000000000012,0.253,0.014,0.20100000000000001,1103,0,0,nan
28,164.005,163.559,8.1799999999999873,0.216,0.014999999999999999,0.215,897,0,0,nan
29,163.27699999999999,162.80199999999999,7.5119999999999871,0.223,0.014,0.23799999999999999,846,0,0,nan
30,199.053,198.66399999999999,9.3829999999999956,0.20699999999999999,0.014999999999999999,0.16700000000000001,1250,0,0,nan
31,214.57499999999999,214.02699999999999,10.397000000000022,0.32800000000000001,0.017999999999999999,0.20200000000000001,1174,0,0,nan
32,216.86000000000001,216.32599999999999,10.018999999999997,0.29399999999999998,0.016,0.224,1171,0,0,nan
33,186.202,185.68799999999999,9.3610000000000024,0.28699999999999998,0.016,0.21099999999999999,1053,0,0,nan
34,207.21000000000001,206.65199999999999,9.9179999999999993,0.28899999999999998,0.017000000000000001,0.252,1306,0,0,nan
