query_id,refined,exact_evals,total_us,t_search,t_gap,t_refine,t_final_selection,gap
0,0,0,182.154,0,0,0,0,1209.1328125
1,1,16,203.22900000000001,0,0,0,0,485.10546875
2,0,0,194.13399999999999,0,0,0,0,1625.546875
3,0,0,186.679,0,0,0,0,2034.41015625
4,0,0,167.11799999999999,0,0,0,0,5292.5546875
5,0,0,182.761,0,0,0,0,1351.4921875
6,0,0,179.535,0,0,0,0,1794.96484375
7,0,0,166.905,0,0,0,0,1555.91015625
8,0,0,192.84899999999999,0,0,0,0,1221.1171875
9,0,0,168.24700000000001,0,0,0,0,965.47265625
10,0,0,212.994,0,0,0,0,3679.03515625
11,0,0,198.05199999999999,0,0,0,0,840.97265625
12,0,0,139.15299999999999,0,0,0,0,763.99609375
13,0,0,159.642,0,0,0,0,1363.015625
14,0,0,161.51900000000001,0,0,0,0,868.56640625
15,0,0,154.89500000000001,0,0,0,0,2187.341796875
16,1,16,202.357,0,0,0,0,598.39453125
17,0,0,172.84,0,0,0,0,2266.25
18,1,16,195.52500000000001,0,0,0,0,595.91015625
19,1,16,182.62799999999999,0,0,0,0,692.08203125
20,0,0,129.46700000000001,0,0,0,0,1815.267578125
21,1,16,181.13,0,0,0,0,188.484375
22,0,0,184.83000000000001,0,0,0,0,894.34765625
23,0,0,180.70599999999999,0,0,0,0,2170.40625
24,0,0,206.23500000000001,0,0,0,0,1534.640625
25,1,16,204.76300000000001,0,0,0,0,704.8515625
26,0,0,154.65199999999999,0,0,0,0,2453.4921875
27,0,0,198.26900000000001,0,0,0,0,9651.3359375
28,0,0,170.41399999999999,0,0,0,0,1908.46484375
29,0,0,171.624,0,0,0,0,2813.8203125
30,0,0,209.02099999999999,0,0,0,0,1319.4453125
31,0,0,203.93000000000001,0,0,0,0,1626.7890625
32,0,0,199.96100000000001,0,0,0,0,1872.8203125
33,0,0,192.31700000000001,0,0,0,0,1912.7890625
34,0,0,213.899,0,0,0,0,1010.84375
35,0,0,142.37299999999999,0,0,0,0,2759.919921875
36,1,16,183.28200000000001,0,0,0,0,308.59375
37,0,0,158.191,0,0,0,0,1645.34765625
38,0,0,189.482,0,0,0,0,3153.421875
39,1,16,176.55799999999999,0,0,0,0,594.48046875
40,0,0,193.69399999999999,0,0,0,0,1772.14453125
41,0,0,156.845,0,0,0,0,887.87109375
42,0,0,153.69499999999999,0,0,0,0,1318.46875
43,0,0,201.27500000000001,0,0,0,0,1665.0546875
44,1,16,195.20400000000001,0,0,0,0,498.9609375
45,0,0,181.88800000000001,0,0,0,0,1152.583984375
46,0,0,193.352,0,0,0,0,747.71484375
47,1,16,142.233,0,0,0,0,586.5498046875
48,0,0,206.642,0,0,0,0,1168.625
49,1,16,142.114,0,0,0,0,552.99609375
50,0,0,167.351,0,0,0,0,929.40234375
51,0,0,161.56899999999999,0,0,0,0,3538.984375
52,0,0,198.09299999999999,0,0,0,0,1227.8984375
53,0,0,198.60599999999999,0,0,0,0,991.181640625
54,0,0,176.80799999999999,0,0,0,0,2362.80859375
55,0,0,186.61199999999999,0,0,0,0,836.921875
56,0,0,164.88200000000001,0,0,0,0,852.46875
57,0,0,164.905,0,0,0,0,8312.2734375
58,0,0,209.49100000000001,0,0,0,0,858.0078125
59,1,16,199.518,0,0,0,0,288.46484375
60,0,0,144.21600000000001,0,0,0,0,2670.732421875
61,0,0,189.41300000000001,0,0,0,0,1202.0390625
62,0,0,208.67599999999999,0,0,0,0,1201.9296875
63,0,0,187.01900000000001,0,0,0,0,1045.03125
64,0,0,209.327,0,0,0,0,2081.5625
65,0,0,170.203,0,0,0,0,1282.41015625
66,1,16,200.697,0,0,0,0,125.28125
67,0,0,183.851,0,0,0,0,1523.62890625
68,0,0,185.143,0,0,0,0,1609.140625
69,1,16,189.92400000000001,0,0,0,0,407.4453125
70,0,0,207.511,0,0,0,0,1314.953125
71,0,0,176.13300000000001,0,0,0,0,795.8046875
72,0,0,183.81999999999999,0,0,0,0,890.44921875
73,0,0,167.33799999999999,0,0,0,0,849.0078125
74,0,0,149.637,0,0,0,0,2668.44921875
75,0,0,138.81999999999999,0,0,0,0,1859.900390625
76,0,0,184.70400000000001,0,0,0,0,3353.79296875
77,0,0,142.30799999999999,0,0,0,0,1295.228515625
78,0,0,197.18299999999999,0,0,0,0,2173.2734375
79,0,0,176.51300000000001,0,0,0,0,1228.18359375
80,0,0,206.82499999999999,0,0,0,0,1517.328125
81,0,0,192.649,0,0,0,0,1408.6796875
82,0,0,179.68899999999999,0,0,0,0,1035.689453125
83,0,0,109.015,0,0,0,0,1099.89453125
84,0,0,136.13499999999999,0,0,0,0,1221.3232421875
85,0,0,206.78999999999999,0,0,0,0,1201.6796875
86,0,0,187.36699999999999,0,0,0,0,780.5703125
87,1,16,146.50399999999999,0,0,0,0,289.35400390625
88,0,0,199.20500000000001,0,0,0,0,2134.71875
89,1,16,211.65199999999999,0,0,0,0,355.04296875
90,0,0,154.16499999999999,0,0,0,0,1660.7578125
91,0,0,177.95500000000001,0,0,0,0,861.17578125
92,1,16,144.49299999999999,0,0,0,0,309.0625
93,0,0,138.65700000000001,0,0,0,0,1406.423828125
94,0,0,168.995,0,0,0,0,1983.9453125
95,0,0,183.441,0,0,0,0,3886.26953125
96,0,0,192.215,0,0,0,0,1647.8671875
97,0,0,203.79400000000001,0,0,0,0,885.95703125
98,0,0,177.726,0,0,0,0,1043.1328125
99,0,0,206.226,0,0,0,0,1620.25390625
100,0,0,194.71700000000001,0,0,0,0,741.75390625
101,0,0,190.904,0,0,0,0,1398.2578125
102,1,16,184.828,0,0,0,0,376.0625
103,0,0,180.36600000000001,0,0,0,0,4445.0546875
104,0,0,163.02500000000001,0,0,0,0,1602.37890625
105,0,0,189.84700000000001,0,0,0,0,1669.66796875
106,0,0,167.13300000000001,0,0,0,0,3472.45703125
107,0,0,188.74000000000001,0,0,0,0,4245.6953125
108,1,16,190.37299999999999,0,0,0,0,590.7734375
109,0,0,137.023,0,0,0,0,1022.453125
110,1,16,172.62100000000001,0,0,0,0,359.619140625
111,0,0,162.40700000000001,0,0,0,0,1720.86328125
112,0,0,194.15700000000001,0,0,0,0,1318.57421875
113,1,16,142.05799999999999,0,0,0,0,504.7978515625
114,0,0,186.36600000000001,0,0,0,0,934.89453125
115,0,0,203.58799999999999,0,0,0,0,754.6015625
116,0,0,202.684,0,0,0,0,1532.08203125
117,0,0,155.083,0,0,0,0,2447.62109375
118,1,16,145.32499999999999,0,0,0,0,529.5078125
119,0,0,144.084,0,0,0,0,1982.7265625
120,0,0,199.154,0,0,0,0,737.29296875
121,0,0,206.05799999999999,0,0,0,0,1399.96875
122,1,16,176.643,0,0,0,0,609.4921875
123,0,0,175.499,0,0,0,0,1726.94921875
124,0,0,185.977,0,0,0,0,988.40625
125,1,16,166.11699999999999,0,0,0,0,467.025390625
126,0,0,177.624,0,0,0,0,776.275390625
127,0,0,185.16300000000001,0,0,0,0,2539.76953125
128,0,0,184.38,0,0,0,0,1421.1875
129,1,16,203.839,0,0,0,0,464.6640625
130,0,0,178.452,0,0,0,0,921.90625
131,0,0,190.56800000000001,0,0,0,0,990.28125
132,1,16,172.887,0,0,0,0,530.25390625
133,0,0,197.947,0,0,0,0,1595.66015625
134,0,0,194.04400000000001,0,0,0,0,1880.70703125
135,0,0,205.07599999999999,0,0,0,0,713.109375
136,0,0,191.827,0,0,0,0,1187.5390625
137,1,16,133.636,0,0,0,0,321.71875
138,0,0,180.25399999999999,0,0,0,0,3684.91796875
139,0,0,203.91499999999999,0,0,0,0,1426.5
140,0,0,167.072,0,0,0,0,1525.06640625
141,0,0,157.21100000000001,0,0,0,0,1216.80078125
142,0,0,194.85499999999999,0,0,0,0,1888.99609375
143,0,0,177.47499999999999,0,0,0,0,998.640625
144,0,0,182.34200000000001,0,0,0,0,1804.6015625
145,0,0,145.32499999999999,0,0,0,0,2345.416015625
146,1,16,196.83699999999999,0,0,0,0,481.7421875
147,0,0,178.905,0,0,0,0,1084.48046875
148,0,0,185.56,0,0,0,0,1423.55859375
149,1,16,186.273,0,0,0,0,652.5234375
150,1,16,189.238,0,0,0,0,684.30859375
151,0,0,202.249,0,0,0,0,1422.97265625
152,0,0,160.69900000000001,0,0,0,0,1868.58203125
153,0,0,188.50899999999999,0,0,0,0,1356.1796875
154,1,16,185.65299999999999,0,0,0,0,379.0625
155,0,0,234.40799999999999,0,0,0,0,1076.0390625
156,0,0,184.62700000000001,0,0,0,0,1118.453125
157,0,0,136.06800000000001,0,0,0,0,2881.93359375
158,0,0,171.28899999999999,0,0,0,0,2546.375
159,0,0,169.08600000000001,0,0,0,0,1486.984375
160,0,0,168.36699999999999,0,0,0,0,1392.08203125
161,1,16,187.18600000000001,0,0,0,0,134.37109375
162,0,0,208.34999999999999,0,0,0,0,997.390625
163,0,0,199.69900000000001,0,0,0,0,2806.6875
164,0,0,202.642,0,0,0,0,2560.80859375
165,0,0,172.07300000000001,0,0,0,0,1254.7421875
166,1,16,197.88300000000001,0,0,0,0,372.40625
167,0,0,178.78399999999999,0,0,0,0,2583.3359375
168,0,0,188.322,0,0,0,0,1255.2421875
169,0,0,199.55199999999999,0,0,0,0,1167.67578125
170,0,0,196.029,0,0,0,0,766.37109375
171,0,0,176.90199999999999,0,0,0,0,1096.6015625
172,0,0,191.97300000000001,0,0,0,0,722.203125
173,0,0,170.86699999999999,0,0,0,0,2608.046875
174,0,0,196.054,0,0,0,0,1180
175,0,0,189.083,0,0,0,0,2114.9140625
176,0,0,195.965,0,0,0,0,1330.76953125
177,0,0,170.15600000000001,0,0,0,0,726.06640625
178,0,0,185.63900000000001,0,0,0,0,1453.85546875
179,0,0,150.809,0,0,0,0,1623.546875
180,1,16,177.316,0,0,0,0,569.171875
181,1,16,160.02699999999999,0,0,0,0,696.22265625
182,0,0,184.76499999999999,0,0,0,0,2178.0546875
183,0,0,176.02099999999999,0,0,0,0,2592.4375
184,0,0,154.44499999999999,0,0,0,0,1950
185,0,0,162.916,0,0,0,0,1528.2421875
186,1,16,176.08199999999999,0,0,0,0,587.390625
187,1,16,203.934,0,0,0,0,394.5390625
188,0,0,181.78899999999999,0,0,0,0,895.9375
189,0,0,153.715,0,0,0,0,1475.14453125
190,0,0,191.31200000000001,0,0,0,0,1403.8203125
191,0,0,148.21799999999999,0,0,0,0,720.69921875
192,0,0,176.56700000000001,0,0,0,0,726.6796875
193,1,16,140.48500000000001,0,0,0,0,484.7314453125
194,0,0,208.589,0,0,0,0,855.0390625
195,0,0,205.99000000000001,0,0,0,0,835.484375
196,1,16,175.565,0,0,0,0,655.509765625
197,0,0,189.64699999999999,0,0,0,0,1515.60546875
198,1,16,197.709,0,0,0,0,576.828125
199,0,0,208.37200000000001,0,0,0,0,750.046875
200,0,0,187.93799999999999,0,0,0,0,1841.85546875
201,0,0,142.584,0,0,0,0,1049.439453125
202,1,16,179.971,0,0,0,0,471.3984375
203,0,0,174.84,0,0,0,0,1112.38671875
204,0,0,182.25200000000001,0,0,0,0,2704.390625
205,0,0,157.24100000000001,0,0,0,0,723.6953125
206,0,0,165.12,0,0,0,0,1383.515625
207,0,0,150.048,0,0,0,0,3043.05078125
208,0,0,163.02600000000001,0,0,0,0,5493.79296875
209,0,0,225.816,0,0,0,0,1871.80859375
210,0,0,151.01599999999999,0,0,0,0,4360.75390625
211,0,0,189.25899999999999,0,0,0,0,1288.11328125
212,1,16,169.03899999999999,0,0,0,0,450.91796875
213,0,0,217.34200000000001,0,0,0,0,717.46875
214,0,0,197.06899999999999,0,0,0,0,1083.38671875
215,0,0,174.78399999999999,0,0,0,0,1841.75390625
216,0,0,140.684,0,0,0,0,1468.53515625
217,1,16,206.83099999999999,0,0,0,0,692.57421875
218,0,0,191.80199999999999,0,0,0,0,723.3125
219,1,16,217.70500000000001,0,0,0,0,664.1171875
220,1,16,193.32300000000001,0,0,0,0,697.07421875
221,0,0,179.82599999999999,0,0,0,0,2085.63671875
222,0,0,192.08500000000001,0,0,0,0,1754.37890625
223,0,0,175.67099999999999,0,0,0,0,1140.29296875
224,1,16,188.416,0,0,0,0,433.19140625
225,0,0,184.95400000000001,0,0,0,0,2802.2890625
226,0,0,152.126,0,0,0,0,2366.35546875
227,0,0,180.92500000000001,0,0,0,0,4639.55078125
228,0,0,157.02699999999999,0,0,0,0,1298.73828125
229,0,0,185.577,0,0,0,0,1454.80078125
230,0,0,186.93700000000001,0,0,0,0,1101.84375
231,0,0,170.68100000000001,0,0,0,0,3344.29296875
232,0,0,203.38,0,0,0,0,1068.25
233,0,0,186.77699999999999,0,0,0,0,1750.884765625
234,0,0,162.92500000000001,0,0,0,0,897.7890625
235,0,0,180.81999999999999,0,0,0,0,5102.3046875
236,1,16,188.149,0,0,0,0,132.63671875
237,0,0,176.75700000000001,0,0,0,0,873.28125
238,1,16,174.09999999999999,0,0,0,0,504.123046875
239,1,16,225.351,0,0,0,0,544.36328125
240,0,0,152.209,0,0,0,0,719.65234375
241,0,0,124.232,0,0,0,0,1015.7001953125
242,0,0,137.16300000000001,0,0,0,0,882.8828125
243,0,0,166.63200000000001,0,0,0,0,1889.927734375
244,0,0,181.95099999999999,0,0,0,0,1051.68359375
245,0,0,197.584,0,0,0,0,1120.1796875
246,0,0,173.83000000000001,0,0,0,0,2940.890625
247,1,16,158.10400000000001,0,0,0,0,415.591796875
248,0,0,184.352,0,0,0,0,937.22265625
249,0,0,168.59700000000001,0,0,0,0,1273.6796875
250,0,0,175.03899999999999,0,0,0,0,1621.75
251,0,0,167.375,0,0,0,0,1587.734375
252,0,0,214.71600000000001,0,0,0,0,1638.3046875
253,0,0,195.792,0,0,0,0,2359.12890625
254,0,0,160.02199999999999,0,0,0,0,1367.7578125
255,0,0,170.983,0,0,0,0,2559.421875
256,1,16,177.49000000000001,0,0,0,0,290.654296875
257,0,0,180.46199999999999,0,0,0,0,1874.9453125
258,0,0,182.64099999999999,0,0,0,0,1113.83203125
259,0,0,200.21600000000001,0,0,0,0,865.7578125
260,1,16,174.07599999999999,0,0,0,0,493.837890625
261,1,16,131.52199999999999,0,0,0,0,278.9404296875
262,0,0,169.279,0,0,0,0,1231.453125
263,0,0,177.92099999999999,0,0,0,0,1055.9375
264,1,16,146.64599999999999,0,0,0,0,407.6484375
265,0,0,196.55099999999999,0,0,0,0,1638.4609375
266,0,0,193.82300000000001,0,0,0,0,1845.2890625
267,0,0,189.06800000000001,0,0,0,0,1168.92578125
268,1,16,196.98500000000001,0,0,0,0,431.61328125
269,1,16,194.62899999999999,0,0,0,0,653.0234375
270,0,0,183.619,0,0,0,0,2306.09375
271,1,16,184.97200000000001,0,0,0,0,654.55859375
272,0,0,189.60900000000001,0,0,0,0,962.37109375
273,1,16,166.87799999999999,0,0,0,0,360.1171875
274,1,16,163.887,0,0,0,0,515.16796875
275,0,0,191.14099999999999,0,0,0,0,1885.78125
276,0,0,157.387,0,0,0,0,797.453125
277,0,0,154.49100000000001,0,0,0,0,1586.4140625
278,0,0,136.631,0,0,0,0,1237.728515625
279,0,0,146.833,0,0,0,0,1129.44140625
280,0,0,168.14599999999999,0,0,0,0,2331.78515625
281,0,0,206.44499999999999,0,0,0,0,996.30859375
282,0,0,184.911,0,0,0,0,1885.3046875
283,1,16,171.79499999999999,0,0,0,0,558.8203125
284,0,0,188.858,0,0,0,0,1937.0390625
285,0,0,186.029,0,0,0,0,756.44140625
286,0,0,158.74100000000001,0,0,0,0,3756.78125
287,0,0,186.32499999999999,0,0,0,0,1218.4140625
288,1,16,200.89500000000001,0,0,0,0,617.3203125
289,1,16,183.827,0,0,0,0,269.75390625
290,0,0,141.41900000000001,0,0,0,0,1299.05078125
291,1,16,174.59200000000001,0,0,0,0,637.93359375
292,0,0,199.69399999999999,0,0,0,0,2593.9453125
293,0,0,198.59899999999999,0,0,0,0,1360.34375
294,1,16,183.393,0,0,0,0,491.55859375
295,0,0,174.21299999999999,0,0,0,0,1453.30859375
296,0,0,181.76599999999999,0,0,0,0,1462.16015625
297,0,0,195.51599999999999,0,0,0,0,1667.87890625
