query_id,refined,exact_evals,total_us,t_search,t_gap,t_refine,t_final_selection,gap
0,0,0,160.66999999999999,160.43299999999999,0.012999999999999999,0.033000000000000002,0.191,nan
1,0,0,177.89699999999999,177.67099999999999,0.014,0.014999999999999999,0.19700000000000001,nan
2,0,0,169.82499999999999,169.59200000000001,0.014999999999999999,0.021999999999999999,0.19600000000000001,nan
3,0,0,163.06299999999999,162.827,0.014999999999999999,0.032000000000000001,0.189,nan
4,0,0,150.28899999999999,150.017,0.012999999999999999,0.016,0.24299999999999999,nan
5,0,0,163.59800000000001,163.38,0.014,0.014999999999999999,0.189,nan
6,0,0,159.38300000000001,159.148,0.014,0.014999999999999999,0.20599999999999999,nan
7,0,0,152.30500000000001,152.048,0.014,0.031,0.21199999999999999,nan
8,0,0,170.922,170.63399999999999,0.014,0.014999999999999999,0.25900000000000001,nan
9,0,0,150.874,150.619,0.014,0.014999999999999999,0.22600000000000001,nan
10,0,0,189.59100000000001,189.279,0.012999999999999999,0.014999999999999999,0.28399999999999997,nan
11,0,0,183.60900000000001,183.309,0.014999999999999999,0.014,0.27100000000000002,nan
12,0,0,127.76600000000001,127.504,0.014,0.014999999999999999,0.23300000000000001,nan
13,0,0,148.233,147.977,0.014,0.014999999999999999,0.22700000000000001,nan
14,0,0,146.60599999999999,146.34200000000001,0.016,0.014,0.23400000000000001,nan
15,0,0,142.28,142.01499999999999,0.014999999999999999,0.014,0.23599999999999999,nan
16,0,0,216.001,215.72900000000001,0.014,0.017999999999999999,0.23999999999999999,nan
17,0,0,161.52799999999999,161.238,0.014999999999999999,0.014,0.26100000000000001,nan
18,0,0,177.261,177.03,0.014,0.014999999999999999,0.20200000000000001,nan
19,0,0,163.536,163.30699999999999,0.014,0.014999999999999999,0.20000000000000001,nan
20,0,0,118.19,117.96299999999999,0.014999999999999999,0.014,0.19800000000000001,nan
21,0,0,166.303,165.99700000000001,0.014,0.014999999999999999,0.27700000000000002,nan
22,0,0,161.30199999999999,161.065,0.014,0.014,0.20899999999999999,nan
23,0,0,168.57300000000001,168.298,0.014,0.023,0.23799999999999999,nan
24,0,0,174.36500000000001,174.11199999999999,0.014,0.023,0.216,nan
25,0,0,159.845,159.62700000000001,0.014999999999999999,0.014999999999999999,0.188,nan
26,0,0,137.37,137.17400000000001,0.014,0.023,0.159,nan
27,0,0,168.815,168.59299999999999,0.017999999999999999,0.014,0.19,nan
28,0,0,149.96100000000001,149.74600000000001,0.014,0.014,0.187,nan
29,0,0,151.279,150.964,0.016,0.014,0.28499999999999998,nan
30,0,0,180.89500000000001,180.691,0.014,0.014999999999999999,0.17499999999999999,nan
31,0,0,172.631,172.42599999999999,0.014999999999999999,0.014,0.17599999999999999,nan
32,0,0,171.499,171.29400000000001,0.012999999999999999,0.016,0.17599999999999999,nan
33,0,0,156.06800000000001,155.85400000000001,0.014999999999999999,0.014999999999999999,0.184,nan
34,0,0,179.898,179.65199999999999,0.021000000000000001,0.014999999999999999,0.20999999999999999,nan
35,0,0,134.864,134.56100000000001,0.024,0.031,0.248,nan
36,0,0,163.602,163.369,0.014,0.014999999999999999,0.20399999999999999,nan
37,0,0,144.09200000000001,143.852,0.014,0.014999999999999999,0.21099999999999999,nan
38,0,0,170.94900000000001,170.739,0.014,0.014999999999999999,0.18099999999999999,nan
39,0,0,159.30500000000001,159.09,0.012999999999999999,0.016,0.186,nan
40,0,0,173.52699999999999,173.27099999999999,0.016,0.014999999999999999,0.22500000000000001,nan
41,0,0,141.62,141.40899999999999,0.014,0.014,0.183,nan
42,0,0,143.053,142.73099999999999,0.014,0.033000000000000002,0.27500000000000002,nan
43,0,0,178.36500000000001,178.15100000000001,0.014,0.014,0.186,nan
44,0,0,174.89699999999999,174.70699999999999,0.014,0.014999999999999999,0.161,nan
45,0,0,149.339,149.09899999999999,0.014999999999999999,0.014,0.21099999999999999,nan
46,0,0,168.40600000000001,168.21700000000001,0.014,0.014,0.161,nan
47,0,0,122.83799999999999,122.623,0.012999999999999999,0.014,0.188,nan
48,0,0,184.16499999999999,183.84399999999999,0.014999999999999999,0.023,0.28299999999999997,nan
49,0,0,126.48,126.235,0.014,0.014,0.217,nan
50,0,0,145.501,145.25700000000001,0.014,0.023,0.20699999999999999,nan
51,0,0,141.09999999999999,140.85599999999999,0.014,0.014,0.216,nan
52,0,0,168.02000000000001,167.80500000000001,0.014999999999999999,0.012999999999999999,0.187,nan
53,0,0,162.48099999999999,162.215,0.014,0.014999999999999999,0.23699999999999999,nan
54,0,0,159.93799999999999,159.64699999999999,0.014,0.014999999999999999,0.26200000000000001,nan
55,0,0,164.166,163.97399999999999,0.014,0.014999999999999999,0.16300000000000001,nan
56,0,0,147.10499999999999,146.89599999999999,0.014,0.014999999999999999,0.17999999999999999,nan
57,0,0,144.98699999999999,144.68600000000001,0.014,0.014999999999999999,0.27200000000000002,nan
58,0,0,199.232,198.91900000000001,0.021999999999999999,0.014999999999999999,0.27600000000000002,nan
59,0,0,190.43799999999999,190.166,0.021999999999999999,0.016,0.23400000000000001,nan
60,0,0,136.566,136.32900000000001,0.014999999999999999,0.014999999999999999,0.20699999999999999,nan
61,0,0,185.81999999999999,185.49700000000001,0.014999999999999999,0.014999999999999999,0.29299999999999998,nan
62,0,0,193.886,193.60599999999999,0.014999999999999999,0.016,0.249,nan
