query_id,refined,exact_evals,total_us,t_search,t_gap,t_refine,t_final_selection,gap
0,0,0,158.94900000000001,158.71799999999999,0.017000000000000001,0.012999999999999999,0.20100000000000001,nan
1,0,0,173.91399999999999,173.70599999999999,0.014,0.014999999999999999,0.17899999999999999,nan
2,0,0,171.68799999999999,171.36799999999999,0.024,0.012999999999999999,0.28299999999999997,nan
3,0,0,162.191,162.01499999999999,0.014,0.014,0.14799999999999999,nan
4,0,0,145.44300000000001,145.244,0.014,0.014999999999999999,0.17000000000000001,nan
5,0,0,153.60599999999999,153.40899999999999,0.021000000000000001,0.014,0.16200000000000001,nan
6,0,0,194.17400000000001,193.93899999999999,0.014,0.025000000000000001,0.19600000000000001,nan
7,0,0,151.55000000000001,151.327,0.017000000000000001,0.014999999999999999,0.191,nan
8,0,0,172.24799999999999,171.93600000000001,0.014,0.014999999999999999,0.28299999999999997,nan
9,0,0,168.90600000000001,168.68199999999999,0.014999999999999999,0.014999999999999999,0.19400000000000001,nan
10,0,0,187.62700000000001,187.369,0.02,0.014,0.224,nan
11,0,0,182.78200000000001,182.51499999999999,0.017999999999999999,0.014999999999999999,0.23400000000000001,nan
12,0,0,128.95099999999999,128.727,0.019,0.014999999999999999,0.19,nan
13,0,0,147.465,147.24799999999999,0.014999999999999999,0.014999999999999999,0.187,nan
14,0,0,149.40199999999999,149.161,0.014999999999999999,0.014,0.21199999999999999,nan
15,0,0,146.63200000000001,146.315,0.014999999999999999,0.028000000000000001,0.27400000000000002,nan
16,0,0,193.745,193.47399999999999,0.019,0.014,0.23799999999999999,nan
17,0,0,155.81,155.59100000000001,0.021999999999999999,0.014,0.183,nan
18,0,0,173.95699999999999,173.738,0.017000000000000001,0.014999999999999999,0.187,nan
19,0,0,160.18799999999999,159.96799999999999,0.014,0.023,0.183,nan
20,0,0,115.166,114.92,0.024,0.012999999999999999,0.20899999999999999,nan
21,0,0,165.81800000000001,165.53399999999999,0.014,0.014,0.25600000000000001,nan
22,0,0,158.929,158.709,0.017999999999999999,0.014,0.188,nan
23,0,0,162.43000000000001,162.23699999999999,0.017999999999999999,0.014,0.161,nan
24,0,0,169.24299999999999,169.035,0.017000000000000001,0.014999999999999999,0.17599999999999999,nan
25,0,0,156.75399999999999,156.523,0.017999999999999999,0.014,0.19900000000000001,nan
26,0,0,133.81200000000001,133.62100000000001,0.017000000000000001,0.014999999999999999,0.159,nan
27,0,0,170.803,170.495,0.014,0.014,0.28000000000000003,nan
28,0,0,147.92099999999999,147.684,0.019,0.014999999999999999,0.20300000000000001,nan
29,0,0,146.761,146.52699999999999,0.014999999999999999,0.014,0.20499999999999999,nan
30,0,0,177.14500000000001,176.94200000000001,0.017999999999999999,0.014999999999999999,0.17000000000000001,nan
31,0,0,170.49199999999999,170.298,0.014999999999999999,0.014999999999999999,0.16400000000000001,nan
32,0,0,168.30000000000001,168.09999999999999,0.014,0.014,0.17199999999999999,nan
33,0,0,156.36799999999999,156.13999999999999,0.012999999999999999,0.014999999999999999,0.20000000000000001,nan
34,0,0,177.91999999999999,177.691,0.02,0.014999999999999999,0.19400000000000001,nan
35,0,0,130.477,130.285,0.017999999999999999,0.014,0.16,nan
36,0,0,157.69,157.476,0.017000000000000001,0.014,0.183,nan
37,0,0,140.67599999999999,140.458,0.014,0.014,0.19,nan
38,0,0,168.727,168.52000000000001,0.017999999999999999,0.014,0.17499999999999999,nan
39,0,0,156.167,155.96899999999999,0.014999999999999999,0.014999999999999999,0.16800000000000001,nan
40,0,0,170.83000000000001,170.505,0.014,0.014,0.29699999999999999,nan
41,0,0,138.56800000000001,138.327,0.017999999999999999,0.014,0.20899999999999999,nan
42,0,0,152.16499999999999,151.893,0.024,0.014999999999999999,0.23300000000000001,nan
43,0,0,184.92099999999999,184.69800000000001,0.017999999999999999,0.014999999999999999,0.19,nan
44,0,0,196.303,196.06100000000001,0.019,0.014999999999999999,0.20799999999999999,nan
45,0,0,154.08699999999999,153.86000000000001,0.019,0.014999999999999999,0.193,nan
46,0,0,175.33799999999999,175.077,0.017999999999999999,0.014999999999999999,0.22800000000000001,nan
47,0,0,126.11499999999999,125.898,0.017000000000000001,0.014999999999999999,0.185,nan
48,0,0,185.72499999999999,185.48699999999999,0.014999999999999999,0.014999999999999999,0.20799999999999999,nan
49,0,0,129.33000000000001,129.08600000000001,0.017000000000000001,0.014999999999999999,0.21199999999999999,nan
50,0,0,149.36500000000001,149.15000000000001,0.014999999999999999,0.016,0.184,nan
51,0,0,146.017,145.749,0.014999999999999999,0.014999999999999999,0.23799999999999999,nan
52,0,0,184.036,183.755,0.014,0.014999999999999999,0.252,nan
53,0,0,172.21000000000001,171.965,0.014,0.014,0.217,nan
54,0,0,148.642,148.398,0.014,0.025000000000000001,0.20499999999999999,nan
55,0,0,161.827,161.62799999999999,0.014,0.014,0.17100000000000001,nan
56,0,0,143.102,142.88499999999999,0.014,0.014999999999999999,0.188,nan
57,0,0,144.01400000000001,143.81700000000001,0.014,0.012999999999999999,0.17000000000000001,nan
58,0,0,177.785,177.56299999999999,0.017000000000000001,0.016,0.189,nan
59,0,0,165.208,164.92500000000001,0.029000000000000001,0.021999999999999999,0.23200000000000001,nan
60,0,0,130.505,130.29599999999999,0.014,0.024,0.17100000000000001,nan
61,0,0,168.89699999999999,168.67599999999999,0.017999999999999999,0.014,0.189,nan
62,0,0,208.327,208.06,0.014999999999999999,0.014999999999999999,0.23699999999999999,nan
63,0,0,173.322,173.09,0.017000000000000001,0.014999999999999999,0.20000000000000001,nan
