query_id,refined,exact_evals,total_us,t_search,t_gap,t_refine,t_final_selection,gap
0,1,16,200.53399999999999,0,0,0,0,nan
1,0,0,184.83000000000001,0,0,0,0,nan
2,0,0,179.81299999999999,0,0,0,0,nan
3,0,0,180.38800000000001,0,0,0,0,nan
4,0,0,151.13499999999999,0,0,0,0,nan
5,0,0,166.166,0,0,0,0,nan
6,0,0,160.75299999999999,0,0,0,0,nan
7,0,0,152.78100000000001,0,0,0,0,nan
8,0,0,170.21899999999999,0,0,0,0,nan
9,1,16,185.50800000000001,0,0,0,0,nan
10,0,0,182.131,0,0,0,0,nan
11,1,16,223.20099999999999,0,0,0,0,nan
12,1,16,149.20099999999999,0,0,0,0,nan
13,0,0,146.21199999999999,0,0,0,0,nan
14,0,0,144.959,0,0,0,0,nan
15,0,0,139.61600000000001,0,0,0,0,nan
16,0,0,181.214,0,0,0,0,nan
17,0,0,157.73599999999999,0,0,0,0,nan
18,1,16,225.828,0,0,0,0,nan
19,0,0,162.268,0,0,0,0,nan
20,0,0,116.479,0,0,0,0,nan
21,0,0,170.99700000000001,0,0,0,0,nan
22,1,16,194.011,0,0,0,0,nan
23,0,0,165.791,0,0,0,0,nan
24,0,0,172.398,0,0,0,0,nan
25,0,0,160.59399999999999,0,0,0,0,nan
26,1,16,159.37899999999999,0,0,0,0,nan
27,0,0,175.34200000000001,0,0,0,0,nan
28,0,0,147.21799999999999,0,0,0,0,nan
29,1,16,175.79400000000001,0,0,0,0,nan
30,1,16,220.48099999999999,0,0,0,0,nan
31,1,16,211.56,0,0,0,0,nan
32,0,0,170.30199999999999,0,0,0,0,nan
33,0,0,156.47300000000001,0,0,0,0,nan
34,0,0,178.19499999999999,0,0,0,0,nan
35,0,0,137.119,0,0,0,0,nan
36,1,16,198.96600000000001,0,0,0,0,nan
37,0,0,143.10599999999999,0,0,0,0,nan
38,0,0,174.589,0,0,0,0,nan
39,0,0,153.68299999999999,0,0,0,0,nan
40,1,16,214.108,0,0,0,0,nan
41,0,0,142.71100000000001,0,0,0,0,nan
42,0,0,138.58199999999999,0,0,0,0,nan
43,1,16,216.00399999999999,0,0,0,0,nan
44,0,0,172.26900000000001,0,0,0,0,nan
45,1,16,175.22,0,0,0,0,nan
46,0,0,169.268,0,0,0,0,nan
47,0,0,124.01300000000001,0,0,0,0,nan
48,0,0,178.31100000000001,0,0,0,0,nan
49,0,0,123.05800000000001,0,0,0,0,nan
50,0,0,144.995,0,0,0,0,nan
51,0,0,143.07599999999999,0,0,0,0,nan
52,1,16,200.30199999999999,0,0,0,0,nan
53,0,0,160.28,0,0,0,0,nan
54,1,16,179.46700000000001,0,0,0,0,nan
55,0,0,163.53999999999999,0,0,0,0,nan
56,1,16,174.96299999999999,0,0,0,0,nan
57,0,0,172.99000000000001,0,0,0,0,nan
58,1,16,218.36799999999999,0,0,0,0,nan
59,0,0,164.87200000000001,0,0,0,0,nan
60,0,0,128.30199999999999,0,0,0,0,nan
