query_id,refined,exact_evals,total_us,t_search,t_gap,t_refine,t_final_selection,gap
0,1,16,187.62700000000001,0,0,0,0,nan
1,1,16,212.16999999999999,0,0,0,0,nan
2,1,16,206.41200000000001,0,0,0,0,nan
3,1,16,189.596,0,0,0,0,nan
4,1,16,172.68700000000001,0,0,0,0,nan
5,1,16,179.75399999999999,0,0,0,0,nan
6,1,16,189.42599999999999,0,0,0,0,nan
7,1,16,178.14699999999999,0,0,0,0,nan
8,1,16,199.55500000000001,0,0,0,0,nan
9,1,16,176.64699999999999,0,0,0,0,nan
10,1,16,217.58500000000001,0,0,0,0,nan
11,1,16,210.99199999999999,0,0,0,0,nan
12,1,16,152.691,0,0,0,0,nan
13,1,16,169.041,0,0,0,0,nan
14,1,16,169.095,0,0,0,0,nan
15,1,16,160.09800000000001,0,0,0,0,nan
16,1,16,211.012,0,0,0,0,nan
17,1,16,185.298,0,0,0,0,nan
18,1,16,204.89400000000001,0,0,0,0,nan
19,1,16,190.102,0,0,0,0,nan
20,1,16,133.30600000000001,0,0,0,0,nan
21,1,16,190.57499999999999,0,0,0,0,nan
22,1,16,190.48099999999999,0,0,0,0,nan
23,1,16,201.34399999999999,0,0,0,0,nan
24,1,16,203.08600000000001,0,0,0,0,nan
25,1,16,184.209,0,0,0,0,nan
26,1,16,153.25399999999999,0,0,0,0,nan
27,1,16,201.14599999999999,0,0,0,0,nan
28,1,16,173.50999999999999,0,0,0,0,nan
29,1,16,179.542,0,0,0,0,nan
30,1,16,203.667,0,0,0,0,nan
31,1,16,196.11099999999999,0,0,0,0,nan
32,1,16,193.54400000000001,0,0,0,0,nan
33,1,16,195.863,0,0,0,0,nan
34,1,16,211.52099999999999,0,0,0,0,nan
35,1,16,148.83600000000001,0,0,0,0,nan
36,1,16,186.83600000000001,0,0,0,0,nan
37,1,16,167.35599999999999,0,0,0,0,nan
38,1,16,200.898,0,0,0,0,nan
39,1,16,183.50999999999999,0,0,0,0,nan
40,1,16,202.19300000000001,0,0,0,0,nan
41,1,16,162.37700000000001,0,0,0,0,nan
42,1,16,161.00299999999999,0,0,0,0,nan
43,1,16,210.12799999999999,0,0,0,0,nan
44,1,16,216.74199999999999,0,0,0,0,nan
45,1,16,168.01300000000001,0,0,0,0,nan
46,1,16,190.37899999999999,0,0,0,0,nan
47,1,16,134.887,0,0,0,0,nan
48,1,16,206.517,0,0,0,0,nan
49,1,16,137.85400000000001,0,0,0,0,nan
50,1,16,195.98400000000001,0,0,0,0,nan
51,1,16,157.78700000000001,0,0,0,0,nan
52,1,16,192.785,0,0,0,0,nan
53,1,16,178.96799999999999,0,0,0,0,nan
54,1,16,169.40700000000001,0,0,0,0,nan
55,1,16,199.35599999999999,0,0,0,0,nan
56,1,16,186.255,0,0,0,0,nan
57,1,16,162.31399999999999,0,0,0,0,nan
58,1,16,219.251,0,0,0,0,nan
59,1,16,210.08500000000001,0,0,0,0,nan
60,1,16,156.12,0,0,0,0,nan
61,1,16,202.94399999999999,0,0,0,0,nan
62,1,16,218.28700000000001,0,0,0,0,nan
63,1,16,200,0,0,0,0,nan
64,1,16,220.84999999999999,0,0,0,0,nan
65,1,16,194.33000000000001,0,0,0,0,nan
66,1,16,207.12299999999999,0,0,0,0,nan
67,1,16,202.965,0,0,0,0,nan
68,1,16,186.06200000000001,0,0,0,0,nan
69,1,16,189.95699999999999,0,0,0,0,nan
70,1,16,183.785,0,0,0,0,nan
71,1,16,187.559,0,0,0,0,nan
72,1,16,217.44200000000001,0,0,0,0,nan
73,1,16,170.648,0,0,0,0,nan
74,1,16,152.654,0,0,0,0,nan
75,1,16,138.08000000000001,0,0,0,0,nan
76,1,16,190.101,0,0,0,0,nan
77,1,16,146.904,0,0,0,0,nan
78,1,16,196.91200000000001,0,0,0,0,nan
79,1,16,180.11600000000001,0,0,0,0,nan
80,1,16,204.553,0,0,0,0,nan
81,1,16,204.21700000000001,0,0,0,0,nan
82,1,16,166.322,0,0,0,0,nan
83,1,16,108.84699999999999,0,0,0,0,nan
84,1,16,133.559,0,0,0,0,nan
85,1,16,203.804,0,0,0,0,nan
86,1,16,181.01599999999999,0,0,0,0,nan
87,1,16,141.71799999999999,0,0,0,0,nan
88,1,16,203.19300000000001,0,0,0,0,nan
89,1,16,200.738,0,0,0,0,nan
90,1,16,159.19200000000001,0,0,0,0,nan
91,1,16,184.477,0,0,0,0,nan
92,1,16,143.76599999999999,0,0,0,0,nan
93,1,16,142.285,0,0,0,0,nan
94,1,16,175.49299999999999,0,0,0,0,nan
95,1,16,189.977,0,0,0,0,nan
96,1,16,195.97800000000001,0,0,0,0,nan
97,1,16,207.785,0,0,0,0,nan
98,1,16,178.61099999999999,0,0,0,0,nan
99,1,16,214.79300000000001,0,0,0,0,nan
100,1,16,208.94,0,0,0,0,nan
101,1,16,191.34899999999999,0,0,0,0,nan
102,1,16,189.38900000000001,0,0,0,0,nan
103,1,16,181.803,0,0,0,0,nan
104,1,16,167.886,0,0,0,0,nan
105,1,16,201.01900000000001,0,0,0,0,nan
106,1,16,170.691,0,0,0,0,nan
107,1,16,191.48500000000001,0,0,0,0,nan
108,1,16,194.934,0,0,0,0,nan
109,1,16,137.76300000000001,0,0,0,0,nan
110,1,16,197.53800000000001,0,0,0,0,nan
111,1,16,172.43199999999999,0,0,0,0,nan
112,1,16,198.61500000000001,0,0,0,0,nan
113,1,16,145.815,0,0,0,0,nan
114,1,16,194.39699999999999,0,0,0,0,nan
115,1,16,214.428,0,0,0,0,nan
116,1,16,212.13800000000001,0,0,0,0,nan
117,1,16,172.58600000000001,0,0,0,0,nan
118,1,16,150.88200000000001,0,0,0,0,nan
119,1,16,147.285,0,0,0,0,nan
120,1,16,199.06700000000001,0,0,0,0,nan
121,1,16,215.52500000000001,0,0,0,0,nan
122,1,16,173.59700000000001,0,0,0,0,nan
123,1,16,184.059,0,0,0,0,nan
124,1,16,179.63800000000001,0,0,0,0,nan
125,1,16,167.39500000000001,0,0,0,0,nan
126,1,16,179.761,0,0,0,0,nan
127,1,16,190.00299999999999,0,0,0,0,nan
128,1,16,187.20699999999999,0,0,0,0,nan
129,1,16,204.511,0,0,0,0,nan
130,1,16,182.441,0,0,0,0,nan
131,1,16,197.09200000000001,0,0,0,0,nan
132,1,16,184.80600000000001,0,0,0,0,nan
133,1,16,205.35900000000001,0,0,0,0,nan
134,1,16,201.655,0,0,0,0,nan
135,1,16,203.035,0,0,0,0,nan
136,1,16,196.333,0,0,0,0,nan
137,1,16,135.041,0,0,0,0,nan
138,1,16,185.24199999999999,0,0,0,0,nan
139,1,16,203.92400000000001,0,0,0,0,nan
140,1,16,169.816,0,0,0,0,nan
141,1,16,161.60400000000001,0,0,0,0,nan
142,1,16,196.988,0,0,0,0,nan
143,1,16,187.56,0,0,0,0,nan
144,1,16,184.137,0,0,0,0,nan
145,1,16,150.50899999999999,0,0,0,0,nan
146,1,16,201.654,0,0,0,0,nan
147,1,16,182.316,0,0,0,0,nan
148,1,16,188.137,0,0,0,0,nan
149,1,16,187.97499999999999,0,0,0,0,nan
150,1,16,183.41800000000001,0,0,0,0,nan
151,1,16,208.20599999999999,0,0,0,0,nan
152,1,16,163.654,0,0,0,0,nan
153,1,16,189.83799999999999,0,0,0,0,nan
154,1,16,187.167,0,0,0,0,nan
155,1,16,213.184,0,0,0,0,nan
156,1,16,187.64699999999999,0,0,0,0,nan
157,1,16,169.52199999999999,0,0,0,0,nan
158,1,16,177.93299999999999,0,0,0,0,nan
159,1,16,172.678,0,0,0,0,nan
160,1,16,179.607,0,0,0,0,nan
161,1,16,190.56100000000001,0,0,0,0,nan
162,1,16,214.75,0,0,0,0,nan
163,1,16,223.87700000000001,0,0,0,0,nan
164,1,16,208.27600000000001,0,0,0,0,nan
165,1,16,187.959,0,0,0,0,nan
166,1,16,203.417,0,0,0,0,nan
167,1,16,185.09100000000001,0,0,0,0,nan
168,1,16,211.364,0,0,0,0,nan
169,1,16,198.68299999999999,0,0,0,0,nan
170,1,16,198.928,0,0,0,0,nan
171,1,16,188.31399999999999,0,0,0,0,nan
172,1,16,202.297,0,0,0,0,nan
173,1,16,176.65199999999999,0,0,0,0,nan
174,1,16,201.65799999999999,0,0,0,0,nan
175,1,16,187.96299999999999,0,0,0,0,nan
176,1,16,198.66200000000001,0,0,0,0,nan
177,1,16,190.88399999999999,0,0,0,0,nan
178,1,16,192.19999999999999,0,0,0,0,nan
179,1,16,162.441,0,0,0,0,nan
180,1,16,173.05000000000001,0,0,0,0,nan
181,1,16,167.286,0,0,0,0,nan
182,1,16,185.30099999999999,0,0,0,0,nan
183,1,16,182.167,0,0,0,0,nan
184,1,16,170.21700000000001,0,0,0,0,nan
185,1,16,168.19300000000001,0,0,0,0,nan
186,1,16,172.27199999999999,0,0,0,0,nan
187,1,16,197.202,0,0,0,0,nan
188,1,16,187.715,0,0,0,0,nan
189,1,16,163.28800000000001,0,0,0,0,nan
190,1,16,197.703,0,0,0,0,nan
191,1,16,150.65100000000001,0,0,0,0,nan
192,1,16,185.50200000000001,0,0,0,0,nan
193,1,16,143.99799999999999,0,0,0,0,nan
194,1,16,207.89699999999999,0,0,0,0,nan
195,1,16,211.303,0,0,0,0,nan
196,1,16,178.416,0,0,0,0,nan
197,1,16,190.86699999999999,0,0,0,0,nan
198,1,16,204.95099999999999,0,0,0,0,nan
199,1,16,210.405,0,0,0,0,nan
200,1,16,193.791,0,0,0,0,nan
201,1,16,146.76300000000001,0,0,0,0,nan
202,1,16,182.78800000000001,0,0,0,0,nan
203,1,16,176.68299999999999,0,0,0,0,nan
204,1,16,193.244,0,0,0,0,nan
205,1,16,161.44499999999999,0,0,0,0,nan
206,1,16,171.934,0,0,0,0,nan
207,1,16,156.76499999999999,0,0,0,0,nan
208,1,16,172.93100000000001,0,0,0,0,nan
209,1,16,192.75999999999999,0,0,0,0,nan
210,1,16,143.119,0,0,0,0,nan
211,1,16,180.953,0,0,0,0,nan
212,1,16,165.79400000000001,0,0,0,0,nan
213,1,16,213.31800000000001,0,0,0,0,nan
214,1,16,190.81299999999999,0,0,0,0,nan
215,1,16,171.613,0,0,0,0,nan
216,1,16,138.333,0,0,0,0,nan
217,1,16,189.24600000000001,0,0,0,0,nan
218,1,16,181.67599999999999,0,0,0,0,nan
219,1,16,218.429,0,0,0,0,nan
220,1,16,194.126,0,0,0,0,nan
221,1,16,178.16900000000001,0,0,0,0,nan
222,1,16,197.74700000000001,0,0,0,0,nan
223,1,16,178.60300000000001,0,0,0,0,nan
224,1,16,188.17699999999999,0,0,0,0,nan
225,1,16,193.13499999999999,0,0,0,0,nan
226,1,16,162.01900000000001,0,0,0,0,nan
227,1,16,180.679,0,0,0,0,nan
228,1,16,159.76300000000001,0,0,0,0,nan
229,1,16,189.702,0,0,0,0,nan
230,1,16,187.477,0,0,0,0,nan
231,1,16,181.96700000000001,0,0,0,0,nan
232,1,16,204.636,0,0,0,0,nan
233,1,16,191.22499999999999,0,0,0,0,nan
234,1,16,170.16800000000001,0,0,0,0,nan
235,1,16,175.72499999999999,0,0,0,0,nan
236,1,16,186.733,0,0,0,0,nan
237,1,16,181.73400000000001,0,0,0,0,nan
238,1,16,174.49700000000001,0,0,0,0,nan
239,1,16,219.804,0,0,0,0,nan
240,1,16,177.63200000000001,0,0,0,0,nan
241,1,16,162.23500000000001,0,0,0,0,nan
242,1,16,149.22300000000001,0,0,0,0,nan
243,1,16,180.10400000000001,0,0,0,0,nan
244,1,16,194.255,0,0,0,0,nan
245,1,16,209.541,0,0,0,0,nan
246,1,16,185.78399999999999,0,0,0,0,nan
247,1,16,176.97900000000001,0,0,0,0,nan
248,1,16,194.78200000000001,0,0,0,0,nan
249,1,16,170.28999999999999,0,0,0,0,nan
250,1,16,182.88499999999999,0,0,0,0,nan
251,1,16,171.09700000000001,0,0,0,0,nan
252,1,16,214.62200000000001,0,0,0,0,nan
253,1,16,198.988,0,0,0,0,nan
254,1,16,163.559,0,0,0,0,nan
255,1,16,174.494,0,0,0,0,nan
256,1,16,188.42400000000001,0,0,0,0,nan
257,1,16,185.042,0,0,0,0,nan
258,1,16,187.81200000000001,0,0,0,0,nan
259,1,16,207.697,0,0,0,0,nan
260,1,16,177.60499999999999,0,0,0,0,nan
261,1,16,150.20400000000001,0,0,0,0,nan
262,1,16,176.98599999999999,0,0,0,0,nan
263,1,16,183.55600000000001,0,0,0,0,nan
264,1,16,151.65299999999999,0,0,0,0,nan
265,1,16,201.43299999999999,0,0,0,0,nan
266,1,16,204.57900000000001,0,0,0,0,nan
267,1,16,211.97800000000001,0,0,0,0,nan
268,1,16,178.03399999999999,0,0,0,0,nan
269,1,16,188.12899999999999,0,0,0,0,nan
270,1,16,179.084,0,0,0,0,nan
271,1,16,183.922,0,0,0,0,nan
272,1,16,193.64400000000001,0,0,0,0,nan
273,1,16,164.21199999999999,0,0,0,0,nan
274,1,16,170.05799999999999,0,0,0,0,nan
275,1,16,185.04599999999999,0,0,0,0,nan
276,1,16,159.714,0,0,0,0,nan
277,1,16,159.69900000000001,0,0,0,0,nan
278,1,16,140.65299999999999,0,0,0,0,nan
279,1,16,150.334,0,0,0,0,nan
280,1,16,172.72,0,0,0,0,nan
281,1,16,208.94900000000001,0,0,0,0,nan
282,1,16,184.285,0,0,0,0,nan
283,1,16,176.38399999999999,0,0,0,0,nan
284,1,16,194.92699999999999,0,0,0,0,nan
285,1,16,188.26300000000001,0,0,0,0,nan
286,1,16,164.191,0,0,0,0,nan
287,1,16,187.53299999999999,0,0,0,0,nan
