sample,query_id,base_id,other_id,exact,pq,absolute_relative_error,reconstruction_l2,order_inversion,adc_reference_error
6237,4727,602085,537855,1.8451874256134033,1.7690575122833252,0.041258633136749268,0.29030326008796692,0,2.384185791015625e-07
6238,5635,5281,153397,1.8087303638458252,1.7246694564819336,0.046475090086460114,0.29979464411735535,0,4.76837158203125e-07
6239,4654,32579,360538,1.9153310060501099,1.8249534368515015,0.047186397016048431,0.30453729629516602,0,3.5762786865234375e-07
6240,5604,928173,594008,1.8634903430938721,1.7713247537612915,0.049458581954240799,0.28841152787208557,0,3.5762786865234375e-07
6241,3766,631696,699178,1.6446900367736816,1.5571622848510742,0.053218387067317963,0.28563252091407776,0,4.76837158203125e-07
6242,9787,42410,669483,1.6487503051757812,1.612760066986084,0.021828798577189445,0.2890448272228241,0,1.1920928955078125e-07
6243,5640,844401,469074,1.6475745439529419,1.5715799331665039,0.046125143766403198,0.30576092004776001,0,0
6244,1645,876889,348274,1.9549267292022705,1.8586570024490356,0.049244672060012817,0.2967379093170166,0,1.1920928955078125e-07
6245,6423,95186,774042,1.8168902397155762,1.7455284595489502,0.039276879280805588,0.290752112865448,0,0
6246,4903,352647,95381,1.5974147319793701,1.4919103384017944,0.066046960651874542,0.29673895239830017,0,1.1920928955078125e-07
6247,5396,531960,251107,1.7669441699981689,1.6706621646881104,0.054490689188241959,0.29228463768959045,0,8.3446502685546875e-07
6248,5892,262050,965146,1.807762622833252,1.7191202640533447,0.049034290015697479,0.29274925589561462,0,2.384185791015625e-07
6249,941,473389,512902,1.8374899625778198,1.7794235944747925,0.031600918620824814,0.28701174259185791,0,5.9604644775390625e-07
6250,4095,981958,89517,1.8233633041381836,1.7380479574203491,0.046790096908807755,0.30001199245452881,1,4.76837158203125e-07
6251,5936,920915,93892,2.0697822570800781,1.9362707138061523,0.064505115151405334,0.29883447289466858,0,2.384185791015625e-07
6252,2470,270875,748289,1.7404083013534546,1.6989535093307495,0.023819003254175186,0.28690937161445618,0,1.1920928955078125e-07
6253,710,534200,725962,1.8228728771209717,1.7504898309707642,0.039708223193883896,0.28476157784461975,0,7.152557373046875e-07
6254,215,822044,893683,1.6786454916000366,1.5697606801986694,0.064864687621593475,0.2964814305305481,0,1.1920928955078125e-07
6255,6789,94574,321149,1.8202869892120361,1.6979465484619141,0.067209422588348389,0.29381617903709412,0,7.152557373046875e-07
6256,5691,817590,410367,1.924504280090332,1.8327569961547852,0.04767320305109024,0.29671621322631836,0,2.384185791015625e-07
6257,6069,341881,670534,2.0828807353973389,1.954669713973999,0.061554662883281708,0.3036448061466217,0,9.5367431640625e-07
6258,8422,151719,868494,1.6845898628234863,1.6007822751998901,0.049749549478292465,0.29686072468757629,0,1.1920928955078125e-07
6259,9337,235921,24286,1.636263370513916,1.5545541048049927,0.049936499446630478,0.28911921381950378,0,3.5762786865234375e-07
6260,8301,135307,812210,1.7927888631820679,1.7060726881027222,0.048369430005550385,0.28923517465591431,0,8.3446502685546875e-07
6261,222,162234,229899,1.8514041900634766,1.779029369354248,0.039091851562261581,0.29648464918136597,0,4.76837158203125e-07
6262,9307,912642,784851,1.8537826538085938,1.758724570274353,0.051277901977300644,0.29832759499549866,0,1.0728836059570312e-06
6263,1225,107403,530882,2.0099434852600098,1.8975335359573364,0.055926918983459473,0.2964610755443573,0,5.9604644775390625e-07
6264,4734,572603,967590,2.0169367790222168,1.8866066932678223,0.064617834985256195,0.29872485995292664,0,4.76837158203125e-07
6265,7189,329360,793015,1.7697858810424805,1.7034076452255249,0.037506364285945892,0.29068568348884583,0,8.3446502685546875e-07
6266,1261,271681,264986,1.9266479015350342,1.817564845085144,0.056618053466081619,0.29370692372322083,0,5.9604644775390625e-07
6267,1655,393127,827705,1.8948805332183838,1.7898374795913696,0.055435184389352798,0.3046935498714447,0,2.384185791015625e-07
6268,6335,162381,972394,1.9045484066009521,1.8285664319992065,0.039895009249448776,0.28473174571990967,0,1.1920928955078125e-07
6269,1453,119811,726569,1.8741490840911865,1.7760457992553711,0.052345506846904755,0.28532734513282776,0,4.76837158203125e-07
6270,3012,3962,463730,1.9005806446075439,1.7914319038391113,0.057429153472185135,0.28773230314254761,0,2.384185791015625e-07
6271,6862,601428,909665,2.0341663360595703,1.874569296836853,0.078458204865455627,0.30859267711639404,0,1.1920928955078125e-07
