query_id,total_us,t_search_including_retention,t_candidate_retention_intrusive,t_candidate_finalize,t_exact16,t_final_topk,candidates,refined,exact_evals,gap
0,159.28899999999999,159.03999999999999,0,0.014,0.032000000000000001,0.20300000000000001,0,0,0,nan
1,195.97200000000001,195.727,0,0.014999999999999999,0.017000000000000001,0.21299999999999999,0,0,0,nan
2,186.28999999999999,186.05799999999999,0,0.014,0.014999999999999999,0.20300000000000001,0,0,0,nan
3,162.43299999999999,162.221,0,0.017999999999999999,0.014999999999999999,0.17899999999999999,0,0,0,nan
4,147.49000000000001,147.255,0,0.014,0.014999999999999999,0.20599999999999999,0,0,0,nan
5,155.905,155.72300000000001,0,0.014,0.016,0.152,0,0,0,nan
6,158.66200000000001,158.43000000000001,0,0.014,0.014999999999999999,0.20300000000000001,0,0,0,nan
7,149.59200000000001,149.358,0,0.014,0.028000000000000001,0.192,0,0,0,nan
8,172.90199999999999,172.58799999999999,0,0.014999999999999999,0.029999999999999999,0.26900000000000002,0,0,0,nan
9,149.84800000000001,149.584,0,0.017000000000000001,0.016,0.23100000000000001,0,0,0,nan
10,186.18600000000001,185.97399999999999,0,0.014,0.014999999999999999,0.183,0,0,0,nan
11,178.14699999999999,177.94999999999999,0,0.014999999999999999,0.014,0.16800000000000001,0,0,0,nan
12,126.68300000000001,126.473,0,0.019,0.014999999999999999,0.17599999999999999,0,0,0,nan
13,144.41399999999999,144.19,0,0.014999999999999999,0.014999999999999999,0.19400000000000001,0,0,0,nan
14,148.81100000000001,148.46799999999999,0,0.029999999999999999,0.033000000000000002,0.28000000000000003,0,0,0,nan
15,140.28700000000001,140.053,0,0.014999999999999999,0.014999999999999999,0.20399999999999999,0,0,0,nan
16,178.95099999999999,178.66999999999999,0,0.014999999999999999,0.016,0.25,0,0,0,nan
17,155.934,155.71299999999999,0,0.014999999999999999,0.014,0.192,0,0,0,nan
18,177.411,177.18700000000001,0,0.019,0.014999999999999999,0.19,0,0,0,nan
19,162.78800000000001,162.56,0,0.014999999999999999,0.014,0.19900000000000001,0,0,0,nan
20,120.509,120.191,0,0.025000000000000001,0.032000000000000001,0.26100000000000001,0,0,0,nan
21,164.107,163.87700000000001,0,0.014,0.016,0.20000000000000001,0,0,0,nan
22,160.42099999999999,160.19499999999999,0,0.019,0.016,0.191,0,0,0,nan
23,163.22499999999999,163.02199999999999,0,0.014,0.014999999999999999,0.17399999999999999,0,0,0,nan
24,171.92599999999999,171.71899999999999,0,0.014999999999999999,0.014,0.17799999999999999,0,0,0,nan
25,159.636,159.43100000000001,0,0.014,0.014999999999999999,0.17599999999999999,0,0,0,nan
26,135.624,135.423,0,0.014,0.014999999999999999,0.17199999999999999,0,0,0,nan
27,171.74600000000001,171.452,0,0.014999999999999999,0.031,0.248,0,0,0,nan
28,148.41399999999999,148.19999999999999,0,0.014999999999999999,0.014,0.185,0,0,0,nan
29,148.46700000000001,148.22,0,0.014999999999999999,0.014999999999999999,0.217,0,0,0,nan
30,181.34200000000001,181.13200000000001,0,0.014999999999999999,0.014,0.18099999999999999,0,0,0,nan
31,172.09899999999999,171.81200000000001,0,0.014999999999999999,0.043999999999999997,0.22800000000000001,0,0,0,nan
32,169.773,169.53899999999999,0,0.016,0.016,0.20200000000000001,0,0,0,nan
33,158.995,158.739,0,0.014,0.034000000000000002,0.20799999999999999,0,0,0,nan
34,178.63200000000001,178.39699999999999,0,0.014999999999999999,0.014,0.20599999999999999,0,0,0,nan
35,132.727,132.535,0,0.014999999999999999,0.014999999999999999,0.16200000000000001,0,0,0,nan
36,158.946,158.68899999999999,0,0.014,0.014,0.22900000000000001,0,0,0,nan
37,145.011,144.79599999999999,0,0.014,0.014,0.187,0,0,0,nan
38,198.38399999999999,198.15899999999999,0,0.014999999999999999,0.029000000000000001,0.18099999999999999,0,0,0,nan
39,161.19399999999999,160.91300000000001,0,0.014999999999999999,0.021000000000000001,0.245,0,0,0,nan
40,173.54300000000001,173.30500000000001,0,0.019,0.014999999999999999,0.20399999999999999,0,0,0,nan
41,138.864,138.63399999999999,0,0.014,0.016,0.20000000000000001,0,0,0,nan
42,138.804,138.58799999999999,0,0.014,0.014,0.188,0,0,0,nan
43,177.00700000000001,176.80099999999999,0,0.014999999999999999,0.014,0.17699999999999999,0,0,0,nan
44,171.88800000000001,171.65799999999999,0,0.014999999999999999,0.033000000000000002,0.182,0,0,0,nan
45,149.55199999999999,149.25700000000001,0,0.033000000000000002,0.035999999999999997,0.22600000000000001,0,0,0,nan
46,169.255,169.02099999999999,0,0.014,0.014999999999999999,0.20499999999999999,0,0,0,nan
47,122.423,122.214,0,0.014999999999999999,0.014,0.17999999999999999,0,0,0,nan
48,178.15600000000001,177.952,0,0.014999999999999999,0.016,0.17299999999999999,0,0,0,nan
49,125.994,125.76600000000001,0,0.014,0.014999999999999999,0.19900000000000001,0,0,0,nan
50,146.18600000000001,145.96799999999999,0,0.014,0.014999999999999999,0.189,0,0,0,nan
51,140.34299999999999,140.13300000000001,0,0.014,0.016,0.17999999999999999,0,0,0,nan
52,167.077,166.83199999999999,0,0.014999999999999999,0.029999999999999999,0.20000000000000001,0,0,0,nan
53,159.08500000000001,158.87,0,0.014999999999999999,0.014999999999999999,0.185,0,0,0,nan
54,147.666,147.44900000000001,0,0.016,0.014999999999999999,0.186,0,0,0,nan
55,162.66399999999999,162.43000000000001,0,0.021000000000000001,0.014999999999999999,0.19800000000000001,0,0,0,nan
56,145.28800000000001,145.06200000000001,0,0.021000000000000001,0.014999999999999999,0.19,0,0,0,nan
57,145.04599999999999,144.845,0,0.02,0.014999999999999999,0.16600000000000001,0,0,0,nan
58,179.24700000000001,178.965,0,0.014,0.032000000000000001,0.23599999999999999,0,0,0,nan
59,164.27099999999999,164.042,0,0.017000000000000001,0.016,0.19600000000000001,0,0,0,nan
60,128.685,128.45599999999999,0,0.014999999999999999,0.014999999999999999,0.19900000000000001,0,0,0,nan
61,171.37,171.172,0,0.014,0.014999999999999999,0.16900000000000001,0,0,0,nan
62,180.83000000000001,180.58500000000001,0,0.014,0.014999999999999999,0.216,0,0,0,nan
63,169.55699999999999,169.27600000000001,0,0.024,0.016,0.24099999999999999,0,0,0,nan
64,183.19,182.892,0,0.014999999999999999,0.029000000000000001,0.254,0,0,0,nan
65,153.03299999999999,152.82400000000001,0,0.014,0.014999999999999999,0.17999999999999999,0,0,0,nan
66,176.12,175.899,0,0.016,0.014,0.191,0,0,0,nan
67,162.31299999999999,162.06299999999999,0,0.014,0.014999999999999999,0.221,0,0,0,nan
68,162.71299999999999,162.483,0,0.014999999999999999,0.014999999999999999,0.20000000000000001,0,0,0,nan
69,166.37299999999999,166.11799999999999,0,0.017000000000000001,0.014999999999999999,0.223,0,0,0,nan
70,164.74700000000001,164.47200000000001,0,0.014,0.033000000000000002,0.22800000000000001,0,0,0,nan
71,156.739,156.49700000000001,0,0.017000000000000001,0.016,0.20899999999999999,0,0,0,nan
72,164.16200000000001,163.94,0,0.014999999999999999,0.014999999999999999,0.192,0,0,0,nan
73,150.56100000000001,150.352,0,0.014999999999999999,0.014,0.17999999999999999,0,0,0,nan
74,136.196,135.94800000000001,0,0.014,0.029000000000000001,0.20499999999999999,0,0,0,nan
75,125.49299999999999,125.26600000000001,0,0.014,0.014999999999999999,0.19800000000000001,0,0,0,nan
76,163.46600000000001,163.26300000000001,0,0.012999999999999999,0.016,0.17399999999999999,0,0,0,nan
77,133.60900000000001,133.30000000000001,0,0.014999999999999999,0.033000000000000002,0.26100000000000001,0,0,0,nan
78,174.476,174.262,0,0.02,0.014999999999999999,0.17899999999999999,0,0,0,nan
79,158.214,157.99299999999999,0,0.014999999999999999,0.014,0.192,0,0,0,nan
80,176.67599999999999,176.46199999999999,0,0.017000000000000001,0.014999999999999999,0.182,0,0,0,nan
81,171.19300000000001,171.00200000000001,0,0.014,0.016,0.161,0,0,0,nan
82,145.86199999999999,145.67699999999999,0,0.014,0.014999999999999999,0.156,0,0,0,nan
83,100.182,99.959999999999994,0,0.014999999999999999,0.014999999999999999,0.192,0,0,0,nan
84,126.026,125.74299999999999,0,0.014,0.031,0.23799999999999999,0,0,0,nan
85,179.655,179.441,0,0.02,0.014,0.17999999999999999,0,0,0,nan
86,160.65700000000001,160.42699999999999,0,0.014,0.014999999999999999,0.20100000000000001,0,0,0,nan
87,128.54300000000001,128.34399999999999,0,0.014,0.014999999999999999,0.17000000000000001,0,0,0,nan
88,172.57599999999999,172.34899999999999,0,0.014999999999999999,0.014999999999999999,0.19700000000000001,0,0,0,nan
89,172.53399999999999,172.31800000000001,0,0.014999999999999999,0.014999999999999999,0.186,0,0,0,nan
90,143.50999999999999,143.22999999999999,0,0.012999999999999999,0.031,0.23599999999999999,0,0,0,nan
91,160.62299999999999,160.411,0,0.014,0.014,0.184,0,0,0,nan
92,128.768,128.54900000000001,0,0.014999999999999999,0.014999999999999999,0.189,0,0,0,nan
93,130.01499999999999,129.804,0,0.014,0.014999999999999999,0.182,0,0,0,nan
94,150.292,150.03700000000001,0,0.014,0.014999999999999999,0.22600000000000001,0,0,0,nan
95,167.78700000000001,167.559,0,0.014999999999999999,0.016,0.19700000000000001,0,0,0,nan
96,170.923,170.70699999999999,0,0.014,0.014999999999999999,0.187,0,0,0,nan
97,184.16399999999999,183.821,0,0.034000000000000002,0.031,0.27800000000000002,0,0,0,nan
98,157.53,157.34,0,0.014,0.014999999999999999,0.161,0,0,0,nan
99,180.333,180.11000000000001,0,0.014,0.014999999999999999,0.19400000000000001,0,0,0,nan
100,172.65100000000001,172.423,0,0.014,0.014999999999999999,0.19900000000000001,0,0,0,nan
101,169.12299999999999,168.86699999999999,0,0.014999999999999999,0.014,0.22700000000000001,0,0,0,nan
102,169.01300000000001,168.75800000000001,0,0.014,0.017000000000000001,0.224,0,0,0,nan
103,161.53700000000001,161.322,0,0.014,0.014999999999999999,0.186,0,0,0,nan
104,143.79499999999999,143.56999999999999,0,0.014,0.014999999999999999,0.19600000000000001,0,0,0,nan
105,171.786,171.57300000000001,0,0.014,0.014999999999999999,0.184,0,0,0,nan
106,148.852,148.62299999999999,0,0.014,0.014999999999999999,0.20000000000000001,0,0,0,nan
107,166.988,166.75899999999999,0,0.014999999999999999,0.014999999999999999,0.19900000000000001,0,0,0,nan
108,162.53299999999999,162.33699999999999,0,0.014999999999999999,0.016,0.16500000000000001,0,0,0,nan
109,126.51600000000001,126.244,0,0.014999999999999999,0.031,0.22600000000000001,0,0,0,nan
110,154.53899999999999,154.34800000000001,0,0.017000000000000001,0.014999999999999999,0.159,0,0,0,nan
111,147.26300000000001,147.042,0,0.014,0.017000000000000001,0.19,0,0,0,nan
112,171.078,170.869,0,0.014,0.016,0.17899999999999999,0,0,0,nan
113,125.286,125.066,0,0.014,0.016,0.19,0,0,0,nan
114,166.44200000000001,166.279,0,0.014999999999999999,0.014999999999999999,0.13300000000000001,0,0,0,nan
115,185.489,185.184,0,0.025999999999999999,0.032000000000000001,0.247,0,0,0,nan
116,177.91499999999999,177.67699999999999,0,0.016,0.014999999999999999,0.20699999999999999,0,0,0,nan
117,139.41300000000001,139.208,0,0.014999999999999999,0.014999999999999999,0.17499999999999999,0,0,0,nan
118,129.48599999999999,129.24000000000001,0,0.017999999999999999,0.014999999999999999,0.21299999999999999,0,0,0,nan
119,130.79499999999999,130.56299999999999,0,0.014,0.014999999999999999,0.20300000000000001,0,0,0,nan
120,175.756,175.53899999999999,0,0.014,0.014999999999999999,0.188,0,0,0,nan
121,182.12200000000001,181.904,0,0.014,0.016,0.188,0,0,0,nan
122,192.75399999999999,192.346,0,0.025999999999999999,0.017999999999999999,0.36399999999999999,0,0,0,nan
123,196.07400000000001,195.84100000000001,0,0.014999999999999999,0.016,0.20200000000000001,0,0,0,nan
124,164.65799999999999,164.40799999999999,0,0.014999999999999999,0.017000000000000001,0.218,0,0,0,nan
125,157.71100000000001,157.435,0,0.014999999999999999,0.016,0.245,0,0,0,nan
126,160.56999999999999,160.31800000000001,0,0.016,0.014999999999999999,0.221,0,0,0,nan
127,173.739,173.46000000000001,0,0.014999999999999999,0.031,0.23300000000000001,0,0,0,nan
128,184.56200000000001,184.322,0,0.014,0.014999999999999999,0.21099999999999999,0,0,0,nan
129,177.94,177.65100000000001,0,0.014,0.016,0.25900000000000001,0,0,0,nan
130,160.93100000000001,160.708,0,0.014,0.016,0.193,0,0,0,nan
131,169.92099999999999,169.643,0,0.014,0.014999999999999999,0.249,0,0,0,nan
132,174.25800000000001,173.99299999999999,0,0.016,0.014999999999999999,0.23400000000000001,0,0,0,nan
133,189.52799999999999,189.173,0,0.014999999999999999,0.029999999999999999,0.31,0,0,0,nan
134,198.27799999999999,198.02099999999999,0,0.017000000000000001,0.016,0.224,0,0,0,nan
135,183.70599999999999,183.434,0,0.019,0.017000000000000001,0.23599999999999999,0,0,0,nan
136,178.053,177.78100000000001,0,0.016,0.016,0.23999999999999999,0,0,0,nan
137,126.974,126.768,0,0.014,0.016,0.17599999999999999,0,0,0,nan
138,170.53800000000001,170.29900000000001,0,0.014999999999999999,0.016,0.20799999999999999,0,0,0,nan
139,188.745,188.43000000000001,0,0.014999999999999999,0.035999999999999997,0.26400000000000001,0,0,0,nan
140,157.35499999999999,157.12100000000001,0,0.016,0.016,0.20200000000000001,0,0,0,nan
141,154.39099999999999,154.18700000000001,0,0.016,0.016,0.17199999999999999,0,0,0,nan
142,187.28899999999999,187.06899999999999,0,0.016,0.014999999999999999,0.189,0,0,0,nan
143,165.017,164.761,0,0.014,0.016,0.22600000000000001,0,0,0,nan
144,163.41999999999999,163.179,0,0.017000000000000001,0.017000000000000001,0.20699999999999999,0,0,0,nan
145,143.108,142.78,0,0.025000000000000001,0.035000000000000003,0.26800000000000002,0,0,0,nan
146,186.58500000000001,186.31200000000001,0,0.014,0.014999999999999999,0.24399999999999999,0,0,0,nan
147,163.85900000000001,163.65199999999999,0,0.014,0.016,0.17699999999999999,0,0,0,nan
148,164.755,164.512,0,0.017999999999999999,0.014999999999999999,0.20999999999999999,0,0,0,nan
149,166.18600000000001,165.93700000000001,0,0.017999999999999999,0.014999999999999999,0.216,0,0,0,nan
150,159.86099999999999,159.64400000000001,0,0.014999999999999999,0.014,0.188,0,0,0,nan
151,184.87700000000001,184.59,0,0.031,0.032000000000000001,0.224,0,0,0,nan
152,144.62899999999999,144.423,0,0.014,0.016,0.17599999999999999,0,0,0,nan
153,166.92099999999999,166.67400000000001,0,0.02,0.014999999999999999,0.21199999999999999,0,0,0,nan
154,165.26900000000001,165.03700000000001,0,0.014,0.014999999999999999,0.20300000000000001,0,0,0,nan
155,181.024,180.71100000000001,0,0.014999999999999999,0.014999999999999999,0.28299999999999997,0,0,0,nan
156,168.185,167.96199999999999,0,0.014999999999999999,0.014999999999999999,0.193,0,0,0,nan
157,127.798,127.51900000000001,0,0.014,0.034000000000000002,0.23100000000000001,0,0,0,nan
158,155.249,155.01900000000001,0,0.014999999999999999,0.014999999999999999,0.20000000000000001,0,0,0,nan
159,151.511,151.28700000000001,0,0.014,0.014999999999999999,0.19500000000000001,0,0,0,nan
160,155.57400000000001,155.34399999999999,0,0.014,0.014999999999999999,0.20100000000000001,0,0,0,nan
161,167.63,167.40600000000001,0,0.016,0.016,0.192,0,0,0,nan
162,188.06700000000001,187.84999999999999,0,0.014,0.014999999999999999,0.188,0,0,0,nan
163,210.96199999999999,210.63900000000001,0,0.029000000000000001,0.034000000000000002,0.26000000000000001,0,0,0,nan
164,179.02199999999999,178.81,0,0.017999999999999999,0.014999999999999999,0.17899999999999999,0,0,0,nan
165,157.011,156.77099999999999,0,0.014,0.014999999999999999,0.21099999999999999,0,0,0,nan
166,174.28899999999999,174.08600000000001,0,0.017999999999999999,0.014999999999999999,0.17000000000000001,0,0,0,nan
167,158.90199999999999,158.66499999999999,0,0.014999999999999999,0.014,0.20799999999999999,0,0,0,nan
168,169.798,169.57400000000001,0,0.014,0.014999999999999999,0.19500000000000001,0,0,0,nan
169,198.97900000000001,198.68600000000001,0,0.016,0.031,0.246,0,0,0,nan
170,183.24000000000001,183.04300000000001,0,0.014999999999999999,0.016,0.16600000000000001,0,0,0,nan
171,162.59700000000001,162.37799999999999,0,0.014999999999999999,0.016,0.188,0,0,0,nan
172,177.28399999999999,177.03899999999999,0,0.014999999999999999,0.016,0.214,0,0,0,nan
173,160.37899999999999,160.126,0,0.014999999999999999,0.029999999999999999,0.20799999999999999,0,0,0,nan
174,187.602,187.26599999999999,0,0.014999999999999999,0.014999999999999999,0.30599999999999999,0,0,0,nan
175,181.529,181.274,0,0.014,0.014999999999999999,0.22600000000000001,0,0,0,nan
176,175.554,175.32499999999999,0,0.017000000000000001,0.014999999999999999,0.19700000000000001,0,0,0,nan
177,151.74299999999999,151.50299999999999,0,0.014,0.016,0.20999999999999999,0,0,0,nan
178,164.06899999999999,163.82400000000001,0,0.02,0.014999999999999999,0.20999999999999999,0,0,0,nan
179,138.74000000000001,138.50200000000001,0,0.014999999999999999,0.014999999999999999,0.20799999999999999,0,0,0,nan
180,153.36799999999999,153.137,0,0.017999999999999999,0.014999999999999999,0.19800000000000001,0,0,0,nan
181,146.59299999999999,146.27699999999999,0,0.025000000000000001,0.033000000000000002,0.25800000000000001,0,0,0,nan
182,161.50200000000001,161.22200000000001,0,0.014,0.016,0.25,0,0,0,nan
183,158.28100000000001,158.06700000000001,0,0.019,0.014999999999999999,0.17999999999999999,0,0,0,nan
184,135.761,135.52199999999999,0,0.014999999999999999,0.014999999999999999,0.20899999999999999,0,0,0,nan
185,149.404,149.149,0,0.014999999999999999,0.014999999999999999,0.22500000000000001,0,0,0,nan
186,155.13200000000001,154.88800000000001,0,0.012999999999999999,0.016,0.215,0,0,0,nan
187,179.13999999999999,178.857,0,0.014,0.031,0.23799999999999999,0,0,0,nan
188,165.93100000000001,165.72300000000001,0,0.014,0.016,0.17799999999999999,0,0,0,nan
189,139.38,139.148,0,0.014,0.016,0.20200000000000001,0,0,0,nan
190,172.751,172.56200000000001,0,0.017999999999999999,0.014,0.157,0,0,0,nan
191,133.97,133.71100000000001,0,0.014,0.014999999999999999,0.23000000000000001,0,0,0,nan
192,156.512,156.27500000000001,0,0.014999999999999999,0.014999999999999999,0.20699999999999999,0,0,0,nan
193,128.94300000000001,128.71199999999999,0,0.014999999999999999,0.014999999999999999,0.20100000000000001,0,0,0,nan
194,185.417,185.12299999999999,0,0.014,0.029999999999999999,0.25,0,0,0,nan
195,202.49600000000001,202.23099999999999,0,0.021000000000000001,0.014999999999999999,0.22900000000000001,0,0,0,nan
196,163.02099999999999,162.756,0,0.019,0.014999999999999999,0.23100000000000001,0,0,0,nan
197,173.36000000000001,173.13900000000001,0,0.014999999999999999,0.014999999999999999,0.191,0,0,0,nan
198,181.505,181.27199999999999,0,0.017000000000000001,0.014999999999999999,0.20100000000000001,0,0,0,nan
199,190.505,190.20099999999999,0,0.014999999999999999,0.029999999999999999,0.25900000000000001,0,0,0,nan
200,174.21000000000001,173.97200000000001,0,0.021999999999999999,0.017999999999999999,0.19800000000000001,0,0,0,nan
201,134.30199999999999,134.10599999999999,0,0.014999999999999999,0.014999999999999999,0.16600000000000001,0,0,0,nan
