query_id,total_us,t_search_including_retention,t_candidate_retention_intrusive,t_candidate_finalize,t_exact16,t_final_topk,candidates,refined,exact_evals,gap
0,162.33799999999999,0,0,0,0,0,0,0,0,nan
1,175.839,0,0,0,0,0,0,0,0,nan
2,200.39599999999999,0,0,0,0,0,0,0,0,nan
3,164.63200000000001,0,0,0,0,0,0,0,0,nan
4,147.03399999999999,0,0,0,0,0,0,0,0,nan
5,156.84999999999999,0,0,0,0,0,0,0,0,nan
6,160.78800000000001,0,0,0,0,0,0,0,0,nan
7,150.35900000000001,0,0,0,0,0,0,0,0,nan
8,169.96000000000001,0,0,0,0,0,0,0,0,nan
9,150.673,0,0,0,0,0,0,0,0,nan
10,184.63200000000001,0,0,0,0,0,0,0,0,nan
11,180.63399999999999,0,0,0,0,0,0,0,0,nan
12,126.84099999999999,0,0,0,0,0,0,0,0,nan
13,144.846,0,0,0,0,0,0,0,0,nan
14,145.626,0,0,0,0,0,0,0,0,nan
15,139.501,0,0,0,0,0,0,0,0,nan
16,203.191,0,0,0,0,0,0,0,0,nan
17,162.37,0,0,0,0,0,0,0,0,nan
18,182.26599999999999,0,0,0,0,0,0,0,0,nan
19,168.63,0,0,0,0,0,0,0,0,nan
20,120.651,0,0,0,0,0,0,0,0,nan
21,168.673,0,0,0,0,0,0,0,0,nan
22,167.03399999999999,0,0,0,0,0,0,0,0,nan
23,179.45699999999999,0,0,0,0,0,0,0,0,nan
24,169.40199999999999,0,0,0,0,0,0,0,0,nan
25,159.32499999999999,0,0,0,0,0,0,0,0,nan
26,135.53700000000001,0,0,0,0,0,0,0,0,nan
27,170.34200000000001,0,0,0,0,0,0,0,0,nan
28,147.464,0,0,0,0,0,0,0,0,nan
29,146.732,0,0,0,0,0,0,0,0,nan
30,182.09200000000001,0,0,0,0,0,0,0,0,nan
31,173.55199999999999,0,0,0,0,0,0,0,0,nan
32,169.78800000000001,0,0,0,0,0,0,0,0,nan
33,156.13800000000001,0,0,0,0,0,0,0,0,nan
34,178.22999999999999,0,0,0,0,0,0,0,0,nan
35,131.10900000000001,0,0,0,0,0,0,0,0,nan
36,163.18600000000001,0,0,0,0,0,0,0,0,nan
37,143.97300000000001,0,0,0,0,0,0,0,0,nan
38,169.184,0,0,0,0,0,0,0,0,nan
39,154.089,0,0,0,0,0,0,0,0,nan
40,171.05799999999999,0,0,0,0,0,0,0,0,nan
41,140.01900000000001,0,0,0,0,0,0,0,0,nan
42,140.15100000000001,0,0,0,0,0,0,0,0,nan
43,177.43299999999999,0,0,0,0,0,0,0,0,nan
44,172.88900000000001,0,0,0,0,0,0,0,0,nan
45,147.678,0,0,0,0,0,0,0,0,nan
46,168.79400000000001,0,0,0,0,0,0,0,0,nan
47,122.40600000000001,0,0,0,0,0,0,0,0,nan
48,179.62100000000001,0,0,0,0,0,0,0,0,nan
49,127.898,0,0,0,0,0,0,0,0,nan
50,145.49799999999999,0,0,0,0,0,0,0,0,nan
51,142.72499999999999,0,0,0,0,0,0,0,0,nan
52,162.66200000000001,0,0,0,0,0,0,0,0,nan
53,158.67400000000001,0,0,0,0,0,0,0,0,nan
54,149.054,0,0,0,0,0,0,0,0,nan
55,165.417,0,0,0,0,0,0,0,0,nan
56,145.27199999999999,0,0,0,0,0,0,0,0,nan
57,143.66200000000001,0,0,0,0,0,0,0,0,nan
58,178.20599999999999,0,0,0,0,0,0,0,0,nan
59,163.97999999999999,0,0,0,0,0,0,0,0,nan
60,131.87799999999999,0,0,0,0,0,0,0,0,nan
61,172.48400000000001,0,0,0,0,0,0,0,0,nan
62,188.02199999999999,0,0,0,0,0,0,0,0,nan
63,169,0,0,0,0,0,0,0,0,nan
64,184.10499999999999,0,0,0,0,0,0,0,0,nan
65,155.25700000000001,0,0,0,0,0,0,0,0,nan
66,178.024,0,0,0,0,0,0,0,0,nan
67,165.596,0,0,0,0,0,0,0,0,nan
68,162.44399999999999,0,0,0,0,0,0,0,0,nan
69,167.29400000000001,0,0,0,0,0,0,0,0,nan
70,163.215,0,0,0,0,0,0,0,0,nan
