query_id,total_us,t_search_including_retention,t_candidate_retention_intrusive,t_candidate_finalize,t_exact16,t_final_topk,candidates,refined,exact_evals,gap
0,169.38,168.86500000000001,0,0.23499999999999999,0.021999999999999999,0.25800000000000001,967,0,0,nan
1,180.928,180.46899999999999,0,0.248,0.014999999999999999,0.19600000000000001,1274,0,0,nan
2,175.29900000000001,174.81,0,0.224,0.014999999999999999,0.25,1223,0,0,nan
3,168.52500000000001,168.07900000000001,0,0.253,0.014999999999999999,0.17799999999999999,1146,0,0,nan
4,153.702,153.24100000000001,0,0.23499999999999999,0.016,0.20999999999999999,837,0,0,nan
5,158.297,157.91499999999999,0,0.217,0.014999999999999999,0.14999999999999999,959,0,0,nan
6,168.11799999999999,167.607,0,0.24199999999999999,0.02,0.249,1010,0,0,nan
7,158.72300000000001,158.29499999999999,0,0.20699999999999999,0.016,0.20499999999999999,921,0,0,nan
8,175.34,174.846,0,0.27900000000000003,0.021999999999999999,0.193,1194,0,0,nan
9,156.88800000000001,156.46899999999999,0,0.20599999999999999,0.023,0.19,931,0,0,nan
10,190.83099999999999,190.429,0,0.22,0.016,0.16600000000000001,1350,0,0,nan
11,187.114,186.56100000000001,0,0.26600000000000001,0.025000000000000001,0.26200000000000001,1283,0,0,nan
12,130.84299999999999,130.447,0,0.188,0.014999999999999999,0.193,593,0,0,nan
13,148.68199999999999,148.28200000000001,0,0.20599999999999999,0.014,0.17999999999999999,787,0,0,nan
14,150.47999999999999,150.02500000000001,0,0.22500000000000001,0.017999999999999999,0.21199999999999999,811,0,0,nan
15,163.536,163.09200000000001,0,0.23699999999999999,0.016,0.191,783,0,0,nan
16,192.821,192.29400000000001,0,0.25700000000000001,0.014999999999999999,0.255,1241,0,0,nan
17,196.416,195.87799999999999,0,0.309,0.016,0.21299999999999999,991,0,0,nan
18,201.37299999999999,200.84399999999999,0,0.247,0.016,0.26600000000000001,1321,0,0,nan
19,168.83199999999999,168.434,0,0.184,0.014999999999999999,0.19900000000000001,1105,0,0,nan
20,120.929,120.482,0,0.24199999999999999,0.014999999999999999,0.19,484,0,0,nan
21,167.745,167.232,0,0.26300000000000001,0.014999999999999999,0.23499999999999999,1164,0,0,nan
22,168.238,167.804,0,0.216,0.014999999999999999,0.20300000000000001,1064,0,0,nan
23,171.74100000000001,171.31299999999999,0,0.22800000000000001,0.014999999999999999,0.185,1094,0,0,nan
24,179.72399999999999,179.25700000000001,0,0.254,0.019,0.19400000000000001,1178,0,0,nan
25,163.26499999999999,162.86099999999999,0,0.214,0.014999999999999999,0.17499999999999999,1126,0,0,nan
