query_id,total_us,t_search_including_retention,t_candidate_retention_intrusive,t_candidate_finalize,t_exact16,t_final_topk,candidates,refined,exact_evals,gap
0,184.089,178.54900000000001,0,3.1139999999999999,1.954,0.47199999999999998,967,1,16,nan
1,200.749,194.77000000000001,0,3.4289999999999998,2.1669999999999998,0.38300000000000001,1274,1,16,nan
2,196.916,191.34999999999999,0,3.0899999999999999,2.0990000000000002,0.377,1223,1,16,nan
3,187.87799999999999,182.55099999999999,0,2.8149999999999999,2.2109999999999999,0.30099999999999999,1146,1,16,nan
4,170.09700000000001,164.34700000000001,0,2.8740000000000001,2.5110000000000001,0.36499999999999999,837,1,16,nan
5,178.102,170.483,0,5.1109999999999998,2.0649999999999999,0.443,959,1,16,nan
6,183.387,177.88800000000001,0,2.9470000000000001,2.194,0.35799999999999998,1010,1,16,nan
7,172.46100000000001,167.59100000000001,0,2.722,1.7689999999999999,0.379,921,1,16,nan
8,191.87700000000001,186.18700000000001,0,3.0609999999999999,2.2189999999999999,0.40999999999999998,1194,1,16,nan
9,173.55500000000001,168.22900000000001,0,2.7930000000000001,2.1829999999999998,0.34999999999999998,931,1,16,nan
10,211.56299999999999,205.21199999999999,0,3.5390000000000001,2.4609999999999999,0.35099999999999998,1350,1,16,nan
11,208.119,201.41800000000001,0,4.1500000000000004,2.1509999999999998,0.40000000000000002,1283,1,16,nan
12,143.29499999999999,137.84200000000001,0,2.8140000000000001,2.3100000000000001,0.32900000000000001,593,1,16,nan
13,187.92500000000001,182.27699999999999,0,2.7320000000000002,2.5409999999999999,0.375,787,1,16,nan
14,194.26599999999999,188.24100000000001,0,2.9689999999999999,2.5880000000000001,0.46800000000000003,811,1,16,nan
15,167.59800000000001,162.37799999999999,0,2.899,1.925,0.39600000000000002,783,1,16,nan
16,221.71299999999999,214.89599999999999,0,4.181,2.2370000000000001,0.39900000000000002,1241,1,16,nan
17,188.60400000000001,183.20099999999999,0,3.2290000000000001,1.8420000000000001,0.33200000000000002,991,1,16,nan
18,212.76300000000001,205.892,0,4.3330000000000002,2.1760000000000002,0.36199999999999999,1321,1,16,nan
19,195.51499999999999,190.34100000000001,0,2.9329999999999998,1.837,0.40400000000000003,1105,1,16,nan
20,147.88300000000001,143.33699999999999,0,2.129,2.0249999999999999,0.39200000000000002,484,1,16,nan
21,207.089,202.00299999999999,0,2.6989999999999998,1.919,0.46800000000000003,1164,1,16,nan
22,183.892,178.19999999999999,0,3.0449999999999999,2.3130000000000002,0.33400000000000002,1064,1,16,nan
23,191.989,186.691,0,2.8140000000000001,2.113,0.371,1094,1,16,nan
24,195.554,189.86199999999999,0,3.101,2.2429999999999999,0.34799999999999998,1178,1,16,nan
25,186.155,180.875,0,3.0960000000000001,1.8180000000000001,0.36599999999999999,1126,1,16,nan
26,154.12100000000001,149.691,0,2.093,1.9850000000000001,0.35199999999999998,694,1,16,nan
27,202.57400000000001,195.815,0,4.0629999999999997,2.343,0.35299999999999998,1103,1,16,nan
28,171.28100000000001,165.11000000000001,0,3.089,2.742,0.34000000000000002,897,1,16,nan
29,170.25800000000001,165.01499999999999,0,2.548,2.2530000000000001,0.442,846,1,16,nan
30,207.108,202.06200000000001,0,2.7909999999999999,1.857,0.39800000000000002,1250,1,16,nan
31,201.79300000000001,195.41399999999999,0,3.5059999999999998,2.5110000000000001,0.36199999999999999,1174,1,16,nan
