query_id,total_us,t_search_including_retention,t_candidate_retention_intrusive,t_candidate_finalize,t_exact16,t_final_topk,candidates,refined,exact_evals,gap
0,164.33000000000001,0,0,0,0,0,967,0,0,nan
1,181.952,0,0,0,0,0,1274,0,0,nan
2,175.685,0,0,0,0,0,1223,0,0,nan
3,169.24600000000001,0,0,0,0,0,1146,0,0,nan
4,156.23599999999999,0,0,0,0,0,837,0,0,nan
5,159.477,0,0,0,0,0,959,0,0,nan
6,164.91,0,0,0,0,0,1010,0,0,nan
7,156.643,0,0,0,0,0,921,0,0,nan
8,176.33500000000001,0,0,0,0,0,1194,0,0,nan
9,157.048,0,0,0,0,0,931,0,0,nan
10,229.65700000000001,0,0,0,0,0,1350,0,0,nan
11,198.822,0,0,0,0,0,1283,0,0,nan
12,138.684,0,0,0,0,0,593,0,0,nan
13,158.07599999999999,0,0,0,0,0,787,0,0,nan
14,159.77500000000001,0,0,0,0,0,811,0,0,nan
15,156.36600000000001,0,0,0,0,0,783,0,0,nan
16,196.14099999999999,0,0,0,0,0,1241,0,0,nan
17,169.172,0,0,0,0,0,991,0,0,nan
18,193.12899999999999,0,0,0,0,0,1321,0,0,nan
19,176.958,0,0,0,0,0,1105,0,0,nan
20,136.36799999999999,0,0,0,0,0,484,0,0,nan
21,216.03299999999999,0,0,0,0,0,1164,0,0,nan
22,169.30199999999999,0,0,0,0,0,1064,0,0,nan
23,170.67599999999999,0,0,0,0,0,1094,0,0,nan
24,175.982,0,0,0,0,0,1178,0,0,nan
25,166.93000000000001,0,0,0,0,0,1126,0,0,nan
26,142.07599999999999,0,0,0,0,0,694,0,0,nan
27,180.94300000000001,0,0,0,0,0,1103,0,0,nan
28,152.47300000000001,0,0,0,0,0,897,0,0,nan
29,152.529,0,0,0,0,0,846,0,0,nan
30,187.559,0,0,0,0,0,1250,0,0,nan
31,179.52000000000001,0,0,0,0,0,1174,0,0,nan
32,180.14699999999999,0,0,0,0,0,1171,0,0,nan
33,166.84999999999999,0,0,0,0,0,1053,0,0,nan
34,188.46100000000001,0,0,0,0,0,1306,0,0,nan
35,138.244,0,0,0,0,0,804,0,0,nan
36,166.38200000000001,0,0,0,0,0,1065,0,0,nan
37,147.62,0,0,0,0,0,826,0,0,nan
38,178.01300000000001,0,0,0,0,0,1090,0,0,nan
39,164.749,0,0,0,0,0,951,0,0,nan
40,179.79900000000001,0,0,0,0,0,1249,0,0,nan
41,147.517,0,0,0,0,0,742,0,0,nan
42,144.08600000000001,0,0,0,0,0,858,0,0,nan
43,186.13999999999999,0,0,0,0,0,1233,0,0,nan
44,180.316,0,0,0,0,0,1141,0,0,nan
45,157.77500000000001,0,0,0,0,0,819,0,0,nan
46,174.649,0,0,0,0,0,1200,0,0,nan
47,126.224,0,0,0,0,0,535,0,0,nan
48,184.10400000000001,0,0,0,0,0,1326,0,0,nan
49,130.21299999999999,0,0,0,0,0,599,0,0,nan
50,152.155,0,0,0,0,0,847,0,0,nan
51,146.72200000000001,0,0,0,0,0,792,0,0,nan
52,171.99700000000001,0,0,0,0,0,1120,0,0,nan
53,167.55500000000001,0,0,0,0,0,1089,0,0,nan
54,154.208,0,0,0,0,0,897,0,0,nan
55,169.07599999999999,0,0,0,0,0,1036,0,0,nan
56,148.52799999999999,0,0,0,0,0,850,0,0,nan
57,151.68000000000001,0,0,0,0,0,815,0,0,nan
58,187.19399999999999,0,0,0,0,0,1217,0,0,nan
59,168.804,0,0,0,0,0,1115,0,0,nan
60,136.184,0,0,0,0,0,645,0,0,nan
61,177.03200000000001,0,0,0,0,0,1093,0,0,nan
62,191.14699999999999,0,0,0,0,0,1317,0,0,nan
63,180.102,0,0,0,0,0,1138,0,0,nan
64,190.20099999999999,0,0,0,0,0,1283,0,0,nan
65,162.52500000000001,0,0,0,0,0,793,0,0,nan
66,183.58199999999999,0,0,0,0,0,1329,0,0,nan
67,171.84200000000001,0,0,0,0,0,1106,0,0,nan
68,169.40100000000001,0,0,0,0,0,1085,0,0,nan
69,177.38900000000001,0,0,0,0,0,1133,0,0,nan
70,167.297,0,0,0,0,0,1064,0,0,nan
71,163.08600000000001,0,0,0,0,0,953,0,0,nan
72,173.56,0,0,0,0,0,1124,0,0,nan
73,173.95400000000001,0,0,0,0,0,939,0,0,nan
74,145.584,0,0,0,0,0,690,0,0,nan
75,137.804,0,0,0,0,0,575,0,0,nan
76,175.59200000000001,0,0,0,0,0,1063,0,0,nan
77,139.57900000000001,0,0,0,0,0,645,0,0,nan
78,187.00800000000001,0,0,0,0,0,1230,0,0,nan
79,170.852,0,0,0,0,0,1117,0,0,nan
80,189.321,0,0,0,0,0,1262,0,0,nan
81,193.28,0,0,0,0,0,1201,0,0,nan
82,151.268,0,0,0,0,0,889,0,0,nan
83,101.682,0,0,0,0,0,248,0,0,nan
84,125.249,0,0,0,0,0,557,0,0,nan
85,188.39699999999999,0,0,0,0,0,1198,0,0,nan
86,165.256,0,0,0,0,0,1044,0,0,nan
87,131.708,0,0,0,0,0,554,0,0,nan
88,182.89400000000001,0,0,0,0,0,1134,0,0,nan
89,179.197,0,0,0,0,0,1235,0,0,nan
90,146.566,0,0,0,0,0,707,0,0,nan
91,167.935,0,0,0,0,0,1045,0,0,nan
92,135.38,0,0,0,0,0,568,0,0,nan
93,131.64500000000001,0,0,0,0,0,653,0,0,nan
94,157.828,0,0,0,0,0,927,0,0,nan
95,170.922,0,0,0,0,0,1135,0,0,nan
96,177.679,0,0,0,0,0,1136,0,0,nan
97,189.30000000000001,0,0,0,0,0,1296,0,0,nan
98,163.471,0,0,0,0,0,1076,0,0,nan
99,190.96899999999999,0,0,0,0,0,1330,0,0,nan
100,181.60400000000001,0,0,0,0,0,1245,0,0,nan
101,173.946,0,0,0,0,0,1158,0,0,nan
102,170.20500000000001,0,0,0,0,0,1147,0,0,nan
103,166.578,0,0,0,0,0,973,0,0,nan
104,150.024,0,0,0,0,0,920,0,0,nan
105,177.947,0,0,0,0,0,1178,0,0,nan
106,190.255,0,0,0,0,0,891,0,0,nan
107,177.44999999999999,0,0,0,0,0,1082,0,0,nan
108,171.77699999999999,0,0,0,0,0,1115,0,0,nan
109,126.902,0,0,0,0,0,524,0,0,nan
110,163.25399999999999,0,0,0,0,0,999,0,0,nan
111,151.03200000000001,0,0,0,0,0,824,0,0,nan
112,180.898,0,0,0,0,0,1204,0,0,nan
113,130.601,0,0,0,0,0,679,0,0,nan
114,173.126,0,0,0,0,0,1129,0,0,nan
115,186.59800000000001,0,0,0,0,0,1193,0,0,nan
116,184.619,0,0,0,0,0,1292,0,0,nan
117,148.80600000000001,0,0,0,0,0,823,0,0,nan
118,136.38900000000001,0,0,0,0,0,601,0,0,nan
119,136.31100000000001,0,0,0,0,0,605,0,0,nan
120,181.09299999999999,0,0,0,0,0,1197,0,0,nan
121,190.05799999999999,0,0,0,0,0,1295,0,0,nan
122,161.054,0,0,0,0,0,945,0,0,nan
123,167.37899999999999,0,0,0,0,0,1004,0,0,nan
124,169.857,0,0,0,0,0,1091,0,0,nan
125,157.24100000000001,0,0,0,0,0,929,0,0,nan
126,164.78700000000001,0,0,0,0,0,1056,0,0,nan
127,170.357,0,0,0,0,0,1080,0,0,nan
128,173.84100000000001,0,0,0,0,0,888,0,0,nan
129,184.357,0,0,0,0,0,1244,0,0,nan
130,170.93100000000001,0,0,0,0,0,1112,0,0,nan
131,175.32499999999999,0,0,0,0,0,1221,0,0,nan
132,160.99199999999999,0,0,0,0,0,933,0,0,nan
133,186.44800000000001,0,0,0,0,0,1231,0,0,nan
134,183.435,0,0,0,0,0,1178,0,0,nan
135,183.90100000000001,0,0,0,0,0,1276,0,0,nan
136,174.16200000000001,0,0,0,0,0,1174,0,0,nan
137,125.584,0,0,0,0,0,507,0,0,nan
138,168.53800000000001,0,0,0,0,0,1053,0,0,nan
139,187.09200000000001,0,0,0,0,0,1281,0,0,nan
140,155.11500000000001,0,0,0,0,0,959,0,0,nan
141,150.39699999999999,0,0,0,0,0,815,0,0,nan
142,178.27199999999999,0,0,0,0,0,1169,0,0,nan
143,165.61099999999999,0,0,0,0,0,1060,0,0,nan
144,168.34200000000001,0,0,0,0,0,1007,0,0,nan
145,139.785,0,0,0,0,0,660,0,0,nan
146,181.923,0,0,0,0,0,1205,0,0,nan
147,170.20400000000001,0,0,0,0,0,1127,0,0,nan
148,174.15000000000001,0,0,0,0,0,1136,0,0,nan
149,170.96100000000001,0,0,0,0,0,1145,0,0,nan
150,163.92699999999999,0,0,0,0,0,1020,0,0,nan
151,189.12899999999999,0,0,0,0,0,1333,0,0,nan
152,152.88800000000001,0,0,0,0,0,860,0,0,nan
