query_id,total_us,t_search_including_retention,t_candidate_retention_intrusive,t_candidate_finalize,t_exact16,t_final_topk,candidates,refined,exact_evals,gap
0,159.78100000000001,0,0,0,0,0,0,0,0,nan
1,176.96299999999999,0,0,0,0,0,0,0,0,nan
2,171.42599999999999,0,0,0,0,0,0,0,0,nan
3,166.54300000000001,0,0,0,0,0,0,0,0,nan
4,146.50899999999999,0,0,0,0,0,0,0,0,nan
5,154.34999999999999,0,0,0,0,0,0,0,0,nan
6,162.858,0,0,0,0,0,0,0,0,nan
7,151.05000000000001,0,0,0,0,0,0,0,0,nan
8,169.69499999999999,0,0,0,0,0,0,0,0,nan
9,151.88399999999999,0,0,0,0,0,0,0,0,nan
10,186.37299999999999,0,0,0,0,0,0,0,0,nan
11,180.00700000000001,0,0,0,0,0,0,0,0,nan
12,126.608,0,0,0,0,0,0,0,0,nan
13,146.334,0,0,0,0,0,0,0,0,nan
14,144.56200000000001,0,0,0,0,0,0,0,0,nan
15,141.673,0,0,0,0,0,0,0,0,nan
16,183.16,0,0,0,0,0,0,0,0,nan
17,154.364,0,0,0,0,0,0,0,0,nan
18,176.452,0,0,0,0,0,0,0,0,nan
19,162.21600000000001,0,0,0,0,0,0,0,0,nan
20,117.73699999999999,0,0,0,0,0,0,0,0,nan
21,165.166,0,0,0,0,0,0,0,0,nan
22,159.54300000000001,0,0,0,0,0,0,0,0,nan
23,166.75800000000001,0,0,0,0,0,0,0,0,nan
24,170.33799999999999,0,0,0,0,0,0,0,0,nan
25,161.67599999999999,0,0,0,0,0,0,0,0,nan
26,136.50299999999999,0,0,0,0,0,0,0,0,nan
27,170.18899999999999,0,0,0,0,0,0,0,0,nan
28,147.50899999999999,0,0,0,0,0,0,0,0,nan
29,149.65299999999999,0,0,0,0,0,0,0,0,nan
30,180.453,0,0,0,0,0,0,0,0,nan
31,181.364,0,0,0,0,0,0,0,0,nan
32,172.30000000000001,0,0,0,0,0,0,0,0,nan
33,157.18199999999999,0,0,0,0,0,0,0,0,nan
34,177.857,0,0,0,0,0,0,0,0,nan
35,137.02699999999999,0,0,0,0,0,0,0,0,nan
36,160.25800000000001,0,0,0,0,0,0,0,0,nan
37,144.458,0,0,0,0,0,0,0,0,nan
38,169.399,0,0,0,0,0,0,0,0,nan
39,156.203,0,0,0,0,0,0,0,0,nan
40,171.923,0,0,0,0,0,0,0,0,nan
41,143.309,0,0,0,0,0,0,0,0,nan
42,137.761,0,0,0,0,0,0,0,0,nan
43,177.315,0,0,0,0,0,0,0,0,nan
44,172.83699999999999,0,0,0,0,0,0,0,0,nan
45,147.72900000000001,0,0,0,0,0,0,0,0,nan
46,167.36099999999999,0,0,0,0,0,0,0,0,nan
47,121.077,0,0,0,0,0,0,0,0,nan
48,181.15000000000001,0,0,0,0,0,0,0,0,nan
49,127.61199999999999,0,0,0,0,0,0,0,0,nan
50,143.905,0,0,0,0,0,0,0,0,nan
51,142.648,0,0,0,0,0,0,0,0,nan
52,164.24000000000001,0,0,0,0,0,0,0,0,nan
53,159.684,0,0,0,0,0,0,0,0,nan
54,151.20400000000001,0,0,0,0,0,0,0,0,nan
55,161.392,0,0,0,0,0,0,0,0,nan
56,145.233,0,0,0,0,0,0,0,0,nan
57,144.203,0,0,0,0,0,0,0,0,nan
58,177.036,0,0,0,0,0,0,0,0,nan
59,162.215,0,0,0,0,0,0,0,0,nan
60,129.655,0,0,0,0,0,0,0,0,nan
61,175.44499999999999,0,0,0,0,0,0,0,0,nan
62,183.94999999999999,0,0,0,0,0,0,0,0,nan
63,200.13999999999999,0,0,0,0,0,0,0,0,nan
64,184.291,0,0,0,0,0,0,0,0,nan
65,153.37799999999999,0,0,0,0,0,0,0,0,nan
66,178.43100000000001,0,0,0,0,0,0,0,0,nan
