query_id,total_us,t_search_including_retention,t_candidate_retention_intrusive,t_candidate_finalize,t_exact16,t_final_topk,candidates,refined,exact_evals,gap
0,187.78399999999999,184.37899999999999,0,3.1509999999999998,0.024,0.23000000000000001,967,0,0,nan
1,206.44200000000001,202.72,0,3.4300000000000002,0.034000000000000002,0.25800000000000001,1274,0,0,nan
2,209.15700000000001,205.74799999999999,0,3.1240000000000001,0.033000000000000002,0.252,1223,0,0,nan
3,185.077,182.13399999999999,0,2.7349999999999999,0.016,0.192,1146,0,0,nan
4,169.61500000000001,166.48099999999999,0,2.9089999999999998,0.017999999999999999,0.20699999999999999,837,0,0,nan
5,174.25,171.56100000000001,0,2.4980000000000002,0.014,0.17699999999999999,959,0,0,nan
6,183.62,180.65100000000001,0,2.7480000000000002,0.016,0.20499999999999999,1010,0,0,nan
7,192.15799999999999,188.86600000000001,0,2.96,0.029000000000000001,0.30299999999999999,921,0,0,nan
8,201.91399999999999,198.47900000000001,0,3.1640000000000001,0.028000000000000001,0.24299999999999999,1194,0,0,nan
9,177.25,174.10900000000001,0,2.9020000000000001,0.023,0.216,931,0,0,nan
10,216.38999999999999,212.386,0,3.7839999999999998,0.028000000000000001,0.192,1350,0,0,nan
11,211.476,206.958,0,4.3079999999999998,0.025000000000000001,0.185,1283,0,0,nan
12,148.762,145.40000000000001,0,3.1040000000000001,0.029000000000000001,0.22900000000000001,593,0,0,nan
13,179.59299999999999,176.76499999999999,0,2.5910000000000002,0.014999999999999999,0.222,787,0,0,nan
14,163.46799999999999,160.70500000000001,0,2.5470000000000002,0.014999999999999999,0.20100000000000001,811,0,0,nan
15,157.65600000000001,154.84200000000001,0,2.6040000000000001,0.014999999999999999,0.19500000000000001,783,0,0,nan
16,207.673,203.559,0,3.8559999999999999,0.017999999999999999,0.23999999999999999,1241,0,0,nan
17,179.321,176.01599999999999,0,3.0680000000000001,0.014999999999999999,0.222,991,0,0,nan
18,202.91999999999999,198.60900000000001,0,4.0620000000000003,0.028000000000000001,0.221,1321,0,0,nan
19,185.256,182.25200000000001,0,2.7850000000000001,0.014999999999999999,0.20399999999999999,1105,0,0,nan
20,128.91,126.655,0,2.0470000000000002,0.014,0.19400000000000001,484,0,0,nan
21,187.31999999999999,184.59399999999999,0,2.4889999999999999,0.014999999999999999,0.222,1164,0,0,nan
22,180.36000000000001,177.16800000000001,0,2.9460000000000002,0.025999999999999999,0.22,1064,0,0,nan
23,190.30600000000001,187.202,0,2.8210000000000002,0.028000000000000001,0.255,1094,0,0,nan
24,193.429,189.98400000000001,0,3.2410000000000001,0.023,0.18099999999999999,1178,0,0,nan
25,177.822,174.583,0,3.0099999999999998,0.014999999999999999,0.214,1126,0,0,nan
26,149.935,147.559,0,2.1819999999999999,0.014999999999999999,0.17899999999999999,694,0,0,nan
27,196.881,192.708,0,3.9369999999999998,0.014999999999999999,0.221,1103,0,0,nan
28,168.089,164.91999999999999,0,2.9540000000000002,0.014999999999999999,0.20000000000000001,897,0,0,nan
29,169.255,166.27199999999999,0,2.677,0.025999999999999999,0.28000000000000003,846,0,0,nan
30,207.114,204.053,0,2.8370000000000002,0.023,0.20100000000000001,1250,0,0,nan
31,199.02099999999999,195.30799999999999,0,3.5219999999999998,0.025000000000000001,0.16600000000000001,1174,0,0,nan
32,195.113,191.71299999999999,0,3.1989999999999998,0.023,0.17799999999999999,1171,0,0,nan
33,176.601,173.52000000000001,0,2.8780000000000001,0.025999999999999999,0.17699999999999999,1053,0,0,nan
34,210.12,206.68799999999999,0,3.109,0.035000000000000003,0.28799999999999998,1306,0,0,nan
35,148.82300000000001,146.114,0,2.4849999999999999,0.024,0.20000000000000001,804,0,0,nan
36,184.911,181.697,0,2.9740000000000002,0.023,0.217,1065,0,0,nan
37,160.22300000000001,157.61199999999999,0,2.4119999999999999,0.021999999999999999,0.17699999999999999,826,0,0,nan
38,194.10300000000001,190.857,0,3.0449999999999999,0.027,0.17399999999999999,1090,0,0,nan
39,177.899,175.31299999999999,0,2.3730000000000002,0.024,0.189,951,0,0,nan
40,200.51499999999999,195.55699999999999,0,4.6689999999999996,0.027,0.26200000000000001,1249,0,0,nan
41,178,174.27500000000001,0,3.444,0.024,0.25700000000000001,742,0,0,nan
42,161.84800000000001,158.76300000000001,0,2.847,0.023,0.215,858,0,0,nan
43,207.929,203.749,0,3.9729999999999999,0.025999999999999999,0.18099999999999999,1233,0,0,nan
44,201.27799999999999,197.32499999999999,0,3.7410000000000001,0.023,0.189,1141,0,0,nan
45,174.648,171.71899999999999,0,2.6789999999999998,0.029999999999999999,0.22,819,0,0,nan
46,197.00700000000001,193.126,0,3.6539999999999999,0.024,0.20300000000000001,1200,0,0,nan
47,149.86199999999999,147.63399999999999,0,1.996,0.016,0.216,535,0,0,nan
48,205.66399999999999,202.22,0,3.2229999999999999,0.014999999999999999,0.20599999999999999,1326,0,0,nan
49,137.971,135.62799999999999,0,2.1360000000000001,0.014999999999999999,0.192,599,0,0,nan
50,168.292,165.24700000000001,0,2.8279999999999998,0.016,0.20100000000000001,847,0,0,nan
51,162.14400000000001,159.73699999999999,0,2.077,0.029000000000000001,0.30099999999999999,792,0,0,nan
52,188.84999999999999,185.71600000000001,0,2.8879999999999999,0.02,0.22600000000000001,1120,0,0,nan
53,179.15700000000001,175.80099999999999,0,3.1389999999999998,0.017999999999999999,0.19900000000000001,1089,0,0,nan
54,167.07900000000001,164.5,0,2.3519999999999999,0.016,0.21099999999999999,897,0,0,nan
55,184.053,180.36500000000001,0,3.464,0.016,0.20799999999999999,1036,0,0,nan
