44	candidate_scores_0.bin	771664	936	9b5f20ecbb98678e40010f9c832b27a7473481ee123cfdadcf0b077ad1b2b12d
45	candidate_scores_0.bin	786640	950	6fb4c7e7992eeacfc0673bf3e92f3bc1cb01fdc981536e155e8d2f4962461ed8
46	candidate_scores_0.bin	801840	954	e55e316119c0d48d064febcb4056cf13e0e82b908cf2673ee624e331202b5d8b
47	candidate_scores_0.bin	817104	1147	7afc018150a1e1adb0cab634ac9eab3647c40072a663c5a80b6ad662cf5ae756
48	candidate_scores_0.bin	835456	991	4be90767dc865ded8289613f928d380374816fccdd697a1080ccab417a073544
49	candidate_scores_0.bin	851312	840	074716cd8fb7701a91aabe5fcc979be1f5a483cb9c99a165b224d00163fb0d45
50	candidate_scores_0.bin	864752	1035	e8e058480eebabdbe40980a0be051b662d437fb46ef71a19554840787b081f19
51	candidate_scores_0.bin	881312	929	470db97659e2c34804c4f139356dd408835dbdeacaf7238f93402f01affc5ef9
52	candidate_scores_0.bin	896176	1173	5e504fb285b52bf553bfaa4d4c5f1fdf1785246484735e4340635a3de220ba27
53	candidate_scores_0.bin	914944	1099	95c7342181ffc67a04868cdf97ffc4402a589653f2bf2fe61ab77638415edcca
54	candidate_scores_0.bin	932528	460	8d0b693e3f7c45e045e24edd83f07fe4229740fec4b1c75af10a073c5065e996
55	candidate_scores_0.bin	939888	630	d75bc47f3b733f158a001070eaaab9a98f92de855f54facc183fc207b5fea1b5
56	candidate_scores_0.bin	949968	1141	c45b64fdbb9117ac7f830c289af130e752217135684872d75ae5eb81c2c40cd1
57	candidate_scores_0.bin	968224	1182	e5ab9d79c593aef524ed974a91d8542bfe88008912d3c98d24e1aaac38b8f9cb
58	candidate_scores_0.bin	987136	1101	bbbaf4c3d01276e2a7e0174222b179c9309ec4d8533766e692cf9bcb5a4a4ba7
59	candidate_scores_0.bin	1004752	502	3715134fd7b0a53cbbadaeb5d87397dc3aa0e5d321ca7e506bc0bde6821adadd
60	candidate_scores_0.bin	1012784	1181	eb880b5ed855791e923eb30739794272425e12cb48069069e711c5fbf731b9cf
61	candidate_scores_0.bin	1031680	918	5e38595c6fdc4fd90eb213434c664f0b17cb1b93e2e2aa89747b52ec2cb1896b
62	candidate_scores_0.bin	1046368	517	d6e7ba00c1318ddfdf4d8da1269b2f449d2d54033bee3215618c78bb635de4e6
63	candidate_scores_0.bin	1054640	810	d8ff3a058d88e6aee01c5b6e69e5ab6ae154d606fa5202c2324941dbc23333c7
64	candidate_scores_0.bin	1067600	789	dc2e7f296c0ce89a8d7c4e3794e0ebb2450c6ba5e6c2fc85ca1b851ce6c3314d
65	candidate_scores_0.bin	1080224	821	4d5982e9a37277483ed884aa953d820e8860aeb980113515a146699154233bf2
66	candidate_scores_0.bin	1093360	746	879e012e861b2fb3fe7cb8e714ace20555a2e30e7a2ef0be5692343f3f59b61b
67	candidate_scores_0.bin	1105296	885	7e817f0a70e6ac1edf22126735a82680b4629ceecbaa9d4fc572a8fb11271ee6
68	candidate_scores_0.bin	1119456	916	8a51e3e731f05e7fc247e72808f4a9b2fc065b0bca16add2a606164d6b98aeff
69	candidate_scores_0.bin	1134112	1243	ac7659054d96cdc7b9feac0bdfe471752a729df7d509de2f8c02db9a88e3b1f4
70	candidate_scores_0.bin	1154000	549	92ade98a8cbc72c69c849420f1518b75cac9f45df7ca1c97dc89655f4937bda2
