phase,condition_id,shift_family,shift_severity,ef_search,replicate_count,mean_recall_exact_native_across_replicates_mean,mean_recall_exact_native_across_replicates_std,mean_recall_pq_native_across_replicates_mean,mean_recall_pq_native_across_replicates_std,mean_recall_pq_oracle_across_replicates_mean,mean_recall_pq_oracle_across_replicates_std,rerank_recovery_across_replicates_mean,rerank_recovery_across_replicates_std,mean_candidate_coverage_exact_across_replicates_mean,mean_candidate_coverage_exact_across_replicates_std,mean_candidate_coverage_pq_across_replicates_mean,mean_candidate_coverage_pq_across_replicates_std,mean_evaluated_set_jaccard_across_replicates_mean,mean_evaluated_set_jaccard_across_replicates_std,mean_exact_unique_distance_evaluations_across_replicates_mean,mean_exact_unique_distance_evaluations_across_replicates_std,mean_pq_unique_distance_evaluations_across_replicates_mean,mean_pq_unique_distance_evaluations_across_replicates_std,max_absolute_delta_exact_control_across_replicates_mean,max_absolute_delta_exact_control_across_replicates_std,mean_delta_total_across_replicates_mean,mean_delta_total_across_replicates_std,median_delta_total_across_replicates_mean,median_delta_total_across_replicates_std,p90_delta_total_across_replicates_mean,p90_delta_total_across_replicates_std,p95_delta_total_across_replicates_mean,p95_delta_total_across_replicates_std,p99_delta_total_across_replicates_mean,p99_delta_total_across_replicates_std,mean_delta_discovery_across_replicates_mean,mean_delta_discovery_across_replicates_std,median_delta_discovery_across_replicates_mean,median_delta_discovery_across_replicates_std,p90_delta_discovery_across_replicates_mean,p90_delta_discovery_across_replicates_std,p95_delta_discovery_across_replicates_mean,p95_delta_discovery_across_replicates_std,p99_delta_discovery_across_replicates_mean,p99_delta_discovery_across_replicates_std,mean_delta_ranking_across_replicates_mean,mean_delta_ranking_across_replicates_std,median_delta_ranking_across_replicates_mean,median_delta_ranking_across_replicates_std,p90_delta_ranking_across_replicates_mean,p90_delta_ranking_across_replicates_std,p95_delta_ranking_across_replicates_mean,p95_delta_ranking_across_replicates_std,p99_delta_ranking_across_replicates_mean,p99_delta_ranking_across_replicates_std,fraction_delta_discovery_positive_across_replicates_mean,fraction_delta_discovery_positive_across_replicates_std,fraction_delta_discovery_zero_across_replicates_mean,fraction_delta_discovery_zero_across_replicates_std,fraction_delta_discovery_negative_across_replicates_mean,fraction_delta_discovery_negative_across_replicates_std
matched,mean_alpha_1p00,mean,1,512,1,0.955,0.0,0.8262,0.0,0.9536,0.0,0.989130434782609,0.0,0.955,0.0,0.9536,0.0,0.8900302406029814,0.0,6560.934,0.0,6554.504,0.0,0.0,0.0,0.12879999999999997,0.0,0.09999999999999998,0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.4,0.0,0.0013999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.12739999999999999,0.0,0.09999999999999998,0.0,0.20000000000000007,0.0,0.30000000000000004,0.0,0.4,0.0,0.042,0.0,0.932,0.0,0.026,0.0
matched,radial_sigma_1p50,radial,1.5,512,2,0.9514,0.0014142135623730963,0.8302,0.00028284271247466634,0.9499,0.0007071067811865481,0.9876633986928105,0.00566147586244137,0.9514,0.0014142135623730963,0.9499,0.0007071067811865481,0.8911650870849189,0.0005847201462815468,6545.345,0.12020815280176453,6543.094,0.8061017305522526,0.0,0.0,0.12119999999999999,0.0016970562748477233,0.09999999999999998,0.0,0.20000000000000007,0.0,0.30000000000000004,0.0,0.30049999999999955,0.0007071067811858808,0.0015000000000000005,0.0007071067811865481,0.0,0.0,0.0,0.0,0.04999999999999999,0.07071067811865474,0.10000000000000003,7.850462293418876e-17,0.11969999999999999,0.0009899494936611753,0.09999999999999998,0.0,0.20000000000000007,0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.051000000000000004,0.009899494936611668,0.911,0.012727922061357866,0.038,0.0028284271247461927
matched,radial_sigma_2p00,radial,2,1024,4,0.9604,0.002535087112244198,0.8406,0.004409081537009738,0.95945,0.003869108424430641,0.9924079876231792,0.01784175776100592,0.96045,0.002619796429750457,0.95945,0.003869108424430641,0.9235920913726959,0.000511190236560541,9554.6945,27.626907288607846,9554.4135,28.28588799501765,0.024999999999999994,0.04999999999999999,0.11979999999999999,0.005051732376126036,0.09999999999999998,0.0,0.20000000000000004,5.551115123125783e-17,0.30000000000000004,0.0,0.32500000000000007,0.04999999999999999,0.0009999999999999998,0.0020912516188477492,0.0,0.0,0.0,0.0,0.024999999999999994,0.04999999999999999,0.09999999999999998,0.0,0.11884999999999998,0.0041291645644125135,0.09999999999999998,0.0,0.20000000000000004,5.551115123125783e-17,0.30000000000000004,0.0,0.32500000000000007,0.04999999999999999,0.0405,0.013304134695650071,0.9275,0.011120551545074827,0.032,0.010708252269472673
