phase,replicate_id,condition_id,shift_family,shift_severity,ef_search,mean_recall_exact_native,mean_recall_pq_native,mean_recall_pq_oracle,rerank_recovery,mean_candidate_coverage_exact,mean_candidate_coverage_pq,mean_evaluated_set_jaccard,mean_exact_unique_distance_evaluations,mean_pq_unique_distance_evaluations,max_absolute_delta_exact_control,mean_delta_total,median_delta_total,p90_delta_total,p95_delta_total,p99_delta_total,mean_delta_discovery,median_delta_discovery,p90_delta_discovery,p95_delta_discovery,p99_delta_discovery,mean_delta_ranking,median_delta_ranking,p90_delta_ranking,p95_delta_ranking,p99_delta_ranking,fraction_delta_discovery_positive,fraction_delta_discovery_zero,fraction_delta_discovery_negative
matched,0,radial_sigma_2p00,radial,2,1024,0.9602,0.8466,0.962,1.0158450704225344,0.9602,0.962,0.9238665575029107,9541.522,9538.596,0,0.11359999999999999,0.09999999999999998,0.19999999999999996,0.30000000000000004,0.30000000000000004,-0.0018,0.0,0.0,0.0,0.09999999999999998,0.11539999999999999,0.09999999999999998,0.19999999999999996,0.30000000000000004,0.30000000000000004,0.024,0.932,0.044
matched,1,radial_sigma_2p00,radial,2,1024,0.9636,0.8402000000000001,0.9632000000000001,0.9967585089141009,0.9638,0.9632000000000001,0.9240671014182967,9594.714,9595.404,0.09999999999999998,0.1234,0.09999999999999998,0.20000000000000007,0.30000000000000004,0.30000000000000004,0.0006000000000000003,0.0,0.0,0.0,0.09999999999999998,0.12299999999999998,0.09999999999999998,0.20000000000000007,0.30000000000000004,0.30000000000000004,0.038,0.928,0.034
matched,2,radial_sigma_1p50,radial,1.5,512,0.9504,0.8304,0.9494,0.9916666666666667,0.9504,0.9494,0.891578546665451,6545.26,6543.664,0,0.11999999999999998,0.09999999999999998,0.20000000000000007,0.30000000000000004,0.30000000000000004,0.0010000000000000002,0.0,0.0,0.0,0.09999999999999998,0.11899999999999998,0.09999999999999998,0.20000000000000007,0.30000000000000004,0.30000000000000004,0.044,0.92,0.036
matched,2,radial_sigma_2p00,radial,2,1024,0.9604,0.836,0.9578,0.9790996784565913,0.9604,0.9578,0.9228994516453223,9550.054,9550.574,0,0.1244,0.09999999999999998,0.20000000000000007,0.30000000000000004,0.30000000000000004,0.0025999999999999994,0.0,0.0,0.0,0.09999999999999998,0.12179999999999998,0.09999999999999998,0.20000000000000007,0.30000000000000004,0.30000000000000004,0.044,0.938,0.018
matched,3,mean_alpha_1p00,mean,1,512,0.955,0.8262,0.9536,0.989130434782609,0.955,0.9536,0.8900302406029814,6560.934,6554.504,0,0.12879999999999997,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.4,0.0013999999999999998,0.0,0.0,0.0,0.09999999999999998,0.12739999999999999,0.09999999999999998,0.20000000000000007,0.30000000000000004,0.4,0.042,0.932,0.026
matched,3,radial_sigma_1p50,radial,1.5,512,0.9524,0.83,0.9504,0.9836601307189542,0.9524,0.9504,0.8907516275043869,6545.43,6542.524,0,0.1224,0.09999999999999998,0.20000000000000007,0.30000000000000004,0.3009999999999991,0.002000000000000001,0.0,0.0,0.09999999999999998,0.10000000000000009,0.1204,0.09999999999999998,0.20000000000000007,0.30000000000000004,0.30000000000000004,0.058,0.902,0.04
matched,3,radial_sigma_2p00,radial,2,1024,0.9574,0.8396,0.9548,0.9779286926994902,0.9574,0.9548,0.9235352549242541,9532.488,9533.08,0,0.1178,0.09999999999999998,0.20000000000000007,0.30000000000000004,0.4,0.0025999999999999994,0.0,0.0,0.09999999999999998,0.09999999999999998,0.11519999999999998,0.09999999999999998,0.20000000000000007,0.30000000000000004,0.4,0.056,0.912,0.032
