group,metric,query_count,mean,median,p90,p95,p99,min,max
persistent_harmful,local_distance_concentration,703,0.7885494406658813,0.3510055263821688,1.5077796982999314,2.8719914720963553,8.769945607883706,0.0685879044399625,16.53062392673154
persistent_harmful,candidate_count,703,1031.913229018492,1075.0,1292.8000000000002,1341.5,1421.8600000000001,338.0,1516.0
persistent_harmful,oracle_recall,703,0.972972972972973,1.0,1.0,1.0,1.0,0.6,1.0
regressed,boundary_margin,44,486.52272727272725,313.0,1140.8000000000002,1406.75,2106.6200000000003,0.0,2479.0
regressed,relative_boundary_margin,44,0.009648936231341124,0.0063382872997416245,0.021078386377496646,0.029400350196434128,0.03601723735025927,0.0,0.03834078290053668
regressed,boundary_gap_r1,44,486.52272727272725,313.0,1140.8000000000002,1406.75,2106.6200000000003,0.0,2479.0
regressed,boundary_gap_r2,44,1394.1363636363637,1241.0,2343.0,3146.6500000000005,4088.92,108.0,4371.0
regressed,boundary_gap_r5,44,4370.068181818182,3906.5,6471.800000000001,8604.0,10654.28,843.0,10914.0
regressed,d1,44,35657.704545454544,36142.5,58728.00000000001,60282.3,63916.020000000004,2546.0,65243.0
regressed,dk,44,48414.75,49165.0,69929.6,71003.95,74981.91,9296.0,77159.0
regressed,dk_plus_1,44,48901.27272727273,49911.5,70616.8,72032.15000000001,75804.2,9335.0,77550.0
regressed,d20,44,52490.90909090909,53679.0,74671.3,77117.2,80259.46,10877.0,81927.0
regressed,local_distance_concentration,44,0.6934330111121552,0.4942854230970823,1.1976790657267125,1.682558225172621,4.345915368340067,0.12033474855540058,6.157894736842105
regressed,candidate_count,44,964.1818181818181,999.0,1283.3000000000002,1327.1,1407.05,395.0,1435.0
regressed,oracle_recall,44,0.9704545454545453,1.0,1.0,1.0,1.0,0.7,1.0
fully_rescued,boundary_margin,273,697.9413919413919,452.0,1654.0000000000002,2272.399999999999,3004.7599999999907,0.0,3640.0
fully_rescued,relative_boundary_margin,273,0.015210074692752587,0.009028736987501264,0.03494609873457747,0.0541650510054692,0.11126812400429123,0.0,0.14552708945821083
fully_rescued,boundary_gap_r1,273,697.9413919413919,452.0,1654.0000000000002,2272.399999999999,3004.7599999999907,0.0,3640.0
fully_rescued,boundary_gap_r2,273,1885.2161172161173,1596.0,3633.8,4320.7999999999965,6133.639999999974,152.0,8640.0
fully_rescued,boundary_gap_r5,273,5293.205128205128,4723.0,8512.0,10121.199999999984,13893.759999999946,1269.0,20539.0
fully_rescued,d1,273,41640.16483516483,43682.0,63256.0,69304.2,76531.31999999999,1850.0,82799.0
fully_rescued,dk,273,55257.84981684982,56219.0,76756.0,83182.0,88247.55999999997,5998.0,102436.0
fully_rescued,dk_plus_1,273,55955.79120879121,56984.0,77604.8,83808.4,89036.76,6363.0,103520.0
fully_rescued,d20,273,59155.13553113553,59707.0,80748.6,87290.4,93562.63999999998,7891.0,107237.0
