scope,descriptor,target,bin,queries,descriptor_mean,target_mean
all,boundary_gap_r5,within_rotation_initialization_variance,3,1001,3392.978021978022,0.0031275391275391276
all,boundary_gap_r5,within_rotation_initialization_variance,4,1000,3869.838,0.002848888888888889
all,boundary_gap_r5,within_rotation_initialization_variance,5,998,4355.506012024048,0.002660877310175908
all,boundary_gap_r5,within_rotation_initialization_variance,6,1000,4929.99,0.002479555555555556
all,boundary_gap_r5,within_rotation_initialization_variance,7,1000,5620.247,0.002240444444444445
all,boundary_gap_r5,within_rotation_initialization_variance,8,1002,6673.152694610779,0.0021166555777334226
all,boundary_gap_r5,within_rotation_initialization_variance,9,1000,10134.459,0.001775555555555556
all,boundary_gap_r5,between_rotation_variance,0,1000,1580.625,0.0022510222222222216
all,boundary_gap_r5,between_rotation_variance,1,1000,2411.863,0.0017359111111111111
all,boundary_gap_r5,between_rotation_variance,2,999,2916.197197197197,0.0017500166833500168
all,boundary_gap_r5,between_rotation_variance,3,1001,3392.978021978022,0.0015607503607503609
all,boundary_gap_r5,between_rotation_variance,4,1000,3869.838,0.0013391111111111112
all,boundary_gap_r5,between_rotation_variance,5,998,4355.506012024048,0.0013234468937875752
all,boundary_gap_r5,between_rotation_variance,6,1000,4929.99,0.0012064
all,boundary_gap_r5,between_rotation_variance,7,1000,5620.247,0.001163377777777778
all,boundary_gap_r5,between_rotation_variance,8,1002,6673.152694610779,0.0010464404524284767
all,boundary_gap_r5,between_rotation_variance,9,1000,10134.459,0.0009541333333333335
all,local_distance_concentration,overall_mean_loss,0,1000,0.15528629793972146,0.11565333333333334
all,local_distance_concentration,overall_mean_loss,1,1000,0.20722823225700107,0.11365333333333334
all,local_distance_concentration,overall_mean_loss,2,1000,0.246548048870461,0.10914666666666667
all,local_distance_concentration,overall_mean_loss,3,1000,0.28539714695858664,0.10421333333333335
all,local_distance_concentration,overall_mean_loss,4,1000,0.3297279753207687,0.10574666666666668
all,local_distance_concentration,overall_mean_loss,5,1000,0.3820149387746979,0.10662666666666668
all,local_distance_concentration,overall_mean_loss,6,1000,0.4537911604346257,0.10615333333333334
all,local_distance_concentration,overall_mean_loss,7,1000,0.5893291291632634,0.10414666666666668
all,local_distance_concentration,overall_mean_loss,8,1000,0.9897981104636244,0.09602666666666668
all,local_distance_concentration,overall_mean_loss,9,1000,3.937093912908844,0.08905333333333335
all,local_distance_concentration,harmful_rotation_frequency,0,1000,0.15528629793972146,0.7395999999999999
all,local_distance_concentration,harmful_rotation_frequency,1,1000,0.20722823225700107,0.7652
all,local_distance_concentration,harmful_rotation_frequency,2,1000,0.246548048870461,0.7666000000000001
all,local_distance_concentration,harmful_rotation_frequency,3,1000,0.28539714695858664,0.7627999999999999
all,local_distance_concentration,harmful_rotation_frequency,4,1000,0.3297279753207687,0.7686000000000001
all,local_distance_concentration,harmful_rotation_frequency,5,1000,0.3820149387746979,0.7786000000000001
all,local_distance_concentration,harmful_rotation_frequency,6,1000,0.4537911604346257,0.7964000000000001
all,local_distance_concentration,harmful_rotation_frequency,7,1000,0.5893291291632634,0.7940000000000002
all,local_distance_concentration,harmful_rotation_frequency,8,1000,0.9897981104636244,0.757
all,local_distance_concentration,harmful_rotation_frequency,9,1000,3.937093912908844,0.7002
all,local_distance_concentration,within_rotation_initialization_variance,0,1000,0.15528629793972146,0.003375111111111111
all,local_distance_concentration,within_rotation_initialization_variance,1,1000,0.20722823225700107,0.0031973333333333337
all,local_distance_concentration,within_rotation_initialization_variance,2,1000,0.246548048870461,0.0029560000000000003
all,local_distance_concentration,within_rotation_initialization_variance,3,1000,0.28539714695858664,0.0028515555555555555
all,local_distance_concentration,within_rotation_initialization_variance,4,1000,0.3297279753207687,0.002832888888888889
all,local_distance_concentration,within_rotation_initialization_variance,5,1000,0.3820149387746979,0.0028355555555555556
all,local_distance_concentration,within_rotation_initialization_variance,6,1000,0.4537911604346257,0.0027960000000000003
all,local_distance_concentration,within_rotation_initialization_variance,7,1000,0.5893291291632634,0.002738666666666667
all,local_distance_concentration,within_rotation_initialization_variance,8,1000,0.9897981104636244,0.002616888888888889
all,local_distance_concentration,within_rotation_initialization_variance,9,1000,3.937093912908844,0.0024697777777777778
all,local_distance_concentration,between_rotation_variance,0,1000,0.15528629793972146,0.0017044444444444444
all,local_distance_concentration,between_rotation_variance,1,1000,0.20722823225700107,0.0015477333333333335
all,local_distance_concentration,between_rotation_variance,2,1000,0.246548048870461,0.0014945777777777777
all,local_distance_concentration,between_rotation_variance,3,1000,0.28539714695858664,0.0014210666666666667
all,local_distance_concentration,between_rotation_variance,4,1000,0.3297279753207687,0.0014595555555555557
all,local_distance_concentration,between_rotation_variance,5,1000,0.3820149387746979,0.0014444444444444446
all,local_distance_concentration,between_rotation_variance,6,1000,0.4537911604346257,0.0014103111111111112
all,local_distance_concentration,between_rotation_variance,7,1000,0.5893291291632634,0.0013360000000000002
all,local_distance_concentration,between_rotation_variance,8,1000,0.9897981104636244,0.0012975111111111113
all,local_distance_concentration,between_rotation_variance,9,1000,3.937093912908844,0.0012142222222222222
all,candidate_count,overall_mean_loss,0,994,567.7766599597586,0.12285714285714286
all,candidate_count,overall_mean_loss,1,1006,783.3956262425447,0.11330019880715708
all,candidate_count,overall_mean_loss,2,992,905.4788306451613,0.11057795698924731
all,candidate_count,overall_mean_loss,3,1005,986.6646766169155,0.11223880597014926
all,candidate_count,overall_mean_loss,4,1002,1050.441117764471,0.10516966067864272
all,candidate_count,overall_mean_loss,5,991,1102.250252270434,0.10351833165153045
all,candidate_count,overall_mean_loss,6,1009,1149.4717542120911,0.1033564585398084
all,candidate_count,overall_mean_loss,7,988,1196.093117408907,0.09895411605937923
all,candidate_count,overall_mean_loss,8,992,1250.2590725806451,0.0933467741935484
all,candidate_count,overall_mean_loss,9,1021,1355.594515181195,0.08737185765589292
all,candidate_count,harmful_rotation_frequency,0,994,567.7766599597586,0.8323943661971832
all,candidate_count,harmful_rotation_frequency,1,1006,783.3956262425447,0.8312127236580518
all,candidate_count,harmful_rotation_frequency,2,992,905.4788306451613,0.805241935483871
all,candidate_count,harmful_rotation_frequency,3,1005,986.6646766169155,0.808955223880597
all,candidate_count,harmful_rotation_frequency,4,1002,1050.441117764471,0.7770459081836326
all,candidate_count,harmful_rotation_frequency,5,991,1102.250252270434,0.7574167507568113
all,candidate_count,harmful_rotation_frequency,6,1009,1149.4717542120911,0.7502477700693756
all,candidate_count,harmful_rotation_frequency,7,988,1196.093117408907,0.7374493927125505
all,candidate_count,harmful_rotation_frequency,8,992,1250.2590725806451,0.6889112903225806
all,candidate_count,harmful_rotation_frequency,9,1021,1355.594515181195,0.6419196865817827
all,candidate_count,within_rotation_initialization_variance,0,994,567.7766599597586,0.0030458305387882855
all,candidate_count,within_rotation_initialization_variance,1,1006,783.3956262425447,0.002822619836536338
all,candidate_count,within_rotation_initialization_variance,2,992,905.4788306451613,0.0029014336917562726
all,candidate_count,within_rotation_initialization_variance,3,1005,986.6646766169155,0.002974903261470426
all,candidate_count,within_rotation_initialization_variance,4,1002,1050.441117764471,0.002857396318474163
all,candidate_count,within_rotation_initialization_variance,5,991,1102.250252270434,0.0028707254176477182
all,candidate_count,within_rotation_initialization_variance,6,1009,1149.4717542120911,0.002873251844510517
all,candidate_count,within_rotation_initialization_variance,7,988,1196.093117408907,0.0028007197480881692
all,candidate_count,within_rotation_initialization_variance,8,992,1250.2590725806451,0.0027620967741935486
all,candidate_count,within_rotation_initialization_variance,9,1021,1355.594515181195,0.0027624333442159105
all,candidate_count,between_rotation_variance,0,994,567.7766599597586,0.0016510619271182653
all,candidate_count,between_rotation_variance,1,1006,783.3956262425447,0.0014884912745747737
all,candidate_count,between_rotation_variance,2,992,905.4788306451613,0.0014234767025089606
all,candidate_count,between_rotation_variance,3,1005,986.6646766169155,0.001504212271973466
all,candidate_count,between_rotation_variance,4,1002,1050.441117764471,0.0013898425371479263
all,candidate_count,between_rotation_variance,5,991,1102.250252270434,0.0014299360914900774
all,candidate_count,between_rotation_variance,6,1009,1149.4717542120911,0.0014569320559409758
all,candidate_count,between_rotation_variance,7,988,1196.093117408907,0.0013581646423751687
all,candidate_count,between_rotation_variance,8,992,1250.2590725806451,0.0013241935483870968
all,candidate_count,between_rotation_variance,9,1021,1355.594515181195,0.0013048645119164218
all,oracle_recall,overall_mean_loss,0,450,0.645111111111111,0.026399999999999996
all,oracle_recall,overall_mean_loss,1,674,0.7999999999999999,0.053709198813056386
all,oracle_recall,overall_mean_loss,2,8876,0.980396575033799,0.1129269941415052
all,oracle_recall,harmful_rotation_frequency,0,450,0.645111111111111,0.19244444444444447
all,oracle_recall,harmful_rotation_frequency,1,674,0.7999999999999999,0.41275964391691394
all,oracle_recall,harmful_rotation_frequency,2,8876,0.980396575033799,0.8184091933303289
all,oracle_recall,within_rotation_initialization_variance,0,450,0.645111111111111,0.0012938271604938276
all,oracle_recall,within_rotation_initialization_variance,1,674,0.7999999999999999,0.002230794592812397
all,oracle_recall,within_rotation_initialization_variance,2,8876,0.980396575033799,0.0029950428120775123
all,oracle_recall,between_rotation_variance,0,450,0.645111111111111,0.0006172839506172842
all,oracle_recall,between_rotation_variance,1,674,0.7999999999999999,0.0010698318496538083
all,oracle_recall,between_rotation_variance,2,8876,0.980396575033799,0.0015019177807821342
oracle1,d1,overall_mean_loss,0,714,7201.217086834734,0.1185340802987862
oracle1,d1,overall_mean_loss,1,713,14859.0603085554,0.11238896680691914
oracle1,d1,overall_mean_loss,2,713,21055.138849929874,0.11630668536699394
oracle1,d1,overall_mean_loss,3,714,26410.558823529413,0.11596638655462187
oracle1,d1,overall_mean_loss,4,714,31311.18767507003,0.11762838468720824
oracle1,d1,overall_mean_loss,5,714,35850.73949579832,0.12460317460317463
oracle1,d1,overall_mean_loss,6,713,40443.381486676015,0.12253389434315101
oracle1,d1,overall_mean_loss,7,713,45533.92847124825,0.1236465638148668
oracle1,d1,overall_mean_loss,8,714,51394.13585434174,0.12186741363211953
oracle1,d1,overall_mean_loss,9,714,62996.31932773109,0.12681605975723625
oracle1,d1,harmful_rotation_frequency,0,714,7201.217086834734,0.8235294117647058
oracle1,d1,harmful_rotation_frequency,1,713,14859.0603085554,0.8092566619915849
oracle1,d1,harmful_rotation_frequency,2,713,21055.138849929874,0.8392706872370266
oracle1,d1,harmful_rotation_frequency,3,714,26410.558823529413,0.8535014005602242
oracle1,d1,harmful_rotation_frequency,4,714,31311.18767507003,0.8621848739495799
oracle1,d1,harmful_rotation_frequency,5,714,35850.73949579832,0.8795518207282913
oracle1,d1,harmful_rotation_frequency,6,713,40443.381486676015,0.879102384291725
oracle1,d1,harmful_rotation_frequency,7,713,45533.92847124825,0.8746143057503505
oracle1,d1,harmful_rotation_frequency,8,714,51394.13585434174,0.8708683473389355
oracle1,d1,harmful_rotation_frequency,9,714,62996.31932773109,0.8868347338935575
oracle1,d1,within_rotation_initialization_variance,0,714,7201.217086834734,0.002977279800809212
oracle1,d1,within_rotation_initialization_variance,1,713,14859.0603085554,0.0029365747233909925
oracle1,d1,within_rotation_initialization_variance,2,713,21055.138849929874,0.0029858189184977404
oracle1,d1,within_rotation_initialization_variance,3,714,26410.558823529413,0.002965452847805789
oracle1,d1,within_rotation_initialization_variance,4,714,31311.18767507003,0.0029996887643946465
oracle1,d1,within_rotation_initialization_variance,5,714,35850.73949579832,0.0030725178960473083
oracle1,d1,within_rotation_initialization_variance,6,713,40443.381486676015,0.003078697210534518
oracle1,d1,within_rotation_initialization_variance,7,713,45533.92847124825,0.003160978650459716
oracle1,d1,within_rotation_initialization_variance,8,714,51394.13585434174,0.0029909741674447555
oracle1,d1,within_rotation_initialization_variance,9,714,62996.31932773109,0.0030955493308434485
oracle1,d1,between_rotation_variance,0,714,7201.217086834734,0.0015267973856209155
oracle1,d1,between_rotation_variance,1,713,14859.0603085554,0.001444787283777466
oracle1,d1,between_rotation_variance,2,713,21055.138849929874,0.00143768115942029
oracle1,d1,between_rotation_variance,3,714,26410.558823529413,0.0014488639900404605
oracle1,d1,between_rotation_variance,4,714,31311.18767507003,0.0014211017740429507
oracle1,d1,between_rotation_variance,5,714,35850.73949579832,0.0015897914721444133
oracle1,d1,between_rotation_variance,6,713,40443.381486676015,0.0015573632538569428
oracle1,d1,between_rotation_variance,7,713,45533.92847124825,0.0016685678666043325
oracle1,d1,between_rotation_variance,8,714,51394.13585434174,0.0015784624961095548
oracle1,d1,between_rotation_variance,9,714,62996.31932773109,0.0015902894491129787
oracle1,dk,overall_mean_loss,0,714,15915.932773109243,0.13509803921568628
oracle1,dk,overall_mean_loss,1,713,27816.34221598878,0.12311360448807857
oracle1,dk,overall_mean_loss,2,714,34484.815126050424,0.11548085901027079
oracle1,dk,overall_mean_loss,3,713,39892.35624123422,0.11878447872837776
oracle1,dk,overall_mean_loss,4,714,44724.296918767504,0.11957983193277312
oracle1,dk,overall_mean_loss,5,713,49521.13884992988,0.11836372136512391
oracle1,dk,overall_mean_loss,6,714,54149.182072829135,0.11832866479925305
oracle1,dk,overall_mean_loss,7,713,58850.0,0.11637213651238901
oracle1,dk,overall_mean_loss,8,714,65176.39355742297,0.11727357609710554
oracle1,dk,overall_mean_loss,9,714,77237.81792717087,0.11789915966386555
oracle1,dk,harmful_rotation_frequency,0,714,15915.932773109243,0.876470588235294
oracle1,dk,harmful_rotation_frequency,1,713,27816.34221598878,0.8628330995792427
oracle1,dk,harmful_rotation_frequency,2,714,34484.815126050424,0.8425770308123248
oracle1,dk,harmful_rotation_frequency,3,713,39892.35624123422,0.8563814866760167
oracle1,dk,harmful_rotation_frequency,4,714,44724.296918767504,0.8523809523809522
oracle1,dk,harmful_rotation_frequency,5,713,49521.13884992988,0.8516129032258065
oracle1,dk,harmful_rotation_frequency,6,714,54149.182072829135,0.8613445378151261
oracle1,dk,harmful_rotation_frequency,7,713,58850.0,0.8552594670406731
oracle1,dk,harmful_rotation_frequency,8,714,65176.39355742297,0.8638655462184873
oracle1,dk,harmful_rotation_frequency,9,714,77237.81792717087,0.8560224089635854
oracle1,dk,within_rotation_initialization_variance,0,714,15915.932773109243,0.0033563647681294742
oracle1,dk,within_rotation_initialization_variance,1,713,27816.34221598878,0.003141031634720274
oracle1,dk,within_rotation_initialization_variance,2,714,34484.815126050424,0.0030239651416122007
oracle1,dk,within_rotation_initialization_variance,3,713,39892.35624123422,0.0029353280349072777
oracle1,dk,within_rotation_initialization_variance,4,714,44724.296918767504,0.003029567382508559
oracle1,dk,within_rotation_initialization_variance,5,713,49521.13884992988,0.0029708586566931593
oracle1,dk,within_rotation_initialization_variance,6,714,54149.182072829135,0.0030202303143479613
oracle1,dk,within_rotation_initialization_variance,7,713,58850.0,0.0029016674458469693
oracle1,dk,within_rotation_initialization_variance,8,714,65176.39355742297,0.003010893246187364
oracle1,dk,within_rotation_initialization_variance,9,714,77237.81792717087,0.0028733271086212268
oracle1,dk,between_rotation_variance,0,714,15915.932773109243,0.0017492685963274202
oracle1,dk,between_rotation_variance,1,713,27816.34221598878,0.0014854293283465794
oracle1,dk,between_rotation_variance,2,714,34484.815126050424,0.0014062869592281358
oracle1,dk,between_rotation_variance,3,713,39892.35624123422,0.0014207261960417644
oracle1,dk,between_rotation_variance,4,714,44724.296918767504,0.001513476501711796
oracle1,dk,between_rotation_variance,5,713,49521.13884992988,0.0015335515038179836
oracle1,dk,between_rotation_variance,6,714,54149.182072829135,0.0015472144413320886
oracle1,dk,between_rotation_variance,7,713,58850.0,0.0015456443821100206
oracle1,dk,between_rotation_variance,8,714,65176.39355742297,0.0015052598817304702
oracle1,dk,between_rotation_variance,9,714,77237.81792717087,0.0015566760037348274
oracle1,dk_plus_1,overall_mean_loss,0,714,16179.638655462184,0.136937441643324
oracle1,dk_plus_1,overall_mean_loss,1,713,28205.535764375876,0.12326320710612439
oracle1,dk_plus_1,overall_mean_loss,2,714,34943.88515406162,0.11582633053221289
oracle1,dk_plus_1,overall_mean_loss,3,713,40351.58765778401,0.11958859280037402
oracle1,dk_plus_1,overall_mean_loss,4,714,45230.13585434174,0.1193183940242764
oracle1,dk_plus_1,overall_mean_loss,5,713,50033.85133239831,0.11944834034595608
oracle1,dk_plus_1,overall_mean_loss,6,713,54689.54838709677,0.11790556334735858
oracle1,dk_plus_1,overall_mean_loss,7,714,59417.60364145658,0.11478991596638659
oracle1,dk_plus_1,overall_mean_loss,8,714,65834.61904761905,0.11670401493930908
oracle1,dk_plus_1,overall_mean_loss,9,714,77956.36694677871,0.11651727357609713
oracle1,dk_plus_1,harmful_rotation_frequency,0,714,16179.638655462184,0.8840336134453782
oracle1,dk_plus_1,harmful_rotation_frequency,1,713,28205.535764375876,0.8695652173913043
oracle1,dk_plus_1,harmful_rotation_frequency,2,714,34943.88515406162,0.8436974789915966
oracle1,dk_plus_1,harmful_rotation_frequency,3,713,40351.58765778401,0.8569424964936886
oracle1,dk_plus_1,harmful_rotation_frequency,4,714,45230.13585434174,0.8546218487394959
oracle1,dk_plus_1,harmful_rotation_frequency,5,713,50033.85133239831,0.8561009817671811
oracle1,dk_plus_1,harmful_rotation_frequency,6,713,54689.54838709677,0.8605890603085554
oracle1,dk_plus_1,harmful_rotation_frequency,7,714,59417.60364145658,0.8464985994397759
oracle1,dk_plus_1,harmful_rotation_frequency,8,714,65834.61904761905,0.857983193277311
oracle1,dk_plus_1,harmful_rotation_frequency,9,714,77956.36694677871,0.8487394957983193
oracle1,dk_plus_1,within_rotation_initialization_variance,0,714,16179.638655462184,0.00338562091503268
oracle1,dk_plus_1,within_rotation_initialization_variance,1,713,28205.535764375876,0.003140408290478417
oracle1,dk_plus_1,within_rotation_initialization_variance,2,714,34943.88515406162,0.003026455026455026
oracle1,dk_plus_1,within_rotation_initialization_variance,3,713,40351.58765778401,0.0029540283621630045
oracle1,dk_plus_1,within_rotation_initialization_variance,4,714,45230.13585434174,0.0030021786492374727
oracle1,dk_plus_1,within_rotation_initialization_variance,5,713,50033.85133239831,0.0030070126227208977
oracle1,dk_plus_1,within_rotation_initialization_variance,6,713,54689.54838709677,0.0030294530154277703
oracle1,dk_plus_1,within_rotation_initialization_variance,7,714,59417.60364145658,0.0028677248677248675
oracle1,dk_plus_1,within_rotation_initialization_variance,8,714,65834.61904761905,0.0029915966386554623
oracle1,dk_plus_1,within_rotation_initialization_variance,9,714,77956.36694677871,0.0028590102707749766
oracle1,dk_plus_1,between_rotation_variance,0,714,16179.638655462184,0.0017711795829442889
oracle1,dk_plus_1,between_rotation_variance,1,713,28205.535764375876,0.001489668069191211
oracle1,dk_plus_1,between_rotation_variance,2,714,34943.88515406162,0.001405166511048864
oracle1,dk_plus_1,between_rotation_variance,3,713,40351.58765778401,0.0014201028517999063
oracle1,dk_plus_1,between_rotation_variance,4,714,45230.13585434174,0.001523062558356676
oracle1,dk_plus_1,between_rotation_variance,5,713,50033.85133239831,0.0015313074645472962
oracle1,dk_plus_1,between_rotation_variance,6,713,54689.54838709677,0.00156372136512389
oracle1,dk_plus_1,between_rotation_variance,7,714,59417.60364145658,0.0015183317771553068
oracle1,dk_plus_1,between_rotation_variance,8,714,65834.61904761905,0.0014887021475256772
oracle1,dk_plus_1,between_rotation_variance,9,714,77956.36694677871,0.001552318705259882
oracle1,d20,overall_mean_loss,0,714,17912.050420168067,0.13950513538748835
oracle1,d20,overall_mean_loss,1,713,30581.133239831695,0.12489013557737262
oracle1,d20,overall_mean_loss,2,714,37650.448179271705,0.11876750700280114
oracle1,d20,overall_mean_loss,3,713,43291.98036465638,0.11928938756428238
oracle1,d20,overall_mean_loss,4,714,48348.62324929972,0.11835667600373484
oracle1,d20,overall_mean_loss,5,714,53359.74649859944,0.1200746965452848
oracle1,d20,overall_mean_loss,6,713,58151.35764375877,0.11769050958391773
oracle1,d20,overall_mean_loss,7,713,63137.09396914446,0.11153810191678355
oracle1,d20,overall_mean_loss,8,714,69688.00420168067,0.11671335200746967
oracle1,d20,overall_mean_loss,9,714,82516.08403361344,0.11346405228758172
oracle1,d20,harmful_rotation_frequency,0,714,17912.050420168067,0.8935574229691877
oracle1,d20,harmful_rotation_frequency,1,713,30581.133239831695,0.87601683029453
oracle1,d20,harmful_rotation_frequency,2,714,37650.448179271705,0.8512605042016806
oracle1,d20,harmful_rotation_frequency,3,713,43291.98036465638,0.8625525946704067
oracle1,d20,harmful_rotation_frequency,4,714,48348.62324929972,0.8507002801120448
oracle1,d20,harmful_rotation_frequency,5,714,53359.74649859944,0.8554621848739496
oracle1,d20,harmful_rotation_frequency,6,713,58151.35764375877,0.8611500701262272
oracle1,d20,harmful_rotation_frequency,7,713,63137.09396914446,0.829733520336606
oracle1,d20,harmful_rotation_frequency,8,714,69688.00420168067,0.8605042016806722
oracle1,d20,harmful_rotation_frequency,9,714,82516.08403361344,0.8378151260504201
oracle1,d20,within_rotation_initialization_variance,0,714,17912.050420168067,0.003452225334578276
oracle1,d20,within_rotation_initialization_variance,1,713,30581.133239831695,0.003141031634720274
oracle1,d20,within_rotation_initialization_variance,2,714,37650.448179271705,0.003067538126361656
oracle1,d20,within_rotation_initialization_variance,3,713,43291.98036465638,0.0030194795075580497
oracle1,d20,within_rotation_initialization_variance,4,714,48348.62324929972,0.0029511360099595393
oracle1,d20,within_rotation_initialization_variance,5,714,53359.74649859944,0.003081232492997199
oracle1,d20,within_rotation_initialization_variance,6,713,58151.35764375877,0.002983948885772168
oracle1,d20,within_rotation_initialization_variance,7,713,63137.09396914446,0.0027925822035218956
oracle1,d20,within_rotation_initialization_variance,8,714,69688.00420168067,0.0029511360099595393
oracle1,d20,within_rotation_initialization_variance,9,714,82516.08403361344,0.0028229069405539997
oracle1,d20,between_rotation_variance,0,714,17912.050420168067,0.0018065359477124183
oracle1,d20,between_rotation_variance,1,713,30581.133239831695,0.0014954028362163005
oracle1,d20,between_rotation_variance,2,714,37650.448179271705,0.0014166199813258637
oracle1,d20,between_rotation_variance,3,713,43291.98036465638,0.001430201028517999
oracle1,d20,between_rotation_variance,4,714,48348.62324929972,0.0015087457205104264
oracle1,d20,between_rotation_variance,5,714,53359.74649859944,0.0015543106131341428
oracle1,d20,between_rotation_variance,6,713,58151.35764375877,0.0015502571294997666
oracle1,d20,between_rotation_variance,7,713,63137.09396914446,0.0014854293283465794
oracle1,d20,between_rotation_variance,8,714,69688.00420168067,0.0015014005602240897
oracle1,d20,between_rotation_variance,9,714,82516.08403361344,0.0015145969498910677
oracle1,boundary_margin,overall_mean_loss,0,709,22.090267983074753,0.15459332393041844
oracle1,boundary_margin,overall_mean_loss,1,710,71.84084507042253,0.14482629107981224
oracle1,boundary_margin,overall_mean_loss,2,713,130.58625525946704,0.14358111266947174
oracle1,boundary_margin,overall_mean_loss,3,714,200.5560224089636,0.13818860877684408
oracle1,boundary_margin,overall_mean_loss,4,722,282.9058171745152,0.12888273314866114
oracle1,boundary_margin,overall_mean_loss,5,706,379.8583569405099,0.12146364494806423
oracle1,boundary_margin,overall_mean_loss,6,715,500.83216783216784,0.11386480186480187
oracle1,boundary_margin,overall_mean_loss,7,719,675.3421418636996,0.10733426054705611
oracle1,boundary_margin,overall_mean_loss,8,714,959.187675070028,0.0912324929971989
oracle1,boundary_margin,overall_mean_loss,9,714,1851.6134453781513,0.056760037348272646
oracle1,boundary_margin,harmful_rotation_frequency,0,709,22.090267983074753,0.9599435825105783
oracle1,boundary_margin,harmful_rotation_frequency,1,710,71.84084507042253,0.9470422535211267
oracle1,boundary_margin,harmful_rotation_frequency,2,713,130.58625525946704,0.9422159887798036
oracle1,boundary_margin,harmful_rotation_frequency,3,714,200.5560224089636,0.9319327731092438
oracle1,boundary_margin,harmful_rotation_frequency,4,722,282.9058171745152,0.9152354570637119
oracle1,boundary_margin,harmful_rotation_frequency,5,706,379.8583569405099,0.9045325779036826
oracle1,boundary_margin,harmful_rotation_frequency,6,715,500.83216783216784,0.8788811188811189
oracle1,boundary_margin,harmful_rotation_frequency,7,719,675.3421418636996,0.8442280945757997
oracle1,boundary_margin,harmful_rotation_frequency,8,714,959.187675070028,0.7666666666666666
oracle1,boundary_margin,harmful_rotation_frequency,9,714,1851.6134453781513,0.4893557422969188
oracle1,boundary_margin,within_rotation_initialization_variance,0,709,22.090267983074753,0.0035850180222535655
oracle1,boundary_margin,within_rotation_initialization_variance,1,710,71.84084507042253,0.0033796557120500783
oracle1,boundary_margin,within_rotation_initialization_variance,2,713,130.58625525946704,0.0032800374006545113
oracle1,boundary_margin,within_rotation_initialization_variance,3,714,200.5560224089636,0.0033513849984438218
oracle1,boundary_margin,within_rotation_initialization_variance,4,722,282.9058171745152,0.0031431209602954756
oracle1,boundary_margin,within_rotation_initialization_variance,5,706,379.8583569405099,0.0029839471199244573
oracle1,boundary_margin,within_rotation_initialization_variance,6,715,500.83216783216784,0.0029948717948717948
oracle1,boundary_margin,within_rotation_initialization_variance,7,719,675.3421418636996,0.002926286509040334
oracle1,boundary_margin,within_rotation_initialization_variance,8,714,959.187675070028,0.0026554621848739503
oracle1,boundary_margin,within_rotation_initialization_variance,9,714,1851.6134453781513,0.0019688764394646748
oracle1,boundary_margin,between_rotation_variance,0,709,22.090267983074753,0.001750572010656637
oracle1,boundary_margin,between_rotation_variance,1,710,71.84084507042253,0.001623286384976526
oracle1,boundary_margin,between_rotation_variance,2,713,130.58625525946704,0.0016942496493688641
oracle1,boundary_margin,between_rotation_variance,3,714,200.5560224089636,0.0017180205415499531
oracle1,boundary_margin,between_rotation_variance,4,722,282.9058171745152,0.001651092643890428
oracle1,boundary_margin,between_rotation_variance,5,706,379.8583569405099,0.0015127478753541078
oracle1,boundary_margin,between_rotation_variance,6,715,500.83216783216784,0.0014663558663558667
oracle1,boundary_margin,between_rotation_variance,7,719,675.3421418636996,0.0014950394065832177
oracle1,boundary_margin,between_rotation_variance,8,714,959.187675070028,0.00135213196389667
oracle1,boundary_margin,between_rotation_variance,9,714,1851.6134453781513,0.0010013071895424838
oracle1,relative_boundary_margin,overall_mean_loss,0,714,0.0005520573831034551,0.15109243697478994
oracle1,relative_boundary_margin,overall_mean_loss,1,713,0.0017844618110237447,0.1432071061243572
oracle1,relative_boundary_margin,overall_mean_loss,2,714,0.003153385600025454,0.13965452847805793
oracle1,relative_boundary_margin,overall_mean_loss,3,713,0.004751690033926441,0.13739130434782612
oracle1,relative_boundary_margin,overall_mean_loss,4,714,0.00664727244656016,0.1311577964519141
oracle1,relative_boundary_margin,overall_mean_loss,5,714,0.008847080674809254,0.12340802987861813
oracle1,relative_boundary_margin,overall_mean_loss,6,713,0.011578542896355525,0.11618513323983172
oracle1,relative_boundary_margin,overall_mean_loss,7,713,0.015454061296813313,0.10863955119214587
oracle1,relative_boundary_margin,overall_mean_loss,8,714,0.0216283522100756,0.09105508870214755
oracle1,relative_boundary_margin,overall_mean_loss,9,714,0.04346876016661628,0.05854341736694677
oracle1,relative_boundary_margin,harmful_rotation_frequency,0,714,0.0005520573831034551,0.9585434173669467
oracle1,relative_boundary_margin,harmful_rotation_frequency,1,713,0.0017844618110237447,0.9424964936886395
oracle1,relative_boundary_margin,harmful_rotation_frequency,2,714,0.003153385600025454,0.9341736694677871
oracle1,relative_boundary_margin,harmful_rotation_frequency,3,713,0.004751690033926441,0.9312762973352033
oracle1,relative_boundary_margin,harmful_rotation_frequency,4,714,0.00664727244656016,0.9252100840336133
oracle1,relative_boundary_margin,harmful_rotation_frequency,5,714,0.008847080674809254,0.9092436974789917
oracle1,relative_boundary_margin,harmful_rotation_frequency,6,713,0.011578542896355525,0.8810659186535765
oracle1,relative_boundary_margin,harmful_rotation_frequency,7,713,0.015454061296813313,0.8454417952314165
oracle1,relative_boundary_margin,harmful_rotation_frequency,8,714,0.0216283522100756,0.7602240896358543
oracle1,relative_boundary_margin,harmful_rotation_frequency,9,714,0.04346876016661628,0.49131652661064434
