start_query,queries,total_batch_us,refine_and_final_us,exact_evals
0,32,5722.4579999999996,22.126000000000001,96
32,32,5865.5680000000002,18.343,96
64,32,5574.9719999999998,14.9,80
96,32,5780.299,18.216000000000001,112
128,32,5839.8609999999999,17.893000000000001,112
160,32,5858.9030000000002,15.686999999999999,96
192,32,5763.6239999999998,21.02,128
224,32,5670.567,12.756,80
256,32,5721.3860000000004,24.824999999999999,160
288,32,5540.0219999999999,34.628999999999998,224
320,32,5913.6469999999999,20.404,128
352,32,5627.5879999999997,17.111999999999998,112
384,32,5880.3699999999999,15.779999999999999,96
416,32,6045.518,20.504999999999999,128
448,32,5758.8199999999997,16.021000000000001,96
480,32,5874.9970000000003,22.539000000000001,144
512,32,5634.6800000000003,15.090999999999999,96
544,32,5808.7280000000001,15.561999999999999,96
576,32,5921.9070000000002,18.239000000000001,112
608,32,5668.6589999999997,17.852,112
640,32,5523.6329999999998,18.111999999999998,112
672,32,5674.2520000000004,28.283000000000001,176
704,32,5900.0500000000002,20.248999999999999,128
736,32,5839.2610000000004,15.811,96
768,32,5847.2600000000002,17.428000000000001,112
800,32,5729.8090000000002,11.079000000000001,64
832,32,5990.5910000000003,18.129999999999999,112
864,32,5586.951,25.742999999999999,160
896,32,5777.6940000000004,14.868,96
928,32,5727.4520000000002,34.901000000000003,112
960,32,5920.2529999999997,39.375999999999998,256
992,32,6076.893,32.487000000000002,208
1024,32,5536.8710000000001,27.297000000000001,176
1056,32,5888.4700000000003,27.399000000000001,176
1088,32,5737.9960000000001,23.087,144
1120,32,6030.0929999999998,18.123000000000001,112
1152,32,5867.634,17.965,112
1184,32,5632.7020000000002,17.782,112
1216,32,5720.7809999999999,26.986000000000001,176
1248,32,5739.5420000000004,19.751000000000001,128
1280,32,5767.058,18.763999999999999,128
1312,32,6040.375,19.965,128
1344,32,5814.2950000000001,25.417000000000002,160
1376,32,5772.607,26.792999999999999,176
1408,32,5837.5060000000003,21.748000000000001,144
1440,32,5734.5889999999999,11.32,64
1472,32,5612.3000000000002,24.898,144
1504,32,5976.2110000000002,24.550000000000001,144
1536,32,5795.384,32.530000000000001,208
1568,32,5521.6580000000004,21.218,128
1600,32,5823.0730000000003,20.370999999999999,128
1632,32,5616.7430000000004,16.494,96
1664,32,5707,28.952000000000002,176
1696,32,5960.683,20.823,128
1728,32,5875.7449999999999,20.728999999999999,128
1760,32,5693.1840000000002,13.835000000000001,80
1792,32,5601.0140000000001,10.974,64
1824,32,5752.4080000000004,17.922999999999998,112
1856,32,5961.0569999999998,28.57,176
1888,32,5747.3909999999996,25.341000000000001,160
1920,32,5964.7120000000004,20.780000000000001,128
1952,32,5871.6689999999999,28.25,176
1984,32,6060.2420000000002,16.177,96
2016,32,5853.2830000000004,13.558,80
2048,32,5931.3810000000003,18.18,112
2080,32,5813.9520000000002,14.547000000000001,80
2112,32,6010.8019999999997,24.988,160
2144,32,5677.3590000000004,13.742000000000001,80
2176,32,5720.6750000000002,24.411999999999999,144
2208,32,6003.3209999999999,24.524999999999999,144
2240,32,5831.2250000000004,21.489999999999998,128
2272,32,6076.7299999999996,23.559000000000001,144
2304,32,5736.2259999999997,15.663,96
2336,32,6001.8710000000001,7.9630000000000001,48
2368,32,5781.2669999999998,18.443999999999999,112
2400,32,5903.893,13.779,80
2432,32,5913.4309999999996,18.803000000000001,112
2464,32,5722.6040000000003,18.492000000000001,112
2496,32,5770.9300000000003,29.087,176
2528,32,5907.7820000000002,20.824000000000002,128
2560,32,5612.6570000000002,20.173999999999999,128
2592,32,5889.5739999999996,23.201000000000001,144
2624,32,5775.8779999999997,18.408000000000001,112
2656,32,5616.665,24.577000000000002,144
2688,32,5676.2669999999998,18.632000000000001,112
2720,32,5681.3710000000001,21.027000000000001,128
2752,32,5867.5240000000003,33.774999999999999,176
2784,32,6131.7309999999998,28.399000000000001,176
2816,32,5602.7299999999996,18.027999999999999,112
2848,32,5886.3959999999997,10.933,64
2880,32,5534.8850000000002,16.216000000000001,96
2912,32,5643.5950000000003,20.539000000000001,128
2944,32,5997.893,15.625999999999999,96
2976,32,5635.1189999999997,20.494,128
3008,32,5755.4690000000001,18.573,112
3040,32,5885.6819999999998,20.850999999999999,128
3072,32,5830.8220000000001,27.832999999999998,176
3104,32,5763.4930000000004,16.789000000000001,96
3136,32,6183.9059999999999,19.047999999999998,112
3168,32,5964.0950000000003,28.158999999999999,176
3200,32,5763.6239999999998,21.009,128
3232,32,5933.2610000000004,11.246,64
3264,32,5696.0950000000003,20.404,128
3296,32,5750.6459999999997,20.673999999999999,128
3328,32,6019.0860000000002,18.643000000000001,112
3360,32,5731.2039999999997,20.891999999999999,128
3392,32,5834.192,16.102,96
3424,32,5889.0299999999997,15.457000000000001,96
3456,32,6003.9290000000001,15.677,96
3488,32,5774.9780000000001,16.053999999999998,96
3520,32,5993.6059999999998,17.445,112
3552,32,5668.509,20.167000000000002,128
3584,32,6087.9620000000004,24.504000000000001,144
3616,32,5759.4309999999996,25.273,160
3648,32,5578.3299999999999,23.277999999999999,144
3680,32,5885.835,23.297999999999998,144
3712,32,5847.6620000000003,24.719999999999999,160
3744,32,6056.9369999999999,18.678000000000001,112
3776,32,5767.0150000000003,19.076000000000001,112
3808,32,5931.482,25.619,160
3840,32,5528.0709999999999,20.427,128
3872,32,6143.8159999999998,18.768999999999998,112
3904,32,5861.8999999999996,27.805,176
3936,32,5754.3819999999996,16.309999999999999,96
3968,32,5811.5510000000004,15.59,96
4000,32,5644.8320000000003,22.905000000000001,144
4032,32,5575.8999999999996,14.206,80
4064,32,5772.2539999999999,15.803000000000001,96
4096,32,5901.0330000000004,16.183,96
4128,32,5596.0349999999999,19.222999999999999,112
4160,32,5971.7809999999999,25.882999999999999,160
4192,32,5927.8770000000004,38.420000000000002,224
4224,32,5881.3760000000002,8.6379999999999999,48
4256,32,5753.4219999999996,22.623000000000001,144
4288,32,5653.1909999999998,28.010999999999999,176
4320,32,5603.3860000000004,22.428999999999998,144
4352,32,5617.7460000000001,28.681999999999999,176
4384,32,5743.7879999999996,10.731999999999999,64
4416,32,5758.6809999999996,8.8710000000000004,48
4448,32,5794.866,28.629000000000001,176
4480,32,5916.7910000000002,20.780000000000001,128
4512,32,5771.7569999999996,8.3580000000000005,48
4544,32,5728.0649999999996,34.564,224
4576,32,5992.6700000000001,15.952999999999999,96
4608,32,5930.442,24.783999999999999,160
4640,32,5967.3100000000004,16.747,96
4672,32,5741.2240000000002,32.652000000000001,208
4704,32,5781.058,16.315000000000001,96
4736,32,5551.0649999999996,20.280000000000001,128
4768,32,5783.5240000000003,24.196999999999999,144
4800,32,5846.6940000000004,19.050000000000001,112
4832,32,5917.7700000000004,26.507000000000001,160
4864,32,5897.9449999999997,14.196,80
4896,32,5699.2030000000004,24.100999999999999,144
4928,32,5871.0100000000002,18.547000000000001,112
4960,32,5942.9390000000003,17.501000000000001,112
4992,32,6231.6940000000004,14.404,80
5024,32,5870.6760000000004,14.359,80
5056,32,5696.3190000000004,15.901,96
5088,32,5806.7340000000004,18.577000000000002,112
5120,32,5608.2290000000003,23.202000000000002,144
5152,32,5967.5010000000002,23.134,144
5184,32,5844.8620000000001,11.262,64
5216,32,5913.1580000000004,25.994,160
5248,32,5846.165,23.655999999999999,144
5280,32,5550.9620000000004,15.913,96
5312,32,5893.5240000000003,26.613,160
5344,32,6014.8639999999996,29.103999999999999,176
5376,32,5779.2439999999997,25.388000000000002,160
5408,32,5806.8990000000003,13.832000000000001,80
5440,32,5880.8890000000001,20.175000000000001,128
5472,32,5883.8530000000001,20.864000000000001,128
5504,32,5944.8119999999999,18.186,112
5536,32,5789.4380000000001,28.509,176
5568,32,5690.3980000000001,27.286000000000001,160
5600,32,5806.4639999999999,30.439,192
5632,32,5745.942,8.8789999999999996,48
5664,32,5626.7489999999998,20.09,128
5696,32,5798.7089999999998,20.52,128
5728,32,5753.241,20.981000000000002,128
5760,32,5879.8490000000002,26.045000000000002,160
5792,32,5945.5379999999996,18.393999999999998,112
5824,32,5924.3450000000003,25.690000000000001,160
5856,32,5696.7809999999999,25.309000000000001,160
5888,32,5875.3329999999996,13.446,80
5920,32,5715.6120000000001,31.007999999999999,176
5952,32,5812.0100000000002,21.227,128
5984,32,5833.5659999999998,20.719000000000001,128
6016,32,5681.9179999999997,30.495999999999999,192
6048,32,5843.5690000000004,16.933,96
6080,32,5816.1329999999998,15.894,80
6112,32,5883.0500000000002,20.600000000000001,128
6144,32,5852.6689999999999,19.07,112
6176,32,5807.2420000000002,22.890000000000001,144
6208,32,6016.0339999999997,16.353999999999999,96
6240,32,5925.79,36.741,240
6272,32,5901.2910000000002,10.917999999999999,64
6304,32,5957.6589999999997,15.99,96
6336,32,5687.1000000000004,18.071000000000002,112
6368,32,5380.8000000000002,26.050000000000001,160
6400,32,5432.5550000000003,20.16,128
6432,32,5914.3249999999998,18.649999999999999,112
6464,32,5785.5429999999997,20.853000000000002,128
6496,32,5941.384,18.702000000000002,112
6528,32,5539.2179999999998,20.850000000000001,128
6560,32,5948.8739999999998,10.903,48
6592,32,5916.3909999999996,21.263999999999999,128
6624,32,6133.241,23.329999999999998,144
6656,32,6077.1360000000004,19.227,112
6688,32,5677.2799999999997,25.242000000000001,160
6720,32,5683.2039999999997,10.628,64
6752,32,5875.5339999999997,26.567,160
6784,32,5908.4610000000002,41.613,272
6816,32,5856.0529999999999,32.789000000000001,208
6848,32,5729.5649999999996,20.030999999999999,128
6880,32,5884.1369999999997,13.701000000000001,80
6912,32,5792.4809999999998,18.957000000000001,112
6944,32,5829.1639999999998,15.967000000000001,96
6976,32,5969.9340000000002,25.164999999999999,144
7008,32,5671.4049999999997,14.237,80
7040,32,5728.973,21.236000000000001,128
7072,32,5735.808,19.312999999999999,112
7104,32,5894.598,16.122,96
7136,32,5687.415,17.016999999999999,96
7168,32,5852.9849999999997,29.094999999999999,176
7200,32,5855.2730000000001,19.210999999999999,112
7232,32,5707.9250000000002,20.893000000000001,128
7264,32,5986.3860000000004,17.062000000000001,96
7296,32,5753.451,20.375,128
7328,32,5890.0020000000004,23.335999999999999,144
7360,32,6085.9960000000001,26.939,160
7392,32,5979.0540000000001,19.454999999999998,112
7424,32,5798.2179999999998,16.626999999999999,96
7456,32,5833.0349999999999,23.116,144
7488,32,5795.9920000000002,24.196000000000002,144
7520,32,6037.8429999999998,18.702999999999999,112
7552,32,5775.0060000000003,18.858000000000001,112
7584,32,6000.1540000000005,30.198,192
7616,32,5875.2290000000003,23.896999999999998,144
7648,32,5895.5230000000001,22.721,144
7680,32,5683.8360000000002,19.812000000000001,112
7712,32,6031.1450000000004,20.896999999999998,128
7744,32,5769.2240000000002,13.002000000000001,80
7776,32,5887.0410000000002,18.928000000000001,112
7808,32,5675.1769999999997,29.715,192
7840,32,5950.6940000000004,17.984999999999999,112
7872,32,5693.7169999999996,26.658999999999999,160
7904,32,5829.5519999999997,27.064,160
7936,32,5847.9939999999997,18.66,112
7968,32,5801.1220000000003,17.515000000000001,112
8000,32,5781.4979999999996,36.628,240
8032,32,5930.335,31.431000000000001,192
8064,32,5960.5129999999999,24.902999999999999,160
8096,32,5793.7939999999999,11.345000000000001,64
8128,32,6019.9570000000003,26.882000000000001,160
8160,32,5567.5950000000003,13.571,80
8192,32,5684.0299999999997,18.527000000000001,112
8224,32,5869.8469999999998,20.722999999999999,112
8256,32,6107.7470000000003,26.084,160
8288,32,5814.8879999999999,37.369999999999997,128
8320,32,5741.375,31.887,208
8352,32,5755.1229999999996,11.645,64
8384,32,5981.4790000000003,16.417999999999999,96
8416,32,5956.9009999999998,17.114000000000001,96
8448,32,5831.3270000000002,31.018999999999998,192
8480,32,5640.933,25.334,160
8512,32,5806.1379999999999,20.457000000000001,128
8544,32,6030.3289999999997,18.088999999999999,112
8576,32,5727.7809999999999,20.882000000000001,128
8608,32,5994.04,31.798999999999999,208
8640,32,5889.5590000000002,14.153,80
8672,32,5891.6490000000003,21.327000000000002,128
8704,32,5669.2060000000001,20.309999999999999,128
8736,32,5638.5820000000003,20.721,128
8768,32,5755.1819999999998,20.573,128
8800,32,6059.5820000000003,21.687000000000001,128
8832,32,5898.2619999999997,11.694000000000001,64
8864,32,6093.7870000000003,13.782,80
8896,32,5663.5810000000001,13.619999999999999,80
8928,32,5797.1899999999996,13.065,80
8960,32,5920.7929999999997,16.873000000000001,96
8992,32,5993.9440000000004,28.478000000000002,176
9024,32,5915.3050000000003,20.899999999999999,128
9056,32,5744.951,20.356000000000002,128
9088,32,5796.1040000000003,15.884,96
9120,32,5971.8090000000002,26.959,160
9152,32,5820.6859999999997,18.231999999999999,112
9184,32,5896.3530000000001,26.719000000000001,160
9216,32,5960.7560000000003,24.076000000000001,144
9248,32,5649.1930000000002,29.803999999999998,192
9280,32,5359.0150000000003,34.688000000000002,224
9312,32,5631.6239999999998,14.353999999999999,80
9344,32,5907.3699999999999,19.061,112
9376,32,5876.6289999999999,22.995000000000001,144
9408,32,5764.7550000000001,28.015999999999998,160
9440,32,5885.9319999999998,13.964,80
9472,32,5887.6109999999999,23.367999999999999,144
9504,32,5608.7780000000002,10.819000000000001,64
9536,32,5905.1409999999996,25.759,160
9568,32,5710.9059999999999,21.452000000000002,112
9600,32,5727.5879999999997,17.259,112
9632,32,5769.7700000000004,23.875,144
9664,32,5844.7150000000001,21.119,128
9696,32,5574.616,23.297999999999998,144
9728,32,5978.9229999999998,19.016999999999999,112
9760,32,5919.585,28.576000000000001,176
9792,32,5899.6000000000004,20.007999999999999,128
9824,32,5957.8090000000002,20.285,128
9856,32,5754.9870000000001,25.760000000000002,160
9888,32,5705.7780000000002,29.577999999999999,192
9920,32,5841.5410000000002,17.361999999999998,96
9952,32,6076.0219999999999,13.429,80
9984,32,5849.2979999999998,18.706,112
10016,32,5668.8879999999999,15.917999999999999,96
10048,32,5909.5690000000004,15.035,96
10080,32,5797.8869999999997,26.161000000000001,160
10112,32,5960.3180000000002,6.492,32
10144,32,5800.2629999999999,21.582000000000001,128
10176,32,5866.6660000000002,20.515999999999998,128
10208,32,5862.9170000000004,15.996,96
10240,32,5911.0959999999995,18.975000000000001,112
10272,32,6040.1059999999998,18.983000000000001,112
10304,32,5918.0720000000001,11.372999999999999,64
10336,32,5663.1809999999996,27.834,176
10368,32,5613.6840000000002,20.513000000000002,128
10400,32,5979.3019999999997,32.576000000000001,208
10432,32,5585.8419999999996,24.335000000000001,144
10464,32,5961.9799999999996,15.922000000000001,96
10496,32,5884.5389999999998,34.906999999999996,224
10528,32,5879.0129999999999,22.751999999999999,144
10560,32,5813.4219999999996,19.901,128
10592,32,5726.0209999999997,23.856999999999999,144
10624,32,6023.0770000000002,25.029,160
10656,32,5819.2240000000002,18.818000000000001,112
10688,32,6074.0050000000001,16.513999999999999,96
10720,32,5647.4200000000001,15.747,96
10752,32,6157.5469999999996,23.459,144
10784,32,5915.2070000000003,15.843999999999999,96
10816,32,5959.3639999999996,15.99,96
10848,32,5952.4539999999997,13.795,80
10880,32,5840.6059999999998,23.706,144
10912,32,5926.6350000000002,21.960999999999999,128
10944,32,6001.9840000000004,13.475,80
10976,32,5766.8999999999996,23.120000000000001,144
11008,32,5889.8950000000004,22.952000000000002,144
11040,32,5902.0590000000002,25.018000000000001,160
11072,32,5802.924,18.617000000000001,112
11104,32,5950.6719999999996,20.353000000000002,128
11136,32,5669.2139999999999,21.684999999999999,128
11168,32,5932.0870000000004,28.361999999999998,176
11200,32,6157.2150000000001,16.073,96
11232,32,5761.473,9.0280000000000005,48
11264,32,5694.6710000000003,13.819000000000001,80
11296,32,5691.5749999999998,13.782,80
11328,32,5914.79,14.647,80
11360,32,5836.2430000000004,20.934000000000001,128
11392,32,5675.0799999999999,21.562999999999999,128
11424,32,5712.6840000000002,15.708,96
11456,32,5922.4650000000001,15.045999999999999,96
11488,32,5739.0100000000002,30.100999999999999,192
11520,32,5458.5209999999997,31.646000000000001,192
11552,32,6047.7920000000004,13.784000000000001,80
11584,32,5976.058,24.312000000000001,144
11616,32,6099.4319999999998,20.146999999999998,128
11648,32,5887.0379999999996,27.323,176
11680,32,5929.2910000000002,16.242000000000001,96
11712,32,5998.4089999999997,32.072000000000003,208
11744,32,5910.5749999999998,32.392000000000003,208
11776,32,5872.3209999999999,23.809000000000001,144
11808,32,5861.4679999999998,17.992000000000001,112
11840,32,5842.1009999999997,22.916,144
11872,32,5746.8490000000002,16.327000000000002,96
11904,32,5845.2039999999997,19.995000000000001,128
11936,32,5903.1670000000004,25.695,160
11968,32,5669.5159999999996,25.706,160
12000,32,5942.375,28.087,176
12032,32,5913.7209999999995,13.316000000000001,80
12064,32,5973.5460000000003,12.960000000000001,80
12096,32,5949.5479999999998,19.038,96
12128,32,5957.8789999999999,13.058999999999999,80
12160,32,5825.4290000000001,18.797000000000001,112
12192,32,5875.8829999999998,24.071999999999999,144
12224,32,5853.6710000000003,15.204000000000001,96
12256,32,5843.1890000000003,18.457000000000001,112
12288,32,5753.9870000000001,27.149999999999999,160
12320,32,5912.0029999999997,16.035,96
12352,32,5810.616,18.584,112
12384,32,5844.7309999999998,16.129000000000001,96
12416,32,5592.4120000000003,28.417999999999999,176
12448,32,5634.951,20.379999999999999,112
12480,32,5793.942,21.550999999999998,128
12512,32,5720.5349999999999,19.199000000000002,112
12544,32,5809.7269999999999,13.688000000000001,80
12576,32,5674.808,17.641999999999999,112
12608,32,6052.1760000000004,14.018000000000001,80
12640,32,5748.7139999999999,28.920000000000002,176
12672,32,5749.9139999999998,15.531000000000001,96
12704,32,5829.2039999999997,22.888000000000002,144
12736,32,5682.567,25.989000000000001,160
12768,32,5648.7259999999997,27.989000000000001,176
12800,32,5819.8519999999999,20.209,128
12832,32,5921.2849999999999,20.414000000000001,128
12864,32,5592.6080000000002,23.366,144
12896,32,5644.1379999999999,25.254999999999999,160
12928,32,5678.3869999999997,28.84,176
12960,32,5961.2539999999999,27.312999999999999,176
12992,32,5805.2520000000004,20.007999999999999,128
13024,32,5810.5770000000002,37.582999999999998,240
13056,32,6003.8059999999996,15.831,96
13088,32,5654.7929999999997,16.093,96
13120,32,5755.0069999999996,18.364999999999998,112
13152,32,5610.4409999999998,45.390999999999998,176
13184,32,5971.1210000000001,24.91,160
13216,32,5890.3040000000001,9.0299999999999994,48
13248,32,5831.5209999999997,21.148,128
13280,32,5977.2969999999996,18.966999999999999,112
13312,32,5911.8419999999996,28.009,176
13344,32,5750.5640000000003,29.959,192
13376,32,5853.4690000000001,21.187000000000001,128
13408,32,5963.6700000000001,30.834,192
13440,32,5611.0630000000001,41.975999999999999,272
13472,32,5785.1549999999997,12.154999999999999,64
13504,32,5808.7799999999997,37.493000000000002,240
13536,32,5882.5479999999998,13.744,80
13568,32,5812.2600000000002,30.433,192
13600,32,5572.7150000000001,31.009,192
13632,32,5733.0829999999996,22.869,144
13664,32,5843.0320000000002,21.187999999999999,128
13696,32,5499.7560000000003,20.02,128
13728,32,5957.3329999999996,21.603000000000002,128
13760,32,5566.3879999999999,42.762999999999998,160
13792,32,5969.0680000000002,11.390000000000001,64
13824,32,5819.8630000000003,13.468,80
13856,32,6051.6670000000004,26.437000000000001,144
13888,32,5812.5640000000003,16.940999999999999,96
13920,32,5864.0519999999997,22.294,144
13952,32,5955.4380000000001,13.569000000000001,80
13984,32,5630.7569999999996,18.972000000000001,112
14016,32,6047.9750000000004,20.702999999999999,128
14048,32,5793.8159999999998,25.914000000000001,160
14080,32,5728.1009999999997,13.789,80
14112,32,5892.3890000000001,16.858000000000001,96
14144,32,6057.3339999999998,16.456,96
14176,32,5428.04,23.053999999999998,144
14208,32,5596.8580000000002,13.797000000000001,80
14240,12,2213.328,10.887,64
