start_query,queries,total_batch_us,refine_and_final_us,exact_evals
0,32,5754.9759999999997,13.929,96
32,32,5716.1440000000002,14.904,96
64,32,5512.2200000000003,11.75,80
96,32,5818.2179999999998,15.586,112
128,32,6077.6450000000004,16.274000000000001,112
160,32,5939.4769999999999,15.111000000000001,96
192,32,5972.5299999999997,18.186,128
224,32,5752.2529999999997,11.792,80
256,32,5560.3819999999996,21.939,160
288,32,5535.5519999999997,31.358000000000001,224
320,32,5995.674,19.173999999999999,128
352,32,5736.808,16.082000000000001,112
384,32,5797.0079999999998,13.502000000000001,96
416,32,5891.6850000000004,18.648,128
448,32,5759.6040000000003,14.279999999999999,96
480,32,5973.6369999999997,21.739000000000001,144
512,32,5739.1139999999996,13.94,96
544,32,5933.8019999999997,13.785,96
576,32,5812.8890000000001,15.516,112
608,32,5847.9049999999997,17.148,112
640,32,5588.9740000000002,15.734,112
672,32,5757.4430000000002,24.449000000000002,176
704,32,5940.4120000000003,17.856000000000002,128
736,32,5950.2269999999999,13.913,96
768,32,5764.3530000000001,15.959,112
800,32,5839.0259999999998,9.6219999999999999,64
832,32,5871.415,16.481000000000002,112
864,32,5865.7610000000004,23.451000000000001,160
896,32,5847.759,13.667,96
928,32,5759.1850000000004,16.161999999999999,112
960,32,5997.8680000000004,36.856999999999999,256
992,32,6047.857,28.881,208
1024,32,5624.4979999999996,27.145,176
1056,32,5805.768,25.597000000000001,176
1088,32,5779.6629999999996,20.149999999999999,144
1120,32,6144.1580000000004,16.329999999999998,112
1152,32,5769.1909999999998,15.227,112
1184,32,5560.1310000000003,16.582000000000001,112
1216,32,5919.2020000000002,24.628,176
1248,32,5862.2929999999997,19.177,128
1280,32,5676.3440000000001,17.515000000000001,128
1312,32,6007.2979999999998,19.079000000000001,128
1344,32,5762.973,22.832999999999998,160
1376,32,5669.7380000000003,24.274000000000001,176
1408,32,5939.8029999999999,20.103999999999999,144
1440,32,5816.4989999999998,9.3130000000000006,64
1472,32,5697.0320000000002,21.073,144
1504,32,5899.4219999999996,21.318999999999999,144
1536,32,5800.152,29.623999999999999,208
1568,32,5564.241,18.951000000000001,128
1600,32,5919.6310000000003,17.695,128
1632,32,5763.6400000000003,13.265000000000001,96
1664,32,5743.7640000000001,24.516999999999999,176
1696,32,5970.2700000000004,18.677,128
1728,32,5660.5860000000002,18.202000000000002,128
1760,32,5573.0959999999995,11.391999999999999,80
1792,32,5761.5990000000002,9.0890000000000004,64
1824,32,5857.4120000000003,16.198,112
1856,32,5885.5420000000004,24.931999999999999,176
1888,32,5838.982,25.012,160
1920,32,5928.4830000000002,17.856999999999999,128
1952,32,5894.5079999999998,26.803000000000001,176
1984,32,6082.0460000000003,13.276,96
2016,32,5905.0649999999996,11.791,80
2048,32,5836.1890000000003,17.327999999999999,112
2080,32,5715.5140000000001,12.114000000000001,80
2112,32,5878.4250000000002,22.922999999999998,160
2144,32,5868.2190000000001,11.595000000000001,80
2176,32,5794.7979999999998,20.937999999999999,144
2208,32,6080.79,23.428000000000001,144
2240,32,5745.183,17.712,128
2272,32,6128.4870000000001,19.972999999999999,144
2304,32,5743.3370000000004,13.907999999999999,96
2336,32,6185.7629999999999,6.5030000000000001,48
2368,32,5827.1549999999997,15.882999999999999,112
2400,32,5795.3810000000003,11.728,80
2432,32,5841.8310000000001,16.689,112
2464,32,5676.7150000000001,16.309000000000001,112
2496,32,5804.0450000000001,26.055,176
2528,32,6094.7089999999998,19.170000000000002,128
