start_query,queries,total_batch_us,refine_and_final_us,exact_evals
0,32,5938.5879999999997,14.097,96
32,32,5878.2839999999997,13.920999999999999,96
64,32,5635.8710000000001,12.055,80
96,32,5857.2269999999999,15.837999999999999,112
128,32,5852.8459999999995,16.241,112
160,32,5993.6769999999997,14.211,96
192,32,5723.3329999999996,17.512,128
224,32,5839.2359999999999,11.413,80
256,32,5651.7780000000002,23.521999999999998,160
288,32,5586.7240000000002,31.32,224
320,32,5796.7860000000001,17.597999999999999,128
352,32,5902.3789999999999,15.757,112
384,32,5876.1049999999996,13.449999999999999,96
416,32,6011.6300000000001,18.811,128
448,32,5720.7579999999998,13.42,96
480,32,5845.3990000000003,20.469000000000001,144
512,32,5679.1379999999999,13.461,96
544,32,5970.6040000000003,13.949,96
576,32,5931.585,16.187000000000001,112
608,32,5644.1369999999997,16.25,112
640,32,5463.7969999999996,15.91,112
672,32,5608.701,24.079000000000001,176
704,32,6006.7200000000003,29.292000000000002,128
736,32,5942.0659999999998,14.039,96
768,32,5786.8609999999999,16.042999999999999,112
800,32,5722.5039999999999,9.2119999999999997,64
832,32,5898.5940000000001,16.192,112
864,32,5731.0770000000002,21.917000000000002,160
896,32,5970.7629999999999,13.102,96
928,32,5741.46,15.752000000000001,112
960,32,5920.8329999999996,35.661999999999999,256
992,32,5969.3500000000004,28.001000000000001,208
1024,32,5531.6300000000001,24.561,176
1056,32,5753.3590000000004,24.663,176
1088,32,5963.7849999999999,19.818000000000001,144
1120,32,5989.424,15.526,112
1152,32,5799.0190000000002,15.952999999999999,112
1184,32,5615.7129999999997,15.978999999999999,112
1216,32,5804.9650000000001,24.292999999999999,176
1248,32,5811.6729999999998,18.765999999999998,128
1280,32,5731.3469999999998,17.614999999999998,128
1312,32,5977.402,17.582999999999998,128
1344,32,5842.5020000000004,21.491,160
1376,32,5632.7839999999997,24.995000000000001,176
1408,32,5856.616,19.649999999999999,144
1440,32,5904.2120000000004,9.6690000000000005,64
1472,32,5711.1670000000004,20.664999999999999,144
1504,32,5836.1350000000002,20.151,144
1536,32,5831.9319999999998,28.677,208
1568,32,5656.3360000000002,18.408000000000001,128
1600,32,5996.7749999999996,18.164999999999999,128
1632,32,5848.2910000000002,14.162000000000001,96
1664,32,5711.3829999999998,24.349,176
1696,32,6017.5150000000003,17.728999999999999,128
1728,32,5628.5510000000004,16.974,128
1760,32,5651.5219999999999,10.811,80
1792,32,5764.1220000000003,8.9969999999999999,64
1824,32,6018.6480000000001,16.126999999999999,112
1856,32,5931.9080000000004,24.824999999999999,176
1888,32,5730.3509999999997,21.888000000000002,160
1920,32,5901.0950000000003,18.228000000000002,128
1952,32,5891.1210000000001,25.655000000000001,176
1984,32,6023.3540000000003,13.634,96
2016,32,5874.1350000000002,11.996,80
2048,32,5875.2089999999998,15.880000000000001,112
2080,32,5723.8990000000003,11.487,80
2112,32,6053.299,21.957000000000001,160
2144,32,5642.1469999999999,10.893000000000001,80
2176,32,5830.2650000000003,21.109000000000002,144
2208,32,6090.4260000000004,19.891999999999999,144
2240,32,5828.4489999999996,18.57,128
2272,32,6015.7370000000001,20.718,144
2304,32,5738.5569999999998,13.895,96
2336,32,5921.8829999999998,6.9619999999999997,48
2368,32,5960.4179999999997,16.899999999999999,112
2400,32,5745.1170000000002,12.353,80
2432,32,5801.8339999999998,15.676,112
2464,32,5749.558,16.07,112
2496,32,5781.3580000000002,24.815000000000001,176
2528,32,6065.4610000000002,18.183,128
2560,32,5695.5379999999996,18.321000000000002,128
2592,32,5800.5010000000002,20.661000000000001,144
2624,32,5763.8500000000004,16.766999999999999,112
2656,32,5716.2219999999998,19.986999999999998,144
2688,32,5666.6350000000002,15.513,112
2720,32,5866.2299999999996,17.923999999999999,128
2752,32,5915.9560000000001,25.038,176
2784,32,5996.473,24.512,176
2816,32,5663.3459999999995,16.138999999999999,112
2848,32,5820.317,9.2349999999999994,64
2880,32,5531.0420000000004,13.368,96
2912,32,5937.1080000000002,18.765000000000001,128
2944,32,6141.6779999999999,12.894,96
2976,32,5658.2560000000003,18.155000000000001,128
3008,32,5738.0200000000004,15.425000000000001,112
3040,32,5919.8950000000004,18.518000000000001,128
3072,32,5992.433,24.283999999999999,176
3104,32,5896.0200000000004,15.114000000000001,96
3136,32,5988.2550000000001,15.260999999999999,112
3168,32,6013.9200000000001,26.010000000000002,176
3200,32,5637.6469999999999,19.141999999999999,128
3232,32,5989.165,9.7889999999999997,64
3264,32,5858.7060000000001,17.721,128
3296,32,5953.4200000000001,18.591000000000001,128
3328,32,5951.3770000000004,15.535,112
3360,32,5709.3549999999996,18.559999999999999,128
3392,32,5673.0280000000002,13.555,96
3424,32,5795.6610000000001,13.335000000000001,96
3456,32,6055.0739999999996,13.795999999999999,96
3488,32,5635.9849999999997,14.029,96
3520,32,5964.0479999999998,16.329000000000001,112
3552,32,5677.5010000000002,17.288,128
3584,32,6050.7659999999996,19.571999999999999,144
3616,32,5824.8370000000004,22.75,160
3648,32,5764.8860000000004,20.222000000000001,144
3680,32,5846.7960000000003,19.579000000000001,144
3712,32,5772.2200000000003,22.338999999999999,160
3744,32,5987.9290000000001,15.252000000000001,112
3776,32,5746.3500000000004,16.032,112
3808,32,6053.7969999999996,22.797000000000001,160
3840,32,5583.9309999999996,19.876000000000001,128
3872,32,6074.9290000000001,15.625999999999999,112
3904,32,5723.1549999999997,24.050999999999998,176
3936,32,5775.777,14.170999999999999,96
3968,32,5817.8530000000001,13.255000000000001,96
4000,32,5898.4930000000004,20.677,144
4032,32,5619.7719999999999,11.281000000000001,80
4064,32,5637.607,13.994,96
4096,32,5850.3199999999997,13.305999999999999,96
4128,32,5546.6019999999999,15.617000000000001,112
4160,32,5953.5870000000004,23.081,160
4192,32,6013.4489999999996,31.713999999999999,224
4224,32,6074.6409999999996,7.0229999999999997,48
4256,32,5745.8360000000002,19.949999999999999,144
4288,32,5555.5959999999995,23.989000000000001,176
4320,32,5603.0559999999996,19.513999999999999,144
4352,32,5683.8270000000002,25.053999999999998,176
4384,32,5907.3990000000003,8.7520000000000007,64
4416,32,5780.0730000000003,6.6139999999999999,48
4448,32,5777.018,25.375,176
4480,32,5961.2240000000002,17.812000000000001,128
4512,32,5797.8000000000002,7.0759999999999996,48
4544,32,5862.8739999999998,29.657,224
4576,32,6122.1670000000004,13.532,96
4608,32,5852.8389999999999,22.059999999999999,160
4640,32,5892.3720000000003,13.473000000000001,96
4672,32,5730.2790000000005,28.888999999999999,208
4704,32,5851.3890000000001,13.486000000000001,96
4736,32,5785.1869999999999,17.983000000000001,128
4768,32,5948.018,21.992000000000001,144
4800,32,5655.2569999999996,15.569000000000001,112
4832,32,5844.9690000000001,22.225000000000001,160
4864,32,5970.0649999999996,12.029999999999999,80
4896,32,5975.8729999999996,20.015000000000001,144
4928,32,6009.8419999999996,16.501000000000001,112
4960,32,6018.3779999999997,16,112
4992,32,6017.0680000000002,11.712999999999999,80
5024,32,5826.826,11.265000000000001,80
5056,32,5707.9589999999998,13.467000000000001,96
5088,32,6046.3379999999997,16.442,112
5120,32,5658.777,20.088000000000001,144
5152,32,5866.0569999999998,20.206,144
5184,32,5831.7849999999999,10.083,64
5216,32,6218.1170000000002,22.393000000000001,160
5248,32,5953.5110000000004,21.001999999999999,144
5280,32,5782.201,13.721,96
5312,32,5987.0600000000004,23.25,160
5344,32,5938.8940000000002,23.337,176
5376,32,5731.7209999999995,22.289999999999999,160
5408,32,5753.335,12.065,80
5440,32,6082.9139999999998,18.449000000000002,128
5472,32,5964.1260000000002,17.556000000000001,128
5504,32,5995.6329999999998,15.773999999999999,112
5536,32,5720.8130000000001,26.210000000000001,176
5568,32,5574.9160000000002,22.606999999999999,160
5600,32,6777.2209999999995,25.861999999999998,192
5632,32,6268.6239999999998,6.7290000000000001,48
5664,32,6028.6840000000002,17.983000000000001,128
5696,32,5957.049,18.018000000000001,128
5728,32,5801.7380000000003,18.091000000000001,128
5760,32,5903.8100000000004,21.829999999999998,160
5792,32,6122.3419999999996,16.666,112
5824,32,6138.848,23.654,160
5856,32,5921.8010000000004,22.053000000000001,160
5888,32,5796.9009999999998,11.265000000000001,80
5920,32,5682.7190000000001,26.091999999999999,176
5952,32,5745.857,17.427,128
5984,32,5870.5379999999996,17.759,128
6016,32,5688.1400000000003,26.922999999999998,192
6048,32,5712.1899999999996,13.843,96
6080,32,5818.1559999999999,11.965,80
6112,32,5846.0320000000002,18.004999999999999,128
6144,32,6059.4309999999996,16.364000000000001,112
6176,32,6033.7650000000003,19.454999999999998,144
6208,32,6084.6040000000003,14.161,96
6240,32,5871.8310000000001,32.356999999999999,240
6272,32,5910.9260000000004,8.8559999999999999,64
6304,32,5830.5020000000004,13.75,96
6336,32,5959.2839999999997,15.941000000000001,112
6368,32,5449.4790000000003,22.579000000000001,160
6400,32,5569.9579999999996,17.167999999999999,128
6432,32,5780.7039999999997,15.128,112
6464,32,5766.9399999999996,17.041,128
6496,32,5993.6679999999997,15.972,112
6528,32,5728.2650000000003,17.84,128
6560,32,5941.25,7.0410000000000004,48
6592,32,5817.768,18.303999999999998,128
6624,32,5865.8519999999999,20.667999999999999,144
6656,32,5945.9219999999996,15.132,112
6688,32,5728.0590000000002,37.710999999999999,160
6720,32,5849.2219999999998,9.1349999999999998,64
6752,32,5822.5770000000002,23.253,160
6784,32,5908.8909999999996,36.609000000000002,272
6816,32,5887.8509999999997,29.196000000000002,208
6848,32,5687.3199999999997,17.765999999999998,128
6880,32,5914.1210000000001,11.880000000000001,80
6912,32,5932.9530000000004,15.984999999999999,112
6944,32,6006.7129999999997,14.34,96
6976,32,5890.5299999999997,19.687000000000001,144
7008,32,5615.0780000000004,11.217000000000001,80
7040,32,5684.576,17.123999999999999,128
7072,32,5880.3370000000004,16.399999999999999,112
7104,32,5901.0100000000002,13.375,96
7136,32,5687.5420000000004,13.874000000000001,96
7168,32,5754.0410000000002,24.565000000000001,176
7200,32,5692.085,15.457000000000001,112
7232,32,5637.1000000000004,18.283999999999999,128
7264,32,6228.4530000000004,13.233000000000001,96
7296,32,6053.0129999999999,19.315000000000001,128
7328,32,5847.7190000000001,20.425999999999998,144
7360,32,6021.3249999999998,22.936,160
7392,32,5848.5469999999996,15.816000000000001,112
7424,32,5820.0119999999997,13.696999999999999,96
7456,32,5854.1099999999997,19.631,144
7488,32,5849.1199999999999,19.302,144
7520,32,5779.183,16.34,112
7552,32,5722.4219999999996,16.067,112
7584,32,5899.8850000000002,26.398,192
7616,32,6021.5290000000005,21.331,144
7648,32,5932.3609999999999,20.587,144
7680,32,5704.5550000000003,16.663,112
7712,32,5852.1170000000002,18.748999999999999,128
7744,32,5614.732,12.288,80
7776,32,5958.8069999999998,16.654,112
7808,32,5707.5690000000004,27.23,192
7840,32,6061.8370000000004,16.559999999999999,112
7872,32,5609.3609999999999,24.114000000000001,160
7904,32,5686.3869999999997,23.321999999999999,160
7936,32,5726.7269999999999,15.975,112
7968,32,5958.9949999999999,15.772,112
8000,32,5805.2849999999999,34.530999999999999,240
8032,32,5971.8760000000002,27.609000000000002,192
8064,32,5803.7280000000001,21.706,160
8096,32,5780.9849999999997,9.1679999999999993,64
8128,32,5916.6909999999998,22.350999999999999,160
8160,32,5682.3429999999998,12.291,80
8192,32,5690.8389999999999,16.349,112
8224,32,5959.9560000000001,15.954000000000001,112
8256,32,5874.0569999999998,22.693999999999999,160
8288,32,5728.6639999999998,19.009,128
8320,32,5606.3869999999997,29.577000000000002,208
8352,32,5877.326,9.0280000000000005,64
8384,32,6041.9499999999998,14.627000000000001,96
8416,32,5928.9300000000003,13.577999999999999,96
8448,32,5715.768,29.925000000000001,192
8480,32,5656.9170000000004,22.667999999999999,160
8512,32,5842.2430000000004,18.603999999999999,128
8544,32,5972.9589999999998,16.247,112
8576,32,5782.0230000000001,18.547999999999998,128
8608,32,5843.5370000000003,28.728000000000002,208
8640,32,5718.2479999999996,11.077,80
8672,32,5872.0519999999997,18.800000000000001,128
8704,32,5758.6689999999999,18.981000000000002,128
8736,32,5745.8760000000002,18.074000000000002,128
8768,32,5807.5829999999996,17.504999999999999,128
8800,32,5847.8710000000001,17.984000000000002,128
8832,32,5728.3649999999998,9.1959999999999997,64
8864,32,5987.2190000000001,10.894,80
8896,32,5845.6040000000003,11.818,80
8928,32,5890.4719999999998,11.67,80
8960,32,5935.3620000000001,14.617000000000001,96
8992,32,5959.7910000000002,24.239000000000001,176
9024,32,5768.143,17.797000000000001,128
9056,32,5829.6999999999998,17.725000000000001,128
9088,32,5947.6800000000003,13.525,96
9120,32,5947.2539999999999,22.420000000000002,160
9152,32,5700.6909999999998,15.653,112
9184,32,5702.8209999999999,22.771000000000001,160
9216,32,5850.7340000000004,20.062000000000001,144
9248,32,5781.4790000000003,26.484000000000002,192
9280,32,5365.9579999999996,30.863,224
9312,32,5721.9570000000003,12.141999999999999,80
9344,32,5754.6369999999997,16.596,112
9376,32,5645.942,19.373000000000001,144
9408,32,5574.0129999999999,22.056000000000001,160
9440,32,5919.5640000000003,11.882,80
9472,32,6020.6880000000001,20.489999999999998,144
9504,32,5757.2359999999999,9.9559999999999995,64
9536,32,5740.1660000000002,24.048999999999999,160
9568,32,5656.4080000000004,16.603999999999999,112
9600,32,5703.0739999999996,15.379,112
9632,32,5830.402,21.309000000000001,144
9664,32,5763.3019999999997,18.777999999999999,128
9696,32,5586.0500000000002,21.132000000000001,144
9728,32,5852.0370000000003,16.178000000000001,112
9760,32,5754.5500000000002,25.045999999999999,176
9792,32,5882.0839999999998,18.187999999999999,128
9824,32,6106.8100000000004,19.375,128
9856,32,5816.4750000000004,23.094000000000001,160
9888,32,5549.9750000000004,27.087,192
9920,32,5847.9399999999996,14.561,96
9952,32,5905.893,12.250999999999999,80
9984,32,5983.1639999999998,17.105,112
10016,32,5830.165,13.923,96
10048,32,6061.0249999999996,13.233000000000001,96
10080,32,5704.826,23.106999999999999,160
10112,32,5885.1719999999996,4.3579999999999997,32
10144,32,5772.4380000000001,18.582000000000001,128
10176,32,6158.2470000000003,17.818999999999999,128
10208,32,6026.0839999999998,14.000999999999999,96
10240,32,5761.1319999999996,15.933999999999999,112
10272,32,5957.8609999999999,15.789,112
10304,32,5825.0410000000002,9.5389999999999997,64
10336,32,5811.6260000000002,25.056999999999999,176
10368,32,5754.3639999999996,18.158999999999999,128
10400,32,6063.7309999999998,28.492000000000001,208
10432,32,5478.366,20.332000000000001,144
10464,32,6133.1499999999996,14.241,96
10496,32,5906.9390000000003,30.088999999999999,224
10528,32,5956.4290000000001,20.337,144
10560,32,5843.4610000000002,16.689,128
10592,32,5840.616,19.907,144
10624,32,6018.2579999999998,20.908000000000001,160
10656,32,5773.0969999999998,15.638,112
10688,32,5907.6409999999996,13.645,96
10720,32,5809.9040000000005,13.843999999999999,96
10752,32,6025.4229999999998,19.84,144
10784,32,5802.1949999999997,12.619,96
10816,32,5793.0990000000002,13.242000000000001,96
10848,32,5911.5510000000004,11.253,80
10880,32,5953.0439999999999,20.809000000000001,144
10912,32,6071.2969999999996,18.071999999999999,128
10944,32,5852.7719999999999,11.877000000000001,80
10976,32,5646.1850000000004,20.260999999999999,144
11008,32,5755.0469999999996,20.402999999999999,144
11040,32,5768.0360000000001,21.946999999999999,160
11072,32,5798.9059999999999,15.448,112
11104,32,5902.4899999999998,18.055,128
11136,32,5723.5889999999999,18.451000000000001,128
11168,32,5689.6170000000002,25.056000000000001,176
11200,32,6101.8959999999997,13.308999999999999,96
11232,32,5943.5969999999998,6.6989999999999998,48
11264,32,5972.6530000000002,11.901,80
11296,32,5747.9369999999999,11.304,80
11328,32,5802.4189999999999,11.375,80
11360,32,5694.4709999999995,17.832000000000001,128
11392,32,5603.2820000000002,18.245999999999999,128
11424,32,5635.7520000000004,14.315,96
11456,32,5981.482,12.952999999999999,96
11488,32,5736.3850000000002,27.337,192
11520,32,5329.3779999999997,26.512,192
11552,32,5758.0460000000003,10.999000000000001,80
11584,32,5922.9899999999998,20.163,144
11616,32,6093.3819999999996,18.545000000000002,128
11648,32,5863.1109999999999,25.141999999999999,176
11680,32,5893.5469999999996,13.567,96
11712,32,5877.9889999999996,28.081,208
11744,32,5905.7839999999997,28.192,208
11776,32,5836.4650000000001,19.800000000000001,144
11808,32,5997.692,15.326000000000001,112
11840,32,5936.6350000000002,20.196999999999999,144
11872,32,5759.7569999999996,13.84,96
11904,32,5589.9219999999996,17.919,128
11936,32,5961.1580000000004,21.742999999999999,160
11968,32,5632.2780000000002,22.187000000000001,160
12000,32,6114.7389999999996,24.753,176
12032,32,5880.0450000000001,11.151999999999999,80
12064,32,5859.3270000000002,12.09,80
12096,32,5816.2640000000001,13.15,96
12128,32,5741.5450000000001,11.16,80
12160,32,5913.2439999999997,16.401,112
12192,32,5879.3239999999996,20.495999999999999,144
12224,32,5917.3429999999998,13.297000000000001,96
12256,32,5601.7759999999998,15.663,112
12288,32,5844.9849999999997,22.131,160
12320,32,5870.4440000000004,13.177,96
12352,32,5997.0039999999999,16.004999999999999,112
12384,32,5955.5200000000004,13.488,96
12416,32,5644.3029999999999,25.199000000000002,176
12448,32,5511.7529999999997,15.898,112
12480,32,5721.9679999999998,17.382000000000001,128
12512,32,5694.6360000000004,15.525,112
12544,32,5983.0230000000001,11.577,80
12576,32,5756.5460000000003,15.362,112
12608,32,5990.4380000000001,11.48,80
12640,32,5691.2250000000004,24.286999999999999,176
12672,32,5663.0780000000004,12.988,96
12704,32,5895.2420000000002,19.751999999999999,144
12736,32,5785.8519999999999,22.324999999999999,160
12768,32,5713.6869999999999,23.498000000000001,176
12800,32,5795.29,17.132000000000001,128
12832,32,5868.0870000000004,17.300000000000001,128
12864,32,5566.7330000000002,19.228999999999999,144
12896,32,5784.6549999999997,22.760999999999999,160
12928,32,5767.21,26.085999999999999,176
12960,32,6122.7659999999996,24.486000000000001,176
12992,32,5710.6700000000001,17.172999999999998,128
13024,32,5726.1999999999998,32.936999999999998,240
13056,32,5947.7349999999997,13.019,96
13088,32,5806.2790000000005,13.638,96
13120,32,5825.8549999999996,15.654999999999999,112
13152,32,5692.8729999999996,24.338999999999999,176
13184,32,5760.5900000000001,25.704999999999998,160
13216,32,5852.3469999999998,7.0339999999999998,48
13248,32,5818.4049999999997,18.274999999999999,128
13280,32,5963.1850000000004,15.606999999999999,112
13312,32,5772.6030000000001,25.175999999999998,176
13344,32,5692.8800000000001,27.123000000000001,192
13376,32,5629.6610000000001,19.335999999999999,128
13408,32,5751.5839999999998,26.681000000000001,192
13440,32,5750.3360000000002,38.313000000000002,272
13472,32,5889.741,9.7300000000000004,64
13504,32,6137.1760000000004,33.695,240
13536,32,5905.5749999999998,11.856999999999999,80
13568,32,5835.5870000000004,28.936,192
13600,32,5494.6930000000002,25.265999999999998,192
13632,32,5895.9449999999997,19.690000000000001,144
13664,32,5805.6769999999997,18.449000000000002,128
13696,32,5586.5020000000004,18.556000000000001,128
13728,32,5897.8379999999997,18.609999999999999,128
13760,32,5527.3639999999996,22.547000000000001,160
13792,32,5907.3580000000002,8.9299999999999997,64
13824,32,5967.4639999999999,12.025,80
13856,32,6058.1620000000003,31.469000000000001,144
13888,32,5758.7619999999997,13.308999999999999,96
13920,32,5788.4040000000005,20.463999999999999,144
13952,32,5854.2039999999997,11.723000000000001,80
13984,32,5757.5,16.321999999999999,112
14016,32,6044.558,18.800999999999998,128
14048,32,6070.0339999999997,22.763000000000002,160
14080,32,5714.8819999999996,11.183999999999999,80
14112,32,5800.2439999999997,13.704000000000001,96
14144,32,5897.8630000000003,12.624000000000001,96
14176,32,5590.2340000000004,20.344000000000001,144
14208,32,5750.3100000000004,10.986000000000001,80
14240,12,2258.2350000000001,9.141,64
