start_query,queries,total_batch_us,refine_and_final_us,exact_evals
0,32,5937.7860000000001,13.525,96
32,32,5869.0119999999997,13.531000000000001,96
64,32,5582.4930000000004,11.602,80
96,32,5796.0889999999999,15.835000000000001,112
128,32,5810.2179999999998,15.563000000000001,112
160,32,5865.6800000000003,13.568,96
192,32,6020.442,17.449999999999999,128
224,32,5693.5910000000003,11.715999999999999,80
256,32,5663.7160000000003,21.696999999999999,160
288,32,5521.9080000000004,30.023,224
320,32,5850.3680000000004,17.856999999999999,128
352,32,5661.6540000000005,15.704000000000001,112
384,32,5945.4099999999999,13.217000000000001,96
416,32,5956.683,17.306000000000001,128
448,32,5756.0349999999999,13.587999999999999,96
480,32,5913.3119999999999,19.824000000000002,144
512,32,5702.8360000000002,13.802,96
544,32,5956.5339999999997,14.007999999999999,96
576,32,5894.9870000000001,15.707000000000001,112
608,32,5627.4709999999995,15.272,112
640,32,5526.0439999999999,16.036000000000001,112
672,32,5657.4009999999998,24.631,176
704,32,5849.5410000000002,17.23,128
736,32,5905.0789999999997,13.93,96
768,32,5745.8500000000004,15.029999999999999,112
800,32,5823.9949999999999,8.8260000000000005,64
832,32,5908.5209999999997,15.813000000000001,112
864,32,5668.8599999999997,22.776,160
896,32,5955.3829999999998,13.949,96
928,32,5881.4399999999996,15.211,112
960,32,5841.5439999999999,35.246000000000002,256
992,32,6022.6139999999996,28.611000000000001,208
1024,32,5634.0240000000003,39.896000000000001,176
1056,32,5847.9669999999996,23.902999999999999,176
1088,32,5834.5559999999996,19.41,144
1120,32,6070.6700000000001,15.205,112
1152,32,5844.0730000000003,15.598000000000001,112
1184,32,5705.4340000000002,15.722,112
1216,32,5774.1549999999997,24.619,176
1248,32,5702.8509999999997,17.545999999999999,128
1280,32,5662.0619999999999,17.283000000000001,128
1312,32,6004.5609999999997,18.366,128
1344,32,5816.6999999999998,22.196999999999999,160
1376,32,5690.0860000000002,27.167999999999999,176
1408,32,5752.9570000000003,19.867999999999999,144
1440,32,5822.7290000000003,9.2249999999999996,64
1472,32,5761.3500000000004,19.773,144
1504,32,5798.2370000000001,21.143000000000001,144
1536,32,5817.4300000000003,28.088999999999999,208
1568,32,5474.3990000000003,17.672000000000001,128
1600,32,5950.6890000000003,17.140999999999998,128
1632,32,5928.6350000000002,13.670999999999999,96
1664,32,5909.8850000000002,23.640000000000001,176
1696,32,5883.7349999999997,17.207000000000001,128
1728,32,5772.0680000000002,18.635000000000002,128
1760,32,5575.2690000000002,12.022,80
1792,32,5598.0879999999997,8.5289999999999999,64
1824,32,5697.9669999999996,17.038,112
1856,32,5984.5410000000002,24.847000000000001,176
1888,32,5828.8100000000004,21.951000000000001,160
1920,32,6108.576,19.34,128
1952,32,5896.1689999999999,25.411999999999999,176
1984,32,5854.558,13.808,96
2016,32,6046.9930000000004,12.067,80
2048,32,5805.692,16.023,112
2080,32,5851.2960000000003,11.103999999999999,80
2112,32,5909.7780000000002,22.152999999999999,160
2144,32,5634.0129999999999,11.704000000000001,80
2176,32,5709.1970000000001,21.039999999999999,144
2208,32,6139.116,20.606999999999999,144
2240,32,5748.1279999999997,17.904,128
2272,32,6137.3450000000003,20.204000000000001,144
2304,32,5761.8540000000003,13.946,96
2336,32,5904.2889999999998,7.4589999999999996,48
2368,32,5766.2889999999998,16.068999999999999,112
2400,32,5843.7870000000003,11.380000000000001,80
2432,32,5883.5299999999997,16.565000000000001,112
2464,32,5750.2950000000001,15.488,112
2496,32,5781.1660000000002,26.038,176
2528,32,5886.2299999999996,17.908999999999999,128
2560,32,5643.3429999999998,18.943999999999999,128
2592,32,5896.2569999999996,21.523,144
2624,32,6071.2860000000001,16.603999999999999,112
2656,32,5798.9589999999998,20.145,144
2688,32,5818.5959999999995,16.303000000000001,112
2720,32,5803.9350000000004,18.279,128
2752,32,6075.7420000000002,25.564,176
2784,32,6124.9009999999998,25.134,176
2816,32,5785.0100000000002,16.411000000000001,112
2848,32,6082.4489999999996,9.4879999999999995,64
2880,32,5766.3699999999999,12.936999999999999,96
2912,32,5765.2539999999999,18.573,128
2944,32,6184.3829999999998,13.898999999999999,96
2976,32,5612.8540000000003,18.146000000000001,128
3008,32,5832.4459999999999,16.677,112
3040,32,6020.5900000000001,18.838000000000001,128
3072,32,5833.8389999999999,25.448,176
3104,32,5889.1670000000004,14.305999999999999,96
3136,32,5971.8620000000001,16.113,112
3168,32,5999.8109999999997,25.437000000000001,176
3200,32,5674.1120000000001,18.766999999999999,128
3232,32,5851.8509999999997,9.2089999999999996,64
3264,32,5684.3720000000003,18.245000000000001,128
3296,32,5920.7510000000002,18.911000000000001,128
3328,32,5907.9610000000002,15.981999999999999,112
3360,32,5689.3810000000003,19.286000000000001,128
3392,32,5671.018,12.843999999999999,96
3424,32,5875.3549999999996,13.460000000000001,96
3456,32,5880.3379999999997,13.25,96
3488,32,5826.1869999999999,13.927,96
3520,32,5821.018,16.268000000000001,112
3552,32,5637.6239999999998,16.881,128
3584,32,6173.1750000000002,22.276,144
3616,32,5944.2510000000002,22.225000000000001,160
3648,32,5766.5299999999997,21.288,144
3680,32,5858.0029999999997,20.818000000000001,144
3712,32,5834.2619999999997,22.829000000000001,160
3744,32,6000.9849999999997,16.619,112
3776,32,5751.4970000000003,16.071000000000002,112
3808,32,5911.4030000000002,24.047999999999998,160
3840,32,5684.3869999999997,19.087,128
3872,32,6006.8209999999999,15.446,112
3904,32,5819.7330000000002,25.898,176
3936,32,5741.5720000000001,13.842000000000001,96
3968,32,5825.9750000000004,13.863,96
4000,32,5779.3509999999997,21.125,144
4032,32,5775.0169999999998,11.022,80
4064,32,5582.451,14.412000000000001,96
4096,32,5885.5349999999999,13.787000000000001,96
4128,32,5774.509,16.513999999999999,112
4160,32,6028.2389999999996,22.138999999999999,160
4192,32,5967.5709999999999,33.191000000000003,224
4224,32,5878.9160000000002,7.718,48
4256,32,5752.9399999999996,20.858000000000001,144
4288,32,5544.0749999999998,25.027000000000001,176
4320,32,5605.4660000000003,19.347999999999999,144
4352,32,5543.4629999999997,24.324999999999999,176
4384,32,5910.8500000000004,9.8140000000000001,64
4416,32,5857.5900000000001,7.6280000000000001,48
4448,32,5842.3689999999997,25.545999999999999,176
4480,32,5837.9279999999999,18.760000000000002,128
4512,32,5997.5290000000005,6.6859999999999999,48
4544,32,5741.4930000000004,31.388000000000002,224
4576,32,6141.9520000000002,13.997,96
4608,32,5795.3950000000004,22.100999999999999,160
4640,32,5955.5200000000004,14.116,96
4672,32,5683.1360000000004,30.236999999999998,208
4704,32,5837.3639999999996,14.504,96
4736,32,5684.54,18.706,128
4768,32,5993.6000000000004,20.591999999999999,144
4800,32,5709.6750000000002,16.097000000000001,112
4832,32,5911.857,24.189,160
4864,32,5876.2629999999999,10.887,80
4896,32,5860.1859999999997,19.859999999999999,144
4928,32,6016.3190000000004,15.815,112
4960,32,5946.232,15.122999999999999,112
4992,32,6103.6279999999997,11.435,80
5024,32,5789.4170000000004,10.968,80
5056,32,5758.8800000000001,13.208,96
5088,32,5852.4229999999998,15.795,112
5120,32,5771.0839999999998,21.68,144
5152,32,5902.5429999999997,20.317,144
5184,32,5857.8429999999998,10.198,64
5216,32,5848.1260000000002,23.164000000000001,160
5248,32,5988.5280000000002,19.715,144
5280,32,5720.6530000000002,13.749000000000001,96
5312,32,5978.5370000000003,22.5,160
5344,32,5877.598,24.75,176
5376,32,5757.7470000000003,23.085999999999999,160
5408,32,5720.9040000000005,11.137,80
5440,32,5854.0029999999997,18.608000000000001,128
5472,32,5832.2799999999997,18.657,128
5504,32,6010.2280000000001,16.753,112
5536,32,5836.6080000000002,24.771999999999998,176
5568,32,5623.3230000000003,23.071999999999999,160
5600,32,5762.1890000000003,26.690000000000001,192
5632,32,5734.442,6.8399999999999999,48
5664,32,5697.7359999999999,19.067,128
5696,32,5727.8310000000001,18.300999999999998,128
5728,32,5691.2420000000002,18.266999999999999,128
5760,32,5776.4129999999996,22.998000000000001,160
5792,32,5829.2169999999996,15.879,112
5824,32,5949.6599999999999,22.951000000000001,160
5856,32,5845.5119999999997,22.471,160
5888,32,5834.4440000000004,12.209,80
5920,32,5746.3789999999999,24.831,176
5952,32,5754.6360000000004,18.303000000000001,128
5984,32,5714.2690000000002,18.286999999999999,128
6016,32,5671.8540000000003,27.061,192
6048,32,5792.8580000000002,13.956,96
6080,32,5692.5,11.675000000000001,80
6112,32,5906.1189999999997,18.391999999999999,128
6144,32,5838.1419999999998,15.715999999999999,112
6176,32,5825.5439999999999,20.050000000000001,144
6208,32,6144.6000000000004,13.965999999999999,96
6240,32,5943.3119999999999,34.552,240
6272,32,6003.7340000000004,9.3559999999999999,64
6304,32,5839.2470000000003,14.346,96
6336,32,5699.5550000000003,15.071999999999999,112
6368,32,5582.3010000000004,22.286000000000001,160
6400,32,5680.3559999999998,17.751000000000001,128
6432,32,5784.5810000000001,16.074000000000002,112
6464,32,5884.2150000000001,18.710000000000001,128
6496,32,5844.4660000000003,17.704000000000001,112
6528,32,5678.7449999999999,17.960999999999999,128
6560,32,5846.1509999999998,7.2939999999999996,48
6592,32,5921.1040000000003,18.123000000000001,128
6624,32,5874.0730000000003,21.106999999999999,144
6656,32,5887.6120000000001,16.443999999999999,112
6688,32,5585.1790000000001,22.474,160
6720,32,5629.7020000000002,8.7550000000000008,64
6752,32,5797.107,23.452000000000002,160
6784,32,5893.8890000000001,41.765999999999998,272
6816,32,5789.4939999999997,29.765999999999998,208
6848,32,5744.4399999999996,17.434000000000001,128
6880,32,5799.9930000000004,10.855,80
6912,32,5819.8829999999998,17.199000000000002,112
6944,32,5968.1570000000002,13.9,96
6976,32,5893.6599999999999,20.670000000000002,144
7008,32,5685.7479999999996,12.218,80
7040,32,5688.5129999999999,19.018999999999998,128
7072,32,5743.6210000000001,16.574000000000002,112
7104,32,5867.4880000000003,14.42,96
7136,32,5819.9549999999999,14.272,96
7168,32,5606.3819999999996,24.992999999999999,176
7200,32,5685.3680000000004,16.378,112
7232,32,5666.3959999999997,17.998000000000001,128
7264,32,5946.2370000000001,13.909000000000001,96
7296,32,5740.192,17.795000000000002,128
7328,32,6083.2070000000003,20.327000000000002,144
7360,32,6201.4859999999999,24.417999999999999,160
7392,32,5935.3270000000002,16.337,112
7424,32,5749.1369999999997,14.298,96
7456,32,5809.6970000000001,19.329000000000001,144
7488,32,5933.1840000000002,20.091000000000001,144
7520,32,5839.2060000000001,15.231999999999999,112
7552,32,5726.4579999999996,16.452999999999999,112
7584,32,6036.0450000000001,27.369,192
7616,32,5853.0129999999999,21.268999999999998,144
7648,32,5903.0900000000001,20.565999999999999,144
7680,32,5759.6189999999997,15.859999999999999,112
7712,32,5881.4160000000002,18.417000000000002,128
7744,32,5691.6279999999997,11.307,80
7776,32,5900.5519999999997,15.686999999999999,112
7808,32,5577.0950000000003,27.050999999999998,192
7840,32,6081.3010000000004,15.48,112
7872,32,5781.7830000000004,21.847999999999999,160
7904,32,5806.6469999999999,23.664000000000001,160
7936,32,5834.6700000000001,15.565,112
7968,32,5857.9040000000005,16.169,112
8000,32,5766.6350000000002,33.526000000000003,240
8032,32,5976.9340000000002,28.143999999999998,192
8064,32,5939.1750000000002,22.033999999999999,160
8096,32,5828.107,8.5069999999999997,64
8128,32,5934.875,22.635999999999999,160
8160,32,5542.2669999999998,11.890000000000001,80
8192,32,5652.4790000000003,15.992000000000001,112
8224,32,6058.9530000000004,16.515000000000001,112
8256,32,5921.6099999999997,22.576000000000001,160
8288,32,5794.8829999999998,18.933,128
8320,32,5651.2219999999998,29.596,208
8352,32,5744.9979999999996,9.077,64
8384,32,5907.5640000000003,13.773,96
8416,32,6063.5439999999999,13.359999999999999,96
8448,32,5834.6329999999998,27.696000000000002,192
8480,32,5684.683,22.029,160
8512,32,5791.7219999999998,18.280000000000001,128
8544,32,5878.6559999999999,15.872999999999999,112
8576,32,5791.7399999999998,18.809000000000001,128
8608,32,5965.9549999999999,28.329999999999998,208
8640,32,5858.3410000000003,11.170999999999999,80
8672,32,5820.6499999999996,19.352,128
8704,32,5654.4139999999998,18.093,128
8736,32,5630.6580000000004,34.633000000000003,128
8768,32,5849.1899999999996,18.510000000000002,128
8800,32,5872.9350000000004,18.209,128
8832,32,5798.576,8.9269999999999996,64
8864,32,6071.857,12.199,80
8896,32,5778.7479999999996,11.41,80
8928,32,5839.1210000000001,11.179,80
8960,32,5986.9979999999996,14.005000000000001,96
8992,32,5861.9560000000001,25.620000000000001,176
9024,32,5947.1909999999998,19.27,128
9056,32,5783.0299999999997,17.815999999999999,128
9088,32,5903.6000000000004,30.904,96
9120,32,6057.7629999999999,24.076000000000001,160
9152,32,5797.616,15.896000000000001,112
9184,32,5822.9300000000003,21.718,160
9216,32,5865.7049999999999,20.783999999999999,144
9248,32,5658.8630000000003,26.213000000000001,192
9280,32,5403.2299999999996,31.521999999999998,224
9312,32,5777.4979999999996,11.097,80
9344,32,5814.402,17.228000000000002,112
9376,32,5724.9250000000002,21.085000000000001,144
9408,32,5595.0820000000003,22.811,160
9440,32,5795.8559999999998,11.515000000000001,80
9472,32,5931.7169999999996,20.731999999999999,144
9504,32,5726.7669999999998,10.004,64
9536,32,5845.9970000000003,23.398,160
9568,32,5740.1899999999996,16.655000000000001,112
9600,32,5714.46,16.077000000000002,112
9632,32,5658.8519999999999,20.666,144
9664,32,5685.085,18.257999999999999,128
9696,32,5728.277,21.228000000000002,144
9728,32,5885.6210000000001,16.736000000000001,112
9760,32,5805.4369999999999,26.111999999999998,176
9792,32,5858.1450000000004,17.687999999999999,128
9824,32,5958.393,18.329999999999998,128
9856,32,5750.3860000000004,23.314,160
9888,32,5871.0389999999998,26.798999999999999,192
9920,32,6197.7860000000001,14.834,96
9952,32,6359.0619999999999,12.569000000000001,80
9984,32,6231.0569999999998,16.486000000000001,112
10016,32,6028.4979999999996,14.471,96
10048,32,6211.6639999999998,14.118,96
10080,32,5964.7380000000003,22.533999999999999,160
10112,32,6260.8890000000001,5.2119999999999997,32
10144,32,6135.527,18.332000000000001,128
10176,32,6068.75,18.541,128
10208,32,6191.2839999999997,14.064,96
10240,32,6043.7920000000004,16.812999999999999,112
10272,32,6235.6710000000003,16.161999999999999,112
10304,32,6040.634,8.9079999999999995,64
10336,32,5733.9979999999996,25.757000000000001,176
10368,32,5651.0600000000004,18.808,128
10400,32,6198.6509999999998,29.727,208
10432,32,5645.0119999999997,21.524999999999999,144
10464,32,6048.1049999999996,13.432,96
10496,32,5931.1009999999997,31.376000000000001,224
10528,32,5976.433,18.934000000000001,144
10560,32,5856.3549999999996,17.018999999999998,128
10592,32,5992.326,20.001000000000001,144
10624,32,6155.7600000000002,21.861000000000001,160
10656,32,5825.7470000000003,15.82,112
10688,32,5965.8490000000002,13.515000000000001,96
10720,32,5644.0349999999999,14.125999999999999,96
10752,32,6163.3789999999999,20.396000000000001,144
10784,32,5890.2520000000004,13.509,96
10816,32,5934.4040000000005,13.116,96
10848,32,6040.1909999999998,11.602,80
10880,32,5907.2510000000002,21.289999999999999,144
10912,32,5823.4380000000001,35.173000000000002,128
10944,32,5925.1289999999999,12.01,80
10976,32,5759.5919999999996,20.611999999999998,144
11008,32,5854.4629999999997,20.007999999999999,144
11040,32,5967.3549999999996,21.952999999999999,160
11072,32,5796.5280000000002,15.635999999999999,112
11104,32,6044.8130000000001,17.469999999999999,128
11136,32,5835.3249999999998,18.053999999999998,128
11168,32,5836.5870000000004,24.222999999999999,176
11200,32,5968.2969999999996,13.757999999999999,96
11232,32,5914.0100000000002,8.3040000000000003,48
11264,32,5703.0929999999998,10.577,80
11296,32,5921.2629999999999,12.398,80
11328,32,5930.9769999999999,11.164,80
11360,32,5770.5209999999997,18.504999999999999,128
11392,32,5712.973,18.207000000000001,128
11424,32,5536.6310000000003,13.711,96
11456,32,5822.9009999999998,13.694000000000001,96
11488,32,5934.9650000000001,27.311,192
11520,32,5545.9139999999998,26.934000000000001,192
11552,32,5983.6289999999999,11.021000000000001,80
11584,32,5898.6899999999996,20.370000000000001,144
11616,32,5996.5690000000004,18.350000000000001,128
11648,32,5880.1549999999997,25.187999999999999,176
11680,32,6045.9840000000004,13.965999999999999,96
11712,32,6013.317,28.359000000000002,208
11744,32,6041.4669999999996,27.728999999999999,208
11776,32,5852.5150000000003,19.327999999999999,144
11808,32,5927.2120000000004,15.965999999999999,112
11840,32,6147.2070000000003,20.760999999999999,144
11872,32,6039.1890000000003,13.42,96
11904,32,5798.7089999999998,17.614000000000001,128
11936,32,6051.4889999999996,23.853999999999999,160
11968,32,5900.5500000000002,22.196000000000002,160
12000,32,6127.7160000000003,25.228999999999999,176
12032,32,6037.4530000000004,11.565,80
12064,32,6044.3779999999997,10.895,80
12096,32,6070.5569999999998,14.382,96
12128,32,5805.8199999999997,11.218999999999999,80
12160,32,5824.5799999999999,15.433,112
12192,32,6016.4949999999999,20.831,144
12224,32,6204.54,13.478999999999999,96
12256,32,5698.8770000000004,15.983000000000001,112
12288,32,5783.8149999999996,22.260000000000002,160
12320,32,5876.2740000000003,13.25,96
12352,32,5966.5330000000004,16.062999999999999,112
12384,32,6099.8770000000004,13.715,96
12416,32,5807.1570000000002,24.933,176
12448,32,5525.2299999999996,16.152000000000001,112
12480,32,5741.0200000000004,19.315000000000001,128
12512,32,5800.6570000000002,15.861000000000001,112
12544,32,6016.4269999999997,12.044,80
12576,32,5987.1279999999997,16.018999999999998,112
12608,32,6062.8969999999999,13.513,80
12640,32,5669.2879999999996,24.425999999999998,176
12672,32,5727.8599999999997,13.250999999999999,96
12704,32,5828.6459999999997,19.292000000000002,144
12736,32,5816.9279999999999,37.753999999999998,160
12768,32,5956.2349999999997,27.622,176
12800,32,5840.1940000000004,18.405000000000001,128
12832,32,5914.0209999999997,18.004999999999999,128
12864,32,5609.9970000000003,19.617999999999999,144
12896,32,5843.9489999999996,22.274000000000001,160
12928,32,6005.3069999999998,25.853000000000002,176
12960,32,6236.2550000000001,24.510999999999999,176
12992,32,5777.152,18.015999999999998,128
13024,32,5733.991,34.003999999999998,240
13056,32,6024.3630000000003,15.186,96
13088,32,5817.8760000000002,13.708,96
13120,32,6047.9809999999998,15.390000000000001,112
13152,32,5742.576,24.841999999999999,176
13184,32,5801.8739999999998,23.199999999999999,160
13216,32,5889.6409999999996,6.7439999999999998,48
13248,32,5827.4530000000004,17.513000000000002,128
13280,32,6031.9560000000001,16.504000000000001,112
13312,32,5994.3050000000003,25.527999999999999,176
13344,32,5744.0829999999996,27.050000000000001,192
13376,32,5691.2640000000001,18.521000000000001,128
13408,32,5756.7799999999997,25.556000000000001,192
13440,32,5541.6170000000002,37.508000000000003,272
13472,32,6140.0529999999999,9.7289999999999992,64
13504,32,5943.2359999999999,32.950000000000003,240
13536,32,5769.4679999999998,11.564,80
13568,32,5806.3230000000003,25.963000000000001,192
13600,32,5525.1120000000001,26.297000000000001,192
13632,32,6077.5209999999997,20.588999999999999,144
13664,32,5992.7700000000004,28.736999999999998,128
13696,32,5625.1790000000001,18.065999999999999,128
13728,32,5811.2910000000002,18.367000000000001,128
13760,32,5516.9560000000001,21.295999999999999,160
13792,32,6048.1970000000001,9.6159999999999997,64
13824,32,6089.1940000000004,11.964,80
13856,32,6167.4629999999997,20.073,144
13888,32,5884.3900000000003,13.943,96
13920,32,5795.0100000000002,20.129999999999999,144
13952,32,6007.9769999999999,11.85,80
13984,32,5694.9700000000003,15.138,112
14016,32,6229.0219999999999,17.666,128
14048,32,6024.6049999999996,23.079999999999998,160
14080,32,5864.3850000000002,10.616,80
14112,32,5820.1710000000003,13.675000000000001,96
14144,32,6060.6899999999996,13.545,96
14176,32,5675.3670000000002,19.768999999999998,144
14208,32,5836.5439999999999,11.081,80
14240,12,2284.8330000000001,9.3350000000000009,64
