start_query,queries,total_batch_us,refine_and_final_us,exact_evals
0,32,5901.1940000000004,13.5,96
32,32,5729.5739999999996,13.353999999999999,96
64,32,5582.1729999999998,11.669,80
96,32,5910.692,16.212,112
128,32,5828.8519999999999,15.505000000000001,112
160,32,5872.634,14.301,96
192,32,5792.3270000000002,17.867000000000001,128
224,32,5596.174,11.298999999999999,80
256,32,5631.7299999999996,21.896999999999998,160
288,32,5672.9549999999999,31.393000000000001,224
320,32,5904.0010000000002,17.754000000000001,128
352,32,5665.8919999999998,15.205,112
384,32,5747.5600000000004,13.096,96
416,32,5871.5839999999998,17.629999999999999,128
448,32,5858.7439999999997,13.099,96
480,32,5882.7049999999999,19.056999999999999,144
512,32,5673.8450000000003,13.878,96
544,32,5855.7380000000003,13.945,96
576,32,5801.8469999999998,15.146000000000001,112
608,32,5623.9769999999999,15.391,112
640,32,5606.7709999999997,15.271000000000001,112
672,32,5791.2179999999998,24.053000000000001,176
704,32,5921.0469999999996,17.332000000000001,128
736,32,5852.7039999999997,13.131,96
768,32,5674.4309999999996,15.6,112
800,32,5740.3879999999999,9.3699999999999992,64
832,32,5998.9690000000001,16.181000000000001,112
864,32,5653.0060000000003,21.187000000000001,160
896,32,5838.2719999999999,13.23,96
928,32,5711.8969999999999,16.016999999999999,112
960,32,5873.5140000000001,35.786000000000001,256
992,32,5900.8760000000002,28.635000000000002,208
1024,32,5741.6260000000002,24.184000000000001,176
1056,32,5769.6350000000002,24.236999999999998,176
1088,32,6013.9859999999999,20.356000000000002,144
1120,32,6074.9549999999999,15.119999999999999,112
1152,32,5838.6549999999997,16.027999999999999,112
1184,32,5667.5640000000003,15.103999999999999,112
1216,32,5814.9250000000002,23.460000000000001,176
1248,32,5949.2870000000003,17.404,128
1280,32,5599.2150000000001,16.492999999999999,128
1312,32,5862.3180000000002,17.861000000000001,128
1344,32,5717.924,23.797999999999998,160
1376,32,5878.1189999999997,22.779,176
1408,32,5831.3530000000001,19.620999999999999,144
1440,32,5804.5479999999998,9.6069999999999993,64
1472,32,5600.2730000000001,19.931999999999999,144
1504,32,5793.1139999999996,19.513000000000002,144
1536,32,5875.8469999999998,28.198,208
1568,32,5653.0959999999995,17.867999999999999,128
1600,32,5798.433,17.864000000000001,128
1632,32,5718.2820000000002,12.861000000000001,96
1664,32,5683.4350000000004,24.010999999999999,176
1696,32,5926.9830000000002,17.347000000000001,128
1728,32,5637.2749999999996,17.318000000000001,128
1760,32,5866.6189999999997,11.367000000000001,80
1792,32,5661.018,8.4290000000000003,64
1824,32,5726.5540000000001,16.260000000000002,112
1856,32,5759.6880000000001,23.916,176
1888,32,5682.8810000000003,21.620000000000001,160
1920,32,5934.085,17.699000000000002,128
1952,32,5966.4499999999998,24.863,176
1984,32,5901.3609999999999,13.638999999999999,96
2016,32,5771.4960000000001,11.569000000000001,80
2048,32,5854.6639999999998,15.99,112
2080,32,5713.6170000000002,11.214,80
2112,32,6098.8440000000001,22.646999999999998,160
2144,32,5922.8100000000004,11.468,80
2176,32,5793.9539999999997,20.881,144
2208,32,6019.9939999999997,20.422000000000001,144
2240,32,5697.3540000000003,18.488,128
2272,32,6036.2309999999998,20.593,144
2304,32,5933.8620000000001,13.81,96
2336,32,6116.0519999999997,6.7859999999999996,48
2368,32,5888.9530000000004,15.984999999999999,112
2400,32,5683.0249999999996,11.81,80
2432,32,5795.2349999999997,16.77,112
2464,32,5726.2610000000004,16.43,112
2496,32,5994.7969999999996,25.077999999999999,176
2528,32,5956.3980000000001,18.596,128
2560,32,5607.2150000000001,17.797000000000001,128
2592,32,5754.6440000000002,20.600999999999999,144
2624,32,5733,16.038,112
2656,32,5687.3559999999998,20.076000000000001,144
2688,32,5638.9880000000003,15.081,112
2720,32,5791.241,17.829999999999998,128
2752,32,5907.5349999999999,25.463000000000001,176
2784,32,5971.8559999999998,25.559000000000001,176
2816,32,5557.3800000000001,15.417999999999999,112
2848,32,5939.152,9.7690000000000001,64
2880,32,5608.6540000000005,13.851000000000001,96
2912,32,6000.3580000000002,19.166,128
2944,32,6016.4250000000002,13.814,96
2976,32,5612.1599999999999,18.196999999999999,128
3008,32,5693.9210000000003,16.024999999999999,112
3040,32,6059.0860000000002,18.873999999999999,128
3072,32,5954.7070000000003,25.292000000000002,176
3104,32,5785.2709999999997,13.720000000000001,96
3136,32,5961.741,16.003,112
3168,32,5908.5190000000002,24.579999999999998,176
3200,32,5772.3530000000001,18.199999999999999,128
3232,32,5992.0900000000001,9.2940000000000005,64
3264,32,5788.4530000000004,17.831,128
3296,32,5882.8829999999998,19.059000000000001,128
3328,32,6057.4549999999999,15.948,112
3360,32,5689.1940000000004,18.247,128
3392,32,5821.5230000000001,13.842000000000001,96
3424,32,5796.6080000000002,14.465,96
3456,32,5924.21,13.603999999999999,96
3488,32,5699.0659999999998,13.351000000000001,96
3520,32,5831.0720000000001,15.944000000000001,112
3552,32,5645.0990000000002,18.591000000000001,128
3584,32,6235.9250000000002,20.814,144
3616,32,5867.4080000000004,22.986999999999998,160
3648,32,5582.7839999999997,20.428000000000001,144
3680,32,5704.4809999999998,21.623999999999999,144
3712,32,5695.2209999999995,22.373000000000001,160
3744,32,6043.8739999999998,18.545000000000002,112
3776,32,5801.0230000000001,16.109000000000002,112
3808,32,5972.0309999999999,22.933,160
3840,32,5617.2969999999996,19.488,128
3872,32,5863.9979999999996,16.321000000000002,112
3904,32,5741.0460000000003,27.707000000000001,176
3936,32,5842.1700000000001,14.372,96
3968,32,5856.1589999999997,14.079000000000001,96
4000,32,5745.7669999999998,20.539000000000001,144
4032,32,5567.4040000000005,11.348000000000001,80
4064,32,5543.6610000000001,13.715999999999999,96
4096,32,5861.6599999999999,14.146000000000001,96
4128,32,5735.1260000000002,16.363,112
4160,32,5888.2129999999997,40.293999999999997,160
4192,32,5982.0590000000002,31.449000000000002,224
4224,32,5805.1239999999998,7.5650000000000004,48
4256,32,5842.491,21.515000000000001,144
4288,32,5702.4960000000001,24.390000000000001,176
4320,32,5852.2809999999999,19.382999999999999,144
4352,32,5664.4539999999997,25.898,176
4384,32,5753.0010000000002,8.9320000000000004,64
4416,32,5676.7209999999995,7.2649999999999997,48
4448,32,5837.7650000000003,25.608000000000001,176
4480,32,5920.3140000000003,18.811,128
4512,32,5851.7160000000003,7.181,48
4544,32,5732.9129999999996,31.939,224
4576,32,5948.0690000000004,13.861000000000001,96
4608,32,5744.5050000000001,23.582000000000001,160
4640,32,5860.5600000000004,14.332000000000001,96
4672,32,5901.4560000000001,29.975999999999999,208
4704,32,5857.1189999999997,16.940000000000001,96
4736,32,5707.8620000000001,18.611999999999998,128
4768,32,5789.3860000000004,20.908999999999999,144
