start_query,queries,total_batch_us,refine_and_final_us,exact_evals
0,32,5745.6040000000003,13.778,96
32,32,5949.1670000000004,14.406000000000001,96
64,32,5571.1130000000003,11.898999999999999,80
96,32,5940.9780000000001,16.465,112
128,32,6106.7269999999999,16.440999999999999,112
160,32,6013.0950000000003,13.871,96
192,32,5912.8249999999998,17.896999999999998,128
224,32,5801.1289999999999,11.641,80
256,32,5851.6760000000004,22.568000000000001,160
288,32,5593.5860000000002,30.117000000000001,224
320,32,5815.8999999999996,18.405999999999999,128
352,32,5701.0879999999997,15.68,112
384,32,5779.7449999999999,12.474,96
416,32,6133.1580000000004,18.818999999999999,128
448,32,5891.6220000000003,13.345000000000001,96
480,32,5880.9430000000002,19.344000000000001,144
512,32,5616.107,14.108000000000001,96
544,32,5951.4279999999999,13.893000000000001,96
576,32,5982.1859999999997,15.710000000000001,112
608,32,5731.2169999999996,15.332000000000001,112
640,32,5658.8980000000001,16.024999999999999,112
672,32,5631.3469999999998,24.087,176
704,32,5869.348,17.939,128
736,32,5835.6149999999998,13.488,96
768,32,5934.6199999999999,14.877000000000001,112
800,32,5921.5119999999997,9.4450000000000003,64
832,32,5987.7749999999996,15.93,112
864,32,5625.0709999999999,21.776,160
896,32,5876.2650000000003,13.279999999999999,96
928,32,5861.8860000000004,16.809999999999999,112
960,32,5990.2129999999997,34.841999999999999,256
992,32,6073.4679999999998,28.957000000000001,208
1024,32,5545.7960000000003,23.988,176
1056,32,5676.2950000000001,24.398,176
1088,32,5736.9359999999997,19.852,144
1120,32,6042.9459999999999,15.224,112
1152,32,5752.3549999999996,15.486000000000001,112
1184,32,5635.6469999999999,15.728999999999999,112
1216,32,5769.4040000000005,26.088000000000001,176
1248,32,5793.2799999999997,17.739000000000001,128
1280,32,5541.8810000000003,17.658000000000001,128
1312,32,6008.5940000000001,17.675999999999998,128
1344,32,5771.2780000000002,22.039000000000001,160
1376,32,5722.7510000000002,24.504000000000001,176
1408,32,5759.2709999999997,18.492000000000001,144
1440,32,5744.3710000000001,9.2439999999999998,64
1472,32,5666.7839999999997,23.012,144
1504,32,5952.4520000000002,20.477,144
1536,32,5730.4489999999996,28.966999999999999,208
1568,32,5593.5290000000005,18.576000000000001,128
1600,32,5879.1350000000002,17.047999999999998,128
1632,32,5635.7349999999997,13.766999999999999,96
1664,32,5682.9430000000002,23.484000000000002,176
1696,32,6067.1390000000001,18.167000000000002,128
1728,32,5710.0450000000001,17.614999999999998,128
1760,32,5591.1260000000002,10.849,80
1792,32,5564.2700000000004,8.8049999999999997,64
1824,32,5662.0929999999998,15.006,112
1856,32,5971.4279999999999,25.646000000000001,176
1888,32,5731.1260000000002,22.071000000000002,160
1920,32,6003.7569999999996,17.495999999999999,128
1952,32,5948.732,25.082999999999998,176
1984,32,6051.4440000000004,13.333,96
2016,32,5902.5349999999999,12.084,80
2048,32,5920.4210000000003,15.773999999999999,112
2080,32,5796.2659999999996,11.456,80
2112,32,5974.1719999999996,21.986999999999998,160
2144,32,5671.71,11.818,80
2176,32,5712.2709999999997,20.170999999999999,144
2208,32,6007.3980000000001,21.300999999999998,144
