start_query,queries,total_batch_us,refine_and_final_us,exact_evals
0,32,5837.1480000000001,21.001999999999999,96
32,32,5693.4340000000002,18.114999999999998,96
64,32,5542.4769999999999,13.625,80
96,32,5724.6880000000001,18.327000000000002,112
128,32,5788.8270000000002,18.956,112
160,32,5977.6319999999996,16.634,96
192,32,5787.4459999999999,20.710000000000001,128
224,32,5764.1670000000004,13.785,80
256,32,5597.4089999999997,25.905000000000001,160
288,32,5532.2860000000001,33.906999999999996,224
320,32,5810.2709999999997,20.489999999999998,128
352,32,5783.5460000000003,17.690000000000001,112
384,32,5861.8739999999998,15.076000000000001,96
416,32,6008.3010000000004,20.632000000000001,128
448,32,5710.6620000000003,14.673999999999999,96
480,32,5872.9560000000001,23.013999999999999,144
512,32,5641.1549999999997,15.416,96
544,32,6140.7690000000002,16.234999999999999,96
576,32,6024.1019999999999,17.626000000000001,112
608,32,5858.3699999999999,17.904,112
640,32,5711.2479999999996,21.021999999999998,112
672,32,5714.0159999999996,29.972999999999999,176
704,32,6114.6710000000003,21.518000000000001,128
736,32,6023.6959999999999,16.994,96
768,32,5768.5020000000004,18.395,112
800,32,5783.7929999999997,10.792,64
832,32,5917.5110000000004,18.552,112
864,32,5579.6180000000004,26.602,160
896,32,5950.308,16.474,96
928,32,5758.8180000000002,18.902000000000001,112
960,32,5903.9769999999999,40.698999999999998,256
992,32,5967.1959999999999,32.417000000000002,208
1024,32,5627.1930000000002,39.881999999999998,176
1056,32,5957.9889999999996,28.483000000000001,176
1088,32,5954.1660000000002,22.756,144
1120,32,5937.4210000000003,18.262,112
1152,32,5846.5950000000003,18.350999999999999,112
1184,32,5639.1289999999999,18.526,112
1216,32,5727.7579999999998,28.344999999999999,176
1248,32,5810.0140000000001,22.949999999999999,128
1280,32,5778.1289999999999,20.826000000000001,128
1312,32,6206.9480000000003,20.48,128
1344,32,5971.6270000000004,26.381,160
1376,32,5733.915,27.713999999999999,176
1408,32,5820.5789999999997,23.111999999999998,144
1440,32,5840.7049999999999,12.055999999999999,64
1472,32,5648.2179999999998,23.988,144
1504,32,5842.8580000000002,24.088000000000001,144
1536,32,5839.3620000000001,32.213999999999999,208
