query_id,recall_exact,recall_pq,recall_candidate_oracle,recall_all16,recall_exact_oracle,delta_exact_control,total_loss,discovery_loss,ranking_loss,exact_l0_count,pq_l0_count,coverage_exact,coverage_pq,top16_boundary_tie
39,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1156,1060,1,1,0
40,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,725,698,1,1,0
41,0.90000000000000002,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.099999999999999978,0,0.099999999999999978,1447,1426,0.90000000000000002,0.90000000000000002,0
42,1,1,1,1,1,0,0,0,0,368,368,1,1,0
43,1,0.80000000000000004,0.90000000000000002,0.90000000000000002,1,0,0.19999999999999996,0.099999999999999978,0.099999999999999978,1267,1322,1,0.90000000000000002,0
44,0.80000000000000004,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.80000000000000004,0,0.10000000000000009,0.10000000000000009,0,1057,923,0.80000000000000004,0.69999999999999996,0
45,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1183,1074,1,1,0
46,1,0.69999999999999996,1,0.90000000000000002,1,0,0.30000000000000004,0,0.30000000000000004,1627,1388,1,1,0
47,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1202,1284,1,1,0
48,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1036,999,1,1,0
49,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,640,633,1,1,0
50,1,0.80000000000000004,1,0.90000000000000002,1,0,0.19999999999999996,0,0.19999999999999996,1567,1611,1,1,0
51,1,1,1,1,1,0,0,0,0,1041,1047,1,1,0
52,0.59999999999999998,0.5,0.59999999999999998,0.59999999999999998,0.59999999999999998,0,0.099999999999999978,0,0.099999999999999978,1284,1327,0.59999999999999998,0.59999999999999998,0
53,1,1,1,1,1,0,0,0,0,942,1199,1,1,0
54,1,1,1,1,1,0,0,0,0,1113,1079,1,1,0
55,0.80000000000000004,0.80000000000000004,0.80000000000000004,0.80000000000000004,0.80000000000000004,0,0,0,0,1152,1128,0.80000000000000004,0.80000000000000004,0
56,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,945,959,1,1,0
57,0.80000000000000004,0.69999999999999996,0.80000000000000004,0.80000000000000004,0.80000000000000004,0,0.10000000000000009,0,0.10000000000000009,1517,1534,0.80000000000000004,0.80000000000000004,0
58,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,552,535,1,1,0
59,0.90000000000000002,0.69999999999999996,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.20000000000000007,0,0.20000000000000007,1146,1235,0.90000000000000002,0.90000000000000002,0
60,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1456,1407,1,1,0
61,0.69999999999999996,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.69999999999999996,0,-0.10000000000000009,-0.20000000000000007,0.099999999999999978,1175,1193,0.69999999999999996,0.90000000000000002,0
62,0.90000000000000002,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.099999999999999978,0,0.099999999999999978,1301,1184,0.90000000000000002,0.90000000000000002,0
63,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0,0,0,1234,1214,0.90000000000000002,0.90000000000000002,0
64,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,997,1025,1,1,0
65,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1180,1163,1,1,0
66,0.90000000000000002,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.099999999999999978,0,0.099999999999999978,879,878,0.90000000000000002,0.90000000000000002,0
67,1,0.80000000000000004,1,0.90000000000000002,1,0,0.19999999999999996,0,0.19999999999999996,1339,1395,1,1,0
68,1,1,1,1,1,0,0,0,0,1025,1031,1,1,0
69,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1242,1238,1,1,0
70,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1235,1791,1,1,0
71,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,933,915,1,1,0
72,1,1,1,1,1,0,0,0,0,449,443,1,1,0
73,0.90000000000000002,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.90000000000000002,0,0.20000000000000007,0.20000000000000007,0,1036,965,0.90000000000000002,0.69999999999999996,0
74,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1463,1347,1,1,0
75,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1241,1311,1,1,0
76,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1261,1095,1,1,0
77,1,1,1,1,1,0,0,0,0,721,713,1,1,0
78,1,1,1,1,1,0,0,0,0,1066,1079,1,1,0
79,0.90000000000000002,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.099999999999999978,0,0.099999999999999978,952,975,0.90000000000000002,0.90000000000000002,0
80,1,1,1,1,1,0,0,0,0,903,918,1,1,0
81,1,1,1,1,1,0,0,0,0,1223,1233,1,1,0
82,1,1,1,1,1,0,0,0,0,736,866,1,1,0
83,0.80000000000000004,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.80000000000000004,0,0,-0.099999999999999978,0.099999999999999978,1193,1422,0.80000000000000004,0.90000000000000002,0
84,1,1,1,1,1,0,0,0,0,953,993,1,1,0
85,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,1255,1435,1,1,0
86,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1085,1127,1,1,0
87,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1181,1197,1,1,0
88,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,1175,1187,1,1,0
89,0.90000000000000002,0.90000000000000002,1,1,0.90000000000000002,0,0,-0.099999999999999978,0.099999999999999978,1342,1373,0.90000000000000002,1,0
90,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1116,1104,1,1,0
91,1,1,1,1,1,0,0,0,0,896,919,1,1,0
92,1,0,0,0,1,0,1,1,0,1704,1307,1,0,0
93,1,0.90000000000000002,1,0.90000000000000002,1,0,0.099999999999999978,0,0.099999999999999978,1157,1108,1,1,0
94,0.59999999999999998,0.59999999999999998,0.59999999999999998,0.59999999999999998,0.59999999999999998,0,0,0,0,1102,1109,0.59999999999999998,0.59999999999999998,0
95,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1220,1225,1,1,0
96,1,1,1,1,1,0,0,0,0,839,853,1,1,0
97,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0,0,0,1078,1077,0.90000000000000002,0.90000000000000002,0
98,1,1,1,1,1,0,0,0,0,1358,1370,1,1,0
99,0.90000000000000002,0.69999999999999996,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.20000000000000007,0,0.20000000000000007,1390,1394,0.90000000000000002,0.90000000000000002,0
100,0.90000000000000002,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.099999999999999978,0,0.099999999999999978,1107,1110,0.90000000000000002,0.90000000000000002,0
101,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0,0,0,1273,1326,0.90000000000000002,0.90000000000000002,0
102,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.69999999999999996,0,0,0,0,1564,1319,0.69999999999999996,0.69999999999999996,0
103,0.90000000000000002,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.099999999999999978,0,0.099999999999999978,1494,1527,0.90000000000000002,0.90000000000000002,0
104,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0,0,0,915,1033,0.90000000000000002,0.90000000000000002,0
105,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0,0,0,0,1475,1554,0.20000000000000001,0.20000000000000001,0
106,1,1,1,1,1,0,0,0,0,1252,1193,1,1,0
107,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0,0,0,1042,1072,0.90000000000000002,0.90000000000000002,0
108,1,1,1,1,1,0,0,0,0,427,417,1,1,0
109,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1279,1265,1,1,0
110,1,1,1,1,1,0,0,0,0,1485,1483,1,1,0
111,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,765,755,1,1,0
112,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1446,1560,0.5,0.5,0
113,0.90000000000000002,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.099999999999999978,0,0.099999999999999978,957,992,0.90000000000000002,0.90000000000000002,0
114,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,906,925,1,1,0
115,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,1331,1348,1,1,0
116,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0,0,0,1515,1310,0.90000000000000002,0.90000000000000002,0
117,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0,0,0,2053,1479,0.90000000000000002,0.90000000000000002,0
118,1,1,1,1,1,0,0,0,0,1028,1059,1,1,0
119,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,979,939,1,1,0
120,1,1,1,1,1,0,0,0,0,1076,1090,1,1,0
121,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,985,986,1,1,0
122,1,0.69999999999999996,0.80000000000000004,0.80000000000000004,1,0,0.30000000000000004,0.19999999999999996,0.10000000000000009,1450,1217,1,0.80000000000000004,0
123,1,1,1,1,1,0,0,0,0,750,828,1,1,0
124,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1471,1281,1,1,0
125,1,1,1,1,1,0,0,0,0,405,408,1,1,0
126,1,1,1,1,1,0,0,0,0,1037,1059,1,1,0
127,1,1,1,1,1,0,0,0,0,1051,912,1,1,0
128,0.80000000000000004,0.69999999999999996,0.80000000000000004,0.80000000000000004,0.80000000000000004,0,0.10000000000000009,0,0.10000000000000009,1545,1442,0.80000000000000004,0.80000000000000004,0
129,1,1,1,1,1,0,0,0,0,1112,1090,1,1,0
130,1,0.80000000000000004,1,0.90000000000000002,1,0,0.19999999999999996,0,0.19999999999999996,410,407,1,1,0
131,1,1,1,1,1,0,0,0,0,953,955,1,1,0
132,1,1,1,1,1,0,0,0,0,685,667,1,1,0
133,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,836,842,1,1,0
134,1,1,1,1,1,0,0,0,0,1129,940,1,1,0
135,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,1459,1376,1,1,0
136,0.80000000000000004,0.69999999999999996,0.80000000000000004,0.80000000000000004,0.80000000000000004,0,0.10000000000000009,0,0.10000000000000009,986,947,0.80000000000000004,0.80000000000000004,0
137,1,1,1,1,1,0,0,0,0,998,1057,1,1,0
138,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,1038,780,1,1,0
139,0.40000000000000002,0.40000000000000002,0.40000000000000002,0.40000000000000002,0.40000000000000002,0,0,0,0,1282,1316,0.40000000000000002,0.40000000000000002,0
140,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,724,734,1,1,0
141,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,1486,1304,1,1,0
142,1,1,1,1,1,0,0,0,0,872,925,1,1,0
143,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,946,942,1,1,0
144,0.90000000000000002,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.099999999999999978,0,0.099999999999999978,1856,1601,0.90000000000000002,0.90000000000000002,0
145,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1287,1236,1,1,0
146,1,1,1,1,1,0,0,0,0,1273,1255,1,1,0
147,0.90000000000000002,1,1,1,0.90000000000000002,0,-0.099999999999999978,-0.099999999999999978,0,1091,1140,0.90000000000000002,1,0
148,1,1,1,1,1,0,0,0,0,881,927,1,1,0
149,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1348,1104,1,1,0
150,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0,0,0,909,912,0.90000000000000002,0.90000000000000002,0
151,0.90000000000000002,0.69999999999999996,0.80000000000000004,0.80000000000000004,0.90000000000000002,0,0.20000000000000007,0.099999999999999978,0.10000000000000009,1466,1475,0.90000000000000002,0.80000000000000004,0
152,0.80000000000000004,0.80000000000000004,0.80000000000000004,0.80000000000000004,0.80000000000000004,0,0,0,0,873,856,0.80000000000000004,0.80000000000000004,0
153,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0,0,0,1854,1834,0.90000000000000002,0.90000000000000002,0
154,1,1,1,1,1,0,0,0,0,1093,1104,1,1,0
155,1,0.69999999999999996,1,1,1,0,0.30000000000000004,0,0.30000000000000004,1325,1308,1,1,0
156,0.90000000000000002,0.69999999999999996,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.20000000000000007,0,0.20000000000000007,1454,1381,0.90000000000000002,0.90000000000000002,0
157,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0,0,0,1219,1245,0.90000000000000002,0.90000000000000002,0
158,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1308,1269,1,1,0
159,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1292,1298,1,1,0
160,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1467,1658,1,1,0
161,0.90000000000000002,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.099999999999999978,0,0.099999999999999978,1307,1303,0.90000000000000002,0.90000000000000002,0
162,1,1,1,1,1,0,0,0,0,700,695,1,1,0
163,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1299,1272,1,1,0
164,0.90000000000000002,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.099999999999999978,0,0.099999999999999978,837,801,0.90000000000000002,0.90000000000000002,0
165,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0,0,0,1450,1337,0.90000000000000002,0.90000000000000002,0
166,0.90000000000000002,0.90000000000000002,1,0.90000000000000002,0.90000000000000002,0,0,-0.099999999999999978,0.099999999999999978,711,801,0.90000000000000002,1,0
167,0.90000000000000002,0.69999999999999996,0.80000000000000004,0.69999999999999996,0.90000000000000002,0,0.20000000000000007,0.099999999999999978,0.10000000000000009,1251,1225,0.90000000000000002,0.80000000000000004,0
168,1,1,1,1,1,0,0,0,0,1004,996,1,1,0
169,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,922,908,1,1,0
170,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1126,1189,1,1,0
171,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,820,844,1,1,0
172,1,1,1,1,1,0,0,0,0,1201,1221,1,1,0
173,0.90000000000000002,0.69999999999999996,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.20000000000000007,0,0.20000000000000007,846,874,0.90000000000000002,0.90000000000000002,0
174,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.80000000000000004,0,-0.099999999999999978,-0.099999999999999978,0,1289,1327,0.80000000000000004,0.90000000000000002,0
175,0.10000000000000001,0.10000000000000001,0.10000000000000001,0.10000000000000001,0.10000000000000001,0,0,0,0,1345,1354,0.10000000000000001,0.10000000000000001,0
176,1,1,1,1,1,0,0,0,0,1274,1240,1,1,0
177,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.69999999999999996,0,0,0,0,1656,2087,0.69999999999999996,0.69999999999999996,0
178,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.69999999999999996,0,0,0,0,1523,1442,0.69999999999999996,0.69999999999999996,0
179,0.80000000000000004,0.80000000000000004,0.80000000000000004,0.80000000000000004,0.80000000000000004,0,0,0,0,1159,1146,0.80000000000000004,0.80000000000000004,0
180,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0,0,0,1443,1434,0.90000000000000002,0.90000000000000002,0
181,1,1,1,1,1,0,0,0,0,1075,1096,1,1,0
182,1,1,1,1,1,0,0,0,0,407,393,1,1,0
183,1,1,1,1,1,0,0,0,0,1471,1471,1,1,0
184,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,1148,1119,1,1,0
185,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0,0,0,0,1475,1547,0.20000000000000001,0.20000000000000001,0
186,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0,0,0,975,1062,0.90000000000000002,0.90000000000000002,0
187,0.5,0.59999999999999998,0.59999999999999998,0.59999999999999998,0.5,0,-0.099999999999999978,-0.099999999999999978,0,1580,1496,0.5,0.59999999999999998,0
188,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1324,1375,1,1,0
189,1,1,1,1,1,0,0,0,0,825,823,1,1,0
190,1,1,1,1,1,0,0,0,0,972,1164,1,1,0
191,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1251,1370,1,1,0
192,1,1,1,1,1,0,0,0,0,1208,1142,1,1,0
193,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.69999999999999996,0,0,0,0,977,995,0.69999999999999996,0.69999999999999996,0
194,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,759,788,1,1,0
195,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1001,995,1,1,0
196,0.80000000000000004,0.80000000000000004,0.80000000000000004,0.80000000000000004,0.80000000000000004,0,0,0,0,1249,1240,0.80000000000000004,0.80000000000000004,0
197,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,1013,969,1,1,0
198,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1336,1335,1,1,0
199,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,588,554,1,1,0
200,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0,0,0,1295,1317,0.90000000000000002,0.90000000000000002,0
201,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0,0,0,913,1069,0.90000000000000002,0.90000000000000002,0
202,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,879,896,1,1,0
203,0.59999999999999998,0.69999999999999996,0.80000000000000004,0.80000000000000004,0.59999999999999998,0,-0.099999999999999978,-0.20000000000000007,0.10000000000000009,1036,1400,0.59999999999999998,0.80000000000000004,0
204,0.90000000000000002,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.90000000000000002,0,0.20000000000000007,0.20000000000000007,0,1517,1397,0.90000000000000002,0.69999999999999996,0
205,0.90000000000000002,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.099999999999999978,0,0.099999999999999978,1482,1492,0.90000000000000002,0.90000000000000002,0
206,0.90000000000000002,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.099999999999999978,0,0.099999999999999978,1223,1248,0.90000000000000002,0.90000000000000002,0
207,1,1,1,1,1,0,0,0,0,316,576,1,1,0
208,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1039,1049,1,1,0
209,1,0.90000000000000002,1,0.90000000000000002,1,0,0.099999999999999978,0,0.099999999999999978,1275,1162,1,1,0
210,0.80000000000000004,0.80000000000000004,0.80000000000000004,0.80000000000000004,0.80000000000000004,0,0,0,0,1294,1280,0.80000000000000004,0.80000000000000004,0
211,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1173,1161,1,1,0
212,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1394,1325,1,1,0
213,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1462,1393,1,1,0
214,1,1,1,1,1,0,0,0,0,987,979,1,1,0
215,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.69999999999999996,0,0,0,0,1442,1444,0.69999999999999996,0.69999999999999996,0
216,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.69999999999999996,0,0,0,0,1663,1435,0.69999999999999996,0.69999999999999996,0
217,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,1036,1033,1,1,0
218,1,1,1,1,1,0,0,0,0,1176,1187,1,1,0
219,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,930,931,1,1,0
220,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1187,1210,1,1,0
221,1,1,1,1,1,0,0,0,0,1079,1149,1,1,0
222,1,1,1,1,1,0,0,0,0,1030,1057,1,1,0
223,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,947,989,1,1,0
224,1,0.90000000000000002,1,1,1,0,0.099999999999999978,0,0.099999999999999978,1107,1123,1,1,0
225,1,1,1,1,1,0,0,0,0,1206,1153,1,1,0
226,1,0.80000000000000004,1,0.90000000000000002,1,0,0.19999999999999996,0,0.19999999999999996,1024,1014,1,1,0
227,0.90000000000000002,0.80000000000000004,0.80000000000000004,0.80000000000000004,0.90000000000000002,0,0.099999999999999978,0.099999999999999978,0,1794,1512,0.90000000000000002,0.80000000000000004,0
228,0.90000000000000002,0.80000000000000004,0.90000000000000002,0.90000000000000002,0.90000000000000002,0,0.099999999999999978,0,0.099999999999999978,1577,1588,0.90000000000000002,0.90000000000000002,0
229,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,1418,1405,1,1,0
230,1,0.80000000000000004,1,1,1,0,0.19999999999999996,0,0.19999999999999996,1191,1106,1,1,0
231,1,0.69999999999999996,1,1,1,0,0.30000000000000004,0,0.30000000000000004,727,725,1,1,0
232,0.80000000000000004,0.69999999999999996,0.80000000000000004,0.80000000000000004,0.80000000000000004,0,0.10000000000000009,0,0.10000000000000009,920,926,0.80000000000000004,0.80000000000000004,0
